review_index,sentence_index,sentence_text,sentiment_label,sentiment_score,sentiment_confidence,emotion,x,nmd_score,num_sentences,username,date,rating,source
791,2,"While I tried to watch this as a means for educating myself, I found it more insulting that it shed light on their belief that they did absolutely no wrong; believing that they are entitled to power for the rest of their days.",negative,0.5259274244308472,0.5259274244308472,-2,-1.0518548488616943,49.04998600482941,5,elinray,2022-05-12 00:00:00.000,30.0,ltbx
791,3,"I wish a large portion of the documentary illuminated the suffering of the Filipino people during Martial Law, yet instead we are forced to listen to a manipulative, spoiled, narcissistic and entitled woman yap about how she wants to be a mother for the country.",positive,0.5146642923355103,0.5146642923355103,1,0.5146642923355103,49.04998600482941,5,elinray,2022-05-12 00:00:00.000,30.0,ltbx
791,4,"Maybe it was the director's intention but frankly, I'm tired of seeing this family being given freedom to speak when they are responsible for the imprisonment, torture and deaths of thousands of Filipinos.",negative,0.6620534658432007,0.6620534658432007,-2,-1.3241069316864014,49.04998600482941,5,elinray,2022-05-12 00:00:00.000,30.0,ltbx
792,0,“People who cannot remember the past are condemned to repeat it”A chilling watch after BBM is actually elected.,negative,0.6181835532188416,0.6181835532188416,-2,-1.236367106437683,20.663505792617798,2,raeear,2022-05-12 00:00:00.000,70.0,ltbx
792,1,"If history can be wilfully or unwilfully forgotten, distorted or eradicated, where is justice for the past and future for posterity, and what is truth in this post-truth era?",negative,0.7950865626335144,0.7950865626335144,-2,-1.5901731252670288,20.663505792617798,2,raeear,2022-05-12 00:00:00.000,70.0,ltbx
793,0,Disinformation is the kingmaker.,negative,0.8466668128967285,0.8466668128967285,-2,-1.693333625793457,34.66668128967285,1,fueledbyspite,2022-05-11 00:00:00.000,80.0,ltbx
794,0,tangina galit ako dahil sa eleksyon mas pinapalala neto putangina talaga.,negative,0.9554005861282348,0.9554005861282348,-2,-1.9108011722564695,45.54005861282347,1,filmwhorl,2022-05-12 00:00:00.000,80.0,ltbx
795,0,FUCK THE MARCOSES!,negative,0.907464861869812,0.907464861869812,-2,-1.814929723739624,26.147884130477905,2,chau_,2022-05-12 00:00:00.000,80.0,ltbx
795,1,THAT'S ALL I WANTED TO SAY.,positive,0.8608450889587402,0.8608450889587402,1,0.8608450889587402,26.147884130477905,2,chau_,2022-05-12 00:00:00.000,80.0,ltbx
796,0,putangina niyo.,negative,0.9531068801879884,0.9531068801879884,-2,-1.9062137603759768,45.31068801879884,1,chunminxxx,2022-05-12 00:00:00.000,10.0,ltbx
797,0,Now i wanna kill myself.,negative,0.7039767503738403,0.7039767503738403,-2,-1.4079535007476807,20.397675037384033,1,novstarz,2022-05-12 00:00:00.000,,ltbx
798,0,SEND THEM ALL TO JAIL.,positive,0.7384911179542542,0.7384911179542542,1,0.7384911179542542,86.92455589771271,1,joshuageotina,2022-05-10 00:00:00.000,80.0,ltbx
799,0,"nakakatakot manirahan sa pilipinas, kung saan rampant ang political dynasties.",negative,0.879070520401001,0.879070520401001,-2,-1.758141040802002,27.531954646110535,2,cinesitcom,2022-05-12 00:00:00.000,70.0,ltbx
799,1,"gising, pilipino.",positive,0.8594192266464233,0.8594192266464233,1,0.8594192266464233,27.531954646110535,2,cinesitcom,2022-05-12 00:00:00.000,70.0,ltbx
800,0,found this film from tik tok but wow.,positive,0.9858267903327942,0.9858267903327942,1,0.9858267903327942,3.991495817899704,4,mariellenava,2022-05-11 00:00:00.000,70.0,ltbx
800,1,as a filipino american i had NO IDEA about Philippine politics and wow that shit is dirty.,negative,0.6874947547912598,0.6874947547912598,-2,-1.3749895095825195,3.991495817899704,4,mariellenava,2022-05-11 00:00:00.000,70.0,ltbx
800,2,for anything this movie made me hate rich people even more and fuck the marcoses.,negative,0.8849093317985535,0.8849093317985535,-2,-1.769818663597107,3.991495817899704,4,mariellenava,2022-05-11 00:00:00.000,70.0,ltbx
800,3,best line is “why do we even allow her to open her mouth.,negative,0.7608494758605957,0.7608494758605957,-2,-1.5216989517211914,3.991495817899704,4,mariellenava,2022-05-11 00:00:00.000,70.0,ltbx
801,0,"Fast forward to 2022, history is currently repeating itself.Soon, the Philippines will become a paralyzed nation suffering from a historical amnesia.",positive,0.5626366138458252,0.5626366138458252,1,0.5626366138458252,30.526344312561882,9,arceecrown,2022-05-11 21:57:49.587,80.0,ltbx
801,1,"Kailan ka ba gigising sa malagim na bangungot na kinalalagyan mo, Pilipinas?",negative,0.9293199777603148,0.9293199777603148,-2,-1.8586399555206297,30.526344312561882,9,arceecrown,2022-05-11 21:57:49.587,80.0,ltbx
801,2,Kailan makakakita ang iyong mga matang nakamulat na sa dilim at karahasan?,negative,0.8669525980949402,0.8669525980949402,-2,-1.7339051961898804,30.526344312561882,9,arceecrown,2022-05-11 21:57:49.587,80.0,ltbx
801,3,"Kailan ka tatakbo, kikilos, at isisigaw ang iyong mga karapatan na lagi'y pinagkakait sa iyo?",negative,0.8880245685577393,0.8880245685577393,-2,-1.7760491371154785,30.526344312561882,9,arceecrown,2022-05-11 21:57:49.587,80.0,ltbx
801,4,"Pilipinas, makakabangon ka pa ba?This is the truth.",negative,0.9426959156990052,0.9426959156990052,-2,-1.8853918313980105,30.526344312561882,9,arceecrown,2022-05-11 21:57:49.587,80.0,ltbx
801,5,Truth is the reality and the realites of the world are the true horrors of the mankind.,positive,0.5848967432975769,0.5848967432975769,1,0.5848967432975769,30.526344312561882,9,arceecrown,2022-05-11 21:57:49.587,80.0,ltbx
801,6,Our past gave us the life that now we endure.,positive,0.9821710586547852,0.9821710586547852,1,0.9821710586547852,30.526344312561882,9,arceecrown,2022-05-11 21:57:49.587,80.0,ltbx
801,7,Our past continuously defines the present and the future.,positive,0.8238515257835388,0.8238515257835388,1,0.8238515257835388,30.526344312561882,9,arceecrown,2022-05-11 21:57:49.587,80.0,ltbx
801,8,"The past never passes, and we should never forget.",positive,0.7951721549034119,0.7951721549034119,1,0.7951721549034119,30.526344312561882,9,arceecrown,2022-05-11 21:57:49.587,80.0,ltbx
802,0,"Watching it the second time in 2022, this film went from incredible documentary to chilling now.",positive,0.9972788691520692,0.9972788691520692,1,0.9972788691520692,99.86394345760345,1,ruchesmowse,2022-05-11 00:00:00.000,80.0,ltbx
803,0,I kept pausing every 10 mins because I couldn't contain my anger seeing how delusional Imelda is.,negative,0.7576302886009216,0.7576302886009216,-2,-1.5152605772018433,58.44894349575043,4,linona00,2022-05-11 00:00:00.000,70.0,ltbx
803,1,We should never forget the atrocities the Marcoses have done to the Philippines.,positive,0.6488152146339417,0.6488152146339417,1,0.6488152146339417,58.44894349575043,4,linona00,2022-05-11 00:00:00.000,70.0,ltbx
803,2,But now we are about to witness a son of a dictator be seated in power.,positive,0.8625385165214539,0.8625385165214539,1,0.8625385165214539,58.44894349575043,4,linona00,2022-05-11 00:00:00.000,70.0,ltbx
803,3,The thought of the Marcoses stepping inside the Malañang again sickens me to the core.,positive,0.6798223257064819,0.6798223257064819,1,0.6798223257064819,58.44894349575043,4,linona00,2022-05-11 00:00:00.000,70.0,ltbx
804,0,"madami akong galit, mga 203B at 7 cases of graft.",negative,0.8723610043525696,0.8723610043525696,-2,-1.7447220087051392,30.23644437392553,18,th8mera,2022-05-12 00:00:00.000,60.0,ltbx
804,1,the kingmaker is yet another piece of media that proves that the marcoses will lie and de-legitimize their crimes and atrocities every time they get put on the spotlight.,negative,0.5346582531929016,0.5346582531929016,-2,-1.0693165063858032,30.23644437392553,18,th8mera,2022-05-12 00:00:00.000,60.0,ltbx
804,2,this film domentary did not need to have a seat with the marcoses.,positive,0.9540494680404664,0.9540494680404664,1,0.9540494680404664,30.23644437392553,18,th8mera,2022-05-12 00:00:00.000,60.0,ltbx
804,3,doing that didn't accomplish anything.,negative,0.9582653641700744,0.9582653641700744,-2,-1.9165307283401487,30.23644437392553,18,th8mera,2022-05-12 00:00:00.000,60.0,ltbx
804,4,"if anything, it helps marcos fanatics empathize with these oligarchs.",positive,0.985421359539032,0.985421359539032,1,0.985421359539032,30.23644437392553,18,th8mera,2022-05-12 00:00:00.000,60.0,ltbx
804,5,"people will only absorb the information they want, no matter how clear the truth is.",negative,0.6547732949256897,0.6547732949256897,-2,-1.3095465898513794,30.23644437392553,18,th8mera,2022-05-12 00:00:00.000,60.0,ltbx
804,6,it goes in one ear and comes out the other.,negative,0.5125929713249207,0.5125929713249207,-2,-1.0251859426498413,30.23644437392553,18,th8mera,2022-05-12 00:00:00.000,60.0,ltbx
804,7,"if you come into this having no prior knowledge on martial law and the marcos era (ironically, we may have another one.",positive,0.7834108471870422,0.7834108471870422,1,0.7834108471870422,30.23644437392553,18,th8mera,2022-05-12 00:00:00.000,60.0,ltbx
804,8,"i pray to the gods we don't), you are going to have a warped perception on the late ferdinand marcos senior's dictatorship.",positive,0.8147047758102417,0.8147047758102417,1,0.8147047758102417,30.23644437392553,18,th8mera,2022-05-12 00:00:00.000,60.0,ltbx
804,9,"although the documentary does not hesitate to sit down with victims of martial law (and the people generally wronged by these monsters) and also does not fail to present the true terrors of this time, it absolutely downplays it.",positive,0.6286652088165283,0.6286652088165283,1,0.6286652088165283,30.23644437392553,18,th8mera,2022-05-12 00:00:00.000,60.0,ltbx
804,10,imelda marcos is a fucking crybaby and is acting like HER family of stuck-up bitches is the one getting the short end of the stick.,positive,0.6253164410591125,0.6253164410591125,1,0.6253164410591125,30.23644437392553,18,th8mera,2022-05-12 00:00:00.000,60.0,ltbx
804,11,"this cunt literally said ""forget about the past"" like 70,000 people weren't incarcerated.",negative,0.8851025104522705,0.8851025104522705,-2,-1.770205020904541,30.23644437392553,18,th8mera,2022-05-12 00:00:00.000,60.0,ltbx
804,12,"like 35,000 people weren't tortured.",positive,0.8485157489776611,0.8485157489776611,1,0.8485157489776611,30.23644437392553,18,th8mera,2022-05-12 00:00:00.000,60.0,ltbx
804,13,"like 3,000 people weren't brutally murdered.",positive,0.8456000685691833,0.8456000685691833,1,0.8456000685691833,30.23644437392553,18,th8mera,2022-05-12 00:00:00.000,60.0,ltbx
804,14,their only concern is to protect their name and to abuse their power.,positive,0.5759366154670715,0.5759366154670715,1,0.5759366154670715,30.23644437392553,18,th8mera,2022-05-12 00:00:00.000,60.0,ltbx
804,15,they're nothing but a corrupt political dynasty constantly trying to stay in power.,negative,0.8193025588989258,0.8193025588989258,-2,-1.6386051177978516,30.23644437392553,18,th8mera,2022-05-12 00:00:00.000,60.0,ltbx
804,16,"""i don't even know why we let her open her mouth""totoo to, bobo kayo kung binoto niyo ulit si marcos.",negative,0.8961417078971863,0.8961417078971863,-2,-1.7922834157943726,30.23644437392553,18,th8mera,2022-05-12 00:00:00.000,60.0,ltbx
804,17,"putangino niyo, sagad.",negative,0.955052614212036,0.955052614212036,-2,-1.910105228424072,30.23644437392553,18,th8mera,2022-05-12 00:00:00.000,60.0,ltbx
805,0,'The Kingmaker' is a horror film and we're about to live it.,positive,0.9267513155937196,0.9267513155937196,1,0.9267513155937196,96.33756577968597,1,joannahermosa,2022-05-12 00:00:00.000,,ltbx
806,1,NEVER AGAIN.,negative,0.9684700965881348,0.9684700965881348,-2,-1.9369401931762695,26.05752944946289,2,liyyyam,2022-05-11 00:00:00.000,90.0,ltbx
807,0,"so jarring to watch this now, seeing how our people chose to overlook the atrocities and deceit committed in the past.",negative,0.833858072757721,0.833858072757721,-2,-1.667716145515442,50.30798695304177,11,kaneshiro,2022-05-12 00:00:00.000,,ltbx
807,1,have we really gone past the need for morality that we are willing to revise our dark history to awaken a desired system.,positive,0.785085141658783,0.785085141658783,1,0.785085141658783,50.30798695304177,11,kaneshiro,2022-05-12 00:00:00.000,,ltbx
807,2,is this the radical change we really want for our country.,positive,0.5301254391670227,0.5301254391670227,1,0.5301254391670227,50.30798695304177,11,kaneshiro,2022-05-12 00:00:00.000,,ltbx
807,3,"sometimes, you can be so difficult to understand, philippines.",positive,0.6339917778968811,0.6339917778968811,1,0.6339917778968811,50.30798695304177,11,kaneshiro,2022-05-12 00:00:00.000,,ltbx
807,4,but we cannot solely blame the citizens when we have the awfully wealthy safeguarding the brutal truth from those who have no means to pay for the capacity to discern.,positive,0.7704079747200012,0.7704079747200012,1,0.7704079747200012,50.30798695304177,11,kaneshiro,2022-05-12 00:00:00.000,,ltbx
807,5,the greed to be in power led to this powerful machinery that fabricated philippine history.,negative,0.5495233535766602,0.5495233535766602,-2,-1.0990467071533203,50.30798695304177,11,kaneshiro,2022-05-12 00:00:00.000,,ltbx
807,6,"the truth suddenly became a matter of personal opinion, and the dark times are suddenly a subject up for debate.",negative,0.5111415386199951,0.5111415386199951,-2,-1.0222830772399902,50.30798695304177,11,kaneshiro,2022-05-12 00:00:00.000,,ltbx
807,7,the marcoses.,positive,0.5514594316482544,0.5514594316482544,1,0.5514594316482544,50.30798695304177,11,kaneshiro,2022-05-12 00:00:00.000,,ltbx
807,8,"a family that should be condemned, the same way we collectively condemn hitler, became polarizing figures we should supposedly either love or hate.",negative,0.5526832342147827,0.5526832342147827,-2,-1.1053664684295654,50.30798695304177,11,kaneshiro,2022-05-12 00:00:00.000,,ltbx
807,9,we can even begin to question if the previous revolution was truly as impactful as we make it out to be if we are still seeing the remnants of the oppressors living lavishly enough to build this horrifying empire of disinformation.,positive,0.7407525181770325,0.7407525181770325,1,0.7407525181770325,50.30798695304177,11,kaneshiro,2022-05-12 00:00:00.000,,ltbx
807,10,"however, whoever we choose to point our fingers at, the filipino people will always remain at the short end of the stick.",positive,0.9503472447395324,0.9503472447395324,1,0.9503472447395324,50.30798695304177,11,kaneshiro,2022-05-12 00:00:00.000,,ltbx
808,0,"Makes real sense that the inbreeding of African animals in Calauit Island foreshadows the ill-effects of political dynasties in the Philippines, especially that of the Marcoses.",positive,0.8818702101707458,0.8818702101707458,1,0.8818702101707458,94.09351050853729,1,lawreca,2022-05-11 00:00:00.000,80.0,ltbx
809,0,PUTANGINA NIYO MGA MARCOS.,negative,0.8295251727104187,0.8295251727104187,-2,-1.6590503454208374,32.95251727104187,1,anghirapmagisip,2022-05-11 15:19:17.662,,ltbx
810,0,"imelda clout chaser,, slay gaslighting queen,, i wouldve believed whatever she said tbh what a great speaker,,, manipulator queen ms manila queen period purr!! also how can someone watch this and then continute to vote for bbm as president like hello whats not clicking?? i was already aware of what happened during the marcos administration before but this just made me angrier lol also so many people have been misinformed and the marcoses has managed to manipulate the minds of the filipino people and to twist the truth. how can someone who has faked their credentials, has done literally nothing, has been involved in cases, plundering and corruption still has the guts and the face to run as the president of the philippines. and sadly, it all worked out for him somehow. ang daling bilhin ng mga pilipino and that is the sad truth, they will believe anyone who is in power and anyone who has money. imelda has been found guilty by sandiganbayan and still, the filipino people voted for marcos jr. i want my country to change but our own people is making it hard for us.",positive,0.8648499846458435,0.8648499846458435,1,0.8648499846458435,62.7222885688146,3,yameaty,2022-05-11 00:00:00.000,100.0,ltbx
810,1,"Leni was our chance at making the country great again with CLEAN, GOOD AND TRANSPARENT GOVERNANCE but what have we done. the egos of my own fellow countrymen, they turn a blind eye and continue to defend thieves. it hurts that they will only realize what they've done when marcoses are already back in power.",negative,0.5377255082130432,0.5377255082130432,-2,-1.0754510164260864,62.7222885688146,3,yameaty,2022-05-11 00:00:00.000,100.0,ltbx
810,2,God bless the Philippines.,positive,0.9739383459091188,0.9739383459091188,1,0.9739383459091188,62.7222885688146,3,yameaty,2022-05-11 00:00:00.000,100.0,ltbx
811,0,imelda sweetie you shouldnt have gaslighted yourself and instead let m@rcos leave politics for you as planned.,positive,0.9683583974838256,0.9683583974838256,1,0.9683583974838256,98.41791987419128,1,madaldal,2022-05-11 00:00:00.000,70.0,ltbx
813,0,imelda marcos' gaslighting is crazy.,positive,0.606391191482544,0.606391191482544,1,0.606391191482544,80.3195595741272,1,leusfilms,2022-05-11 00:00:00.000,80.0,ltbx
814,0,imelda 'obsessed fucking bitch' marcos.,positive,0.6455215215682983,0.6455215215682983,1,0.6455215215682983,82.27607607841492,1,kaw6ru,2022-05-06 00:00:00.000,,ltbx
815,0,yeah we’re fucked.,positive,0.6996018886566162,0.6996018886566162,1,0.6996018886566162,84.98009443283081,1,mando_li,2022-05-11 00:00:00.000,80.0,ltbx
816,0,lauren greenfield is better than me i would’ve poisoned that bitch and her demon offspring the first time i had the chance.,positive,0.9855393171310424,0.9855393171310424,1,0.9855393171310424,36.58068776130676,2,lazylivvy,2022-05-11 00:00:00.000,50.0,ltbx
816,1,also stop giving these fuckers platforms to spread their delusions of grandeur.,negative,0.761155903339386,0.761155903339386,-2,-1.522311806678772,36.58068776130676,2,lazylivvy,2022-05-11 00:00:00.000,50.0,ltbx
817,0,GISING PILIPINAS.,positive,0.8415578007698059,0.8415578007698059,1,0.8415578007698059,1.3811459143956455,3,nvrberighteous,2022-05-11 09:43:51.493,100.0,ltbx
817,1,"magdusa kayo kung sila ay binoto niyo, nakakapagod mahalin ang Pilipinas.",negative,0.9207769632339478,0.9207769632339478,-2,-1.8415539264678955,1.3811459143956455,3,nvrberighteous,2022-05-11 09:43:51.493,100.0,ltbx
818,0,watched this during the elections and gawd just wow.,positive,0.9876022934913636,0.9876022934913636,1,0.9876022934913636,52.73139476776123,3,coucou_mai,2022-05-09 00:00:00.000,80.0,ltbx
818,1,why vote for these people.,negative,0.8729854226112366,0.8729854226112366,-2,-1.7459708452224731,52.73139476776123,3,coucou_mai,2022-05-09 00:00:00.000,80.0,ltbx
818,2,"i think ppl should watch this and see how corrupt, disgusting and absurd this specific political dynasty isstill have hope for leni kiko <3.",positive,0.9222522377967834,0.9222522377967834,1,0.9222522377967834,52.73139476776123,3,coucou_mai,2022-05-09 00:00:00.000,80.0,ltbx
819,0,its so infuriating cuz the words are coming straight from the marcoses mouth but people are somehow still not getting how evil they are to this day.,negative,0.6950209140777588,0.6950209140777588,-2,-1.3900418281555176,19.50209140777588,1,sunnydayz485,2022-05-09 00:00:00.000,80.0,ltbx
820,0,clout chasing lang si imelda lol.,positive,0.8278160095214844,0.8278160095214844,1,0.8278160095214844,91.39080047607422,1,alexini,2022-05-10 00:00:00.000,,ltbx
821,0,gagong mommy issues mo imelda marcos.,positive,0.7437297105789185,0.7437297105789185,1,0.7437297105789185,87.18648552894592,1,vampiya,2022-05-11 00:00:00.000,80.0,ltbx
822,0,watching this after the events of the philippine elections feels like everything that has happened was planned by them from the start.,positive,0.993402898311615,0.993402898311615,1,0.993402898311615,95.46015113592148,2,montemarybelle,2022-05-11 00:00:00.000,70.0,ltbx
822,1,A strategic and well - planned way for the Marcoses to come back and trample on the government and the people.,positive,0.8250031471252441,0.8250031471252441,1,0.8250031471252441,95.46015113592148,2,montemarybelle,2022-05-11 00:00:00.000,70.0,ltbx
823,0,“People who forget the mistakes of the past are condemned to repeat them.,positive,0.5267797112464905,0.5267797112464905,1,0.5267797112464905,76.05102807283401,2,genderenvy,2022-05-11 00:00:00.000,,ltbx
823,1,Have we not learned our lessons?”.,positive,0.5152614116668701,0.5152614116668701,1,0.5152614116668701,76.05102807283401,2,genderenvy,2022-05-11 00:00:00.000,,ltbx
824,0,Fuck the Marcoses.,negative,0.7672336101531982,0.7672336101531982,-2,-1.5344672203063965,46.28422975540161,5,gluesong,2022-05-11 00:00:00.000,,ltbx
824,1,I hope they will all rot in hell.I cried yesterday after seeing Marcos Jr. leading the unofficial tallying of votes.,negative,0.5917544364929199,0.5917544364929199,-2,-1.1835088729858398,46.28422975540161,5,gluesong,2022-05-11 00:00:00.000,,ltbx
824,2,"This is a serious call for a nationwide educational crisis and the need to eradicate disinformation and misinformation circulating in social media platforms, because it is all in the favor of the Marcoses.",positive,0.8247331976890564,0.8247331976890564,1,0.8247331976890564,46.28422975540161,5,gluesong,2022-05-11 00:00:00.000,,ltbx
824,3,But how can we protect students—ourselves—from miseducation if the incumbent and the newly elected are the ones benefiting the most from this unjust system?Miss Jessica Soho was right when she said that the politics that we have right now in the Philippines seems to perpetuate poverty.My heart goes to all the victims under the administrations of Marcos and Duterte.,positive,0.7867252230644226,0.7867252230644226,1,0.7867252230644226,46.28422975540161,5,gluesong,2022-05-11 00:00:00.000,,ltbx
824,4,Please do not lose hope and let us stop historical revisionism.,positive,0.7349406480789185,0.7349406480789185,1,0.7349406480789185,46.28422975540161,5,gluesong,2022-05-11 00:00:00.000,,ltbx
825,0,“I don’t have an answer for why we allow Imelda to even open her mouth.” Imelda Marcos is fucking delusional.,negative,0.6006643772125244,0.6006643772125244,-2,-1.2013287544250488,17.62908697128296,2,angelotantuico,2022-05-10 00:00:00.000,,ltbx
825,1,A painfully frustrating but necessary watch.,negative,0.7519173622131348,0.7519173622131348,-2,-1.5038347244262695,17.62908697128296,2,angelotantuico,2022-05-10 00:00:00.000,,ltbx
826,0,FUCK YOU MARCOS.,negative,0.707352876663208,0.707352876663208,-2,-1.414705753326416,20.7352876663208,1,janaafterdark,2022-05-11 00:00:00.000,60.0,ltbx
827,0,"hahaha now ko lang pinapanoodthe documentary makes it very clear that, again, the Marcoses and the corrupt ruling class always deserve the blame, not the uninformed masses who vote for them.",positive,0.5448768734931946,0.5448768734931946,1,0.5448768734931946,77.24384367465973,1,aar,2022-05-11 00:00:00.000,80.0,ltbx
828,0,"Ukinnayong MarcosesA narrow glimpse into one of the most delusional and morally repugnant political families ever, talking heads with victims of the original Marcos regime & martial law, sprinkled with recent political events involving the living turd that is Duterte with the current legacy of Marcoses in Philippine government.",positive,0.8710607886314392,0.8710607886314392,1,0.8710607886314392,95.53376138210297,2,noeliosis,2022-05-10 00:00:00.000,,ltbx
828,1,A documentary that couldn't be any more current than today.,positive,0.9502896666526794,0.9502896666526794,1,0.9502896666526794,95.53376138210297,2,noeliosis,2022-05-10 00:00:00.000,,ltbx
829,0,"My PH 2022 election results stages of griefStage 1: Denialno, it was just partial and unofficial tally.robredo will definitely catch up.",negative,0.5663099884986877,0.5663099884986877,-2,-1.1326199769973755,23.856822649637856,3,radviews,2022-05-11 00:00:00.000,80.0,ltbx
829,1,Stage 2: Anger*watched The Kingmaker (2019)*fuck the marcoses!! fuck du30 administration for allowing all of this!! fuck filipino people who never learn from the past!,negative,0.6998679041862488,0.6998679041862488,-2,-1.3997358083724976,23.856822649637856,3,radviews,2022-05-11 00:00:00.000,80.0,ltbx
829,2,"Stage 3: BargainingIf only I have been more active in campaigning robredo and fighting disinformation...*waited for the plot twist * but maybe this is what we really deserve.Stage 4: DepressionYoko naaaaaaa Stage 5: AcceptanceAustralia, NZ or Canada here I come.",positive,0.9637651443481444,0.9637651443481444,1,0.9637651443481444,23.856822649637856,3,radviews,2022-05-11 00:00:00.000,80.0,ltbx
830,0,PUTANGINA NIYONG MGA MARCOS.,negative,0.8413317799568176,0.8413317799568176,-2,-1.6826635599136353,32.79200494289398,2,409films,2022-05-11 00:00:00.000,,ltbx
830,1,#NeverForget #NeverAgain.,negative,0.814508318901062,0.814508318901062,-2,-1.629016637802124,32.79200494289398,2,409films,2022-05-11 00:00:00.000,,ltbx
831,0,Watched after elections.,positive,0.8005171418190002,0.8005171418190002,1,0.8005171418190002,47.5741962591807,3,sagogogogogo,2022-05-11 00:00:00.000,80.0,ltbx
831,1,Never again to martial law.,negative,0.9630215167999268,0.9630215167999268,-2,-1.9260430335998535,47.5741962591807,3,sagogogogogo,2022-05-11 00:00:00.000,80.0,ltbx
831,2,Never forget.,positive,0.9799776673316956,0.9799776673316956,1,0.9799776673316956,47.5741962591807,3,sagogogogogo,2022-05-11 00:00:00.000,80.0,ltbx
832,0,god complex ampotah ulol.,positive,0.8074606657028198,0.8074606657028198,1,0.8074606657028198,90.37303328514099,1,zai_,2022-05-11 00:00:00.000,,ltbx
833,0,CAME HERE TO FURTHER PISS MYSELF OFF.,negative,0.55042964220047,0.55042964220047,-2,-1.10085928440094,5.042964220046997,1,agathabarretto,2022-05-11 00:00:00.000,40.0,ltbx
834,0,"Puta 1 am na iyak parin ako ng iyak dahil sa eleksyon nayanMga mamamayang pilipino , hindi na natuto.Panoorin ko kaya to sa mga kapit-bahay kong BBM apologist na nasigaw ng LENI LUGAW pag dadaan sa bahay namin.Bat naman ganon Pilipinas? reklamo kayo ng reklamo sa lagay ng bansa, pero binoto nyo anak ng magnanakaw???",negative,0.9119879007339478,0.9119879007339478,-2,-1.8239758014678955,38.918182253837585,2,avvy19,2022-05-10 17:07:27.893,90.0,ltbx
834,1,Ano na?At wag nyo kong simulan kay Robin Padilla....#dapatsileninalang #stillhopingforlenitobepresident #cheldeservedbetter #robinpadillahatdog.,negative,0.866375744342804,0.866375744342804,-2,-1.732751488685608,38.918182253837585,2,avvy19,2022-05-10 17:07:27.893,90.0,ltbx
835,0,putangina nyong mga marcos kayo. ang sasahol. ang dumi dumi ninyo. nakakagalit kung paano nyo gawing playground ang inang bayan.,negative,0.959902822971344,0.959902822971344,-2,-1.919805645942688,32.93614586194357,3,shesohi,2022-05-11 00:00:00.000,100.0,ltbx
835,1,DAPAT KAYONG PATALSIKIN ULIT.,negative,0.6421970129013062,0.6421970129013062,-2,-1.2843940258026123,32.93614586194357,3,shesohi,2022-05-11 00:00:00.000,100.0,ltbx
835,2,NEVER AGAIN.“I will not have my president named Ferdinand Marcos again.” — Kakie Pangilinan.,negative,0.8859845399856567,0.8859845399856567,-2,-1.7719690799713135,32.93614586194357,3,shesohi,2022-05-11 00:00:00.000,100.0,ltbx
836,0,"it was supposed to be an easy choice, easiest choice a mindful and responsible adult can make.",positive,0.9662513732910156,0.9662513732910156,1,0.9662513732910156,98.31256866455078,1,sheperdspie,2022-05-10 00:00:00.000,,ltbx
837,0,tip: wag na wag niyo ipapanood to sa mga panatiko kasi itwitwist lang nila yannandiyan na mismo sa harapan nila ang mga katiwalian na naganap pero hindi ko alam bakit pinipilit parin nila magbulag-bulaganso kung gusto mo ng maayos na buhay wag na wag mo to ipapanood sa kanila anw.,negative,0.9029484987258912,0.9029484987258912,-2,-1.8058969974517824,32.43110974629721,3,pearri,2022-05-10 15:55:09.271,60.0,ltbx
837,1,"napakawalang kwenta ng mga marcoses nararapat lang na hindi na makabalik ni isa sa kanila sa gobyerno ulitgrabeng pamamaliktad ang ginawa ni imelda, harap-harapan niya tayong ginagawang ignorante.",negative,0.6221650242805481,0.6221650242805481,-2,-1.2443300485610962,32.43110974629721,3,pearri,2022-05-10 15:55:09.271,60.0,ltbx
837,2,#NeverAgain #NeverForget.,negative,0.9478197693824768,0.9478197693824768,-2,-1.8956395387649536,32.43110974629721,3,pearri,2022-05-10 15:55:09.271,60.0,ltbx
838,0,LABAN PILIPINAS.,negative,0.6799592971801758,0.6799592971801758,-2,-1.3599185943603516,10.981734593709305,3,cspian,2022-05-10 00:00:00.000,80.0,ltbx
838,1,"yet again, we have lost.",negative,0.9542669057846068,0.9542669057846068,-2,-1.9085338115692136,10.981734593709305,3,cspian,2022-05-10 00:00:00.000,80.0,ltbx
838,2,"but this is no longer a campaign, it is a movement.",positive,0.927356481552124,0.927356481552124,1,0.927356481552124,10.981734593709305,3,cspian,2022-05-10 00:00:00.000,80.0,ltbx
839,0,"""Perception is real, the truth is not."" Lauren Greenfield's elegantly crafted doc about the political dynasty in the Philippines.",positive,0.7054564952850342,0.7054564952850342,1,0.7054564952850342,87.06929564476013,5,firstshowing,2019-08-29 00:00:00.000,80.0,ltbx
839,1,"Another maddening look at how those with wealth and power will never give it up, coming up with new ways to maintain their dominant command of power.",positive,0.8350887894630432,0.8350887894630432,1,0.8350887894630432,87.06929564476013,5,firstshowing,2019-08-29 00:00:00.000,80.0,ltbx
839,2,One of these films that just makes me so angry about how much wealth rules the world and how they manipulate the masses so much (to be in their favor).,positive,0.6118474006652832,0.6118474006652832,1,0.6118474006652832,87.06929564476013,5,firstshowing,2019-08-29 00:00:00.000,80.0,ltbx
839,3,And keep getting away with it.,positive,0.5578089356422424,0.5578089356422424,1,0.5578089356422424,87.06929564476013,5,firstshowing,2019-08-29 00:00:00.000,80.0,ltbx
