movie_name,review_text,date,topic
The Kingmaker,"Excepcional documentário que retrata de maneira implacável a corrupção política nas Filipinas, valendo-se da confiança de Imelda Marcos, que se expõe e se entrega sem demonstrar que percebe a natureza hedionda de sua figura e de sua família. Fala do passado recente das Filipinas, mas poderia perfeitamente estar falando do Brasil.",2019-12-14,0
The Kingmaker,"After Thursday's election results, I have come to the conclusion.The world can just not do anything right.",2019-12-15,0
The Kingmaker,"Greenfield tells this story with almost a degree of flippancy at the beginning as the audience is invited to laugh at Imelda Marcos and her inflated ego and mock her for her crocodile tears for the victimhood she claims. Then we are shaken out of this feeling with reminders of the reality of the Marcos regime - Aquino's assassination most of all.We are then left with the image of a figurehead with an evil murderous past, left powerless and benign in her advancing years - her campaign to have her eldest son elected Vice President fails.But Greenfield hasn't done pulling the rug from under the audience's feet with a final horrible sting in the tail that really explains the film's title. It turns out this is no laughing matter after all - the bad guys are winning again.",2019-12-16,0
The Kingmaker,A stunning documentary. Not only does Lauren Greenfield have unprecedented access but the oblivious way in which Imelda Marcos talks is staggering. A fascinating look inside a dictatorship from the inside.A must-see.,2019-12-10,0
The Kingmaker,If this doesn't leave you angry then you haven't been paying attention.,2019-12-16,1
The Kingmaker,"This felt like a lefty Alex Jones extended video to me, a long polemic about Duterte. They trotted out all 5 people still alive who remember the Marcos dictatorship from the 70s/80s to trash Imelda, only to tie her family to Duterte.There are lots of reasons to dislike Duterte. This just looked kinda slimy and I felt like I spent $15 to watch a political commercial.1/2 stars out of 5.",2019-12-17,0
The Kingmaker,"As with many documentaries we play at E Street, I had no idea who the Marcos family were. I was instantly fascinated and was kind of into Imelda's good nature and giving to the poor but then the documentary starts to unpack what her and her husband really did to the Philippians. It's directed by the same director of The Queen of Versailles and Generation Wealth and although I have been meaning to catch up on those, this fits perfectly in a trilogy about wealth and class. It's really well put together and informative for those like me who don't know about this and the current state of the Philippians politics and how this type of dynasty is being rooted into our politics today with Jr. having aspirations to run for Mayor or Governor of New York. It's a really fantastic documentary and among the best of the year!Also my 100th Landmark E Street New Release of 2019! Only 2 left for my year challenge!",2019-12-16,0
The Kingmaker,"Sly documentary follows an elderly Imelda Marcos as she works to install her feckless son with Ferdinand Marcos, Bongbong, as vice-president of the Philippines. Imelda likes to lie just about as much as Donald Trump, and she likes power just about as much too. This is the story of how Marcos money has thoroughly corrupted the Philippines. It's about the con job the Marcos clan pulled and continue to pull on the people of the Philippines--they even convinced some proles that seven years of martial law were the good old days when the country thrived. Director Greenfield just stays quietly out of the way and lets the facts and Imelda prosecute their own case. One interesting line of thought suggests that the country's current murderous dictator, Rodrigo Duterte, is a Marcos stooge installed to grease Bongbong's path, & who will step aside when it's time for Bongbong to take power. It's all jaw-dropping, and provides a convenient road-map to how dictators establish authoritarian rule. We should be paying close attention.",2019-12-17,0
The Kingmaker,the story of Imelda Marcos is bigger than the doc.,2019-12-17,0
The Kingmaker,"Portrait of a delusional yet absolutely terrifying persona, a comic-book villain under whose absurdity lies the sinister potential to realise these delusions through the self-justifying mythos of a national narrative. Wish this explored the tumultuous years under Marcos’ martial law at a deeper socio-economic level, and also the country’s political landscape during and post Marcos; make no mistake, the real star of the show is Imelda, a seemingly impossible amalgamation of naïveté and shrewdness, delusion and self-awareness.",2019-12-18,0
The Kingmaker,"Portrait of Imelda Marcos, the should-be disgraced ex first lady of the Philippines, as she plots a comeback for the Marcos family by sponsoring her son Bongbong's vice presidential campaign. Extremely depressing reminder that democracy and dictatorship are not incompatible.",2019-12-19,0
The Kingmaker,"I knew nothing about this subject matter going in other than a vague “Philippines human rights abuse” idea, and I kinda had my shit rocked. Interesting stuff!",2019-12-23,0
The Kingmaker,"Do we feel something when we see Imelda Marcos being pushed around in a wheelchair, or when her memory seems to fail her, or when she betrays some delusion about her place in history? Yes, because we have empathy; unlike some of those currently occupying high office, we're not complete sociopaths. Yet the movie leaves us in little doubt that these most performative signs of weakness - as with any suggestion that Imelda might be considered a victim - may in themselves be a show, a form of spin, and that they are as nothing when one sets them against the lifetime of pain and suffering endured by the Filipino poor. Greenfield induces that wary, guarded empathy one might feel in close proximity to a wounded lion or wolf, creatures that, though laid low, may just rally long enough overnight to make a second lunge for your throat or chest. Even if they can't eat you, their more vigorous offspring still might.",2019-12-27,0
The Kingmaker,  ————30003000           ,2019-11-09,1
The Kingmaker,@ Landmark Embarcadero | SF,2020-01-01,1
The Kingmaker,,2019-11-09,-1
The Kingmaker,A marvelous documentary about truths and lies and greed and the political history that brought Rodrigo Duterte to power.,2019-12-31,0
The Kingmaker,The Kingmaker aims a disquieting spotlight at the private life of a divisive public figure -- as well as the ways in which unchecked power seduces and corrupts.,2020-01-04,-1
The Kingmaker,"NEVER AGAIN. At least that's the hope. However, a large population of the Philippine still worship the Marcos family and this is shown with how Bongbong recieved a large percentage of votes when he ran for VP and how the Marcoses are still engaged in politics. Would have loved for the director to have put a more critical eye on Philippine politics. I mean, the Noynoy Aquino was interviewed in this documentary and his family's hands aren't clean either (Google ""Hacienda Luisita"" and ""Mendiola massacre"").",2020-01-05,0
The Kingmaker,"It seems like most people watch movies to escape their every day reality so for the last few years for me, and I assume many others, it's been the current political climate in the U.S. So what better way to escape this than a documentary about a different country's political history and current climate. I was excited to see this based on the subject being former first lady of the Philippines Imelda Marcos, but once I saw it was directed…",2019-12-16,0
The Kingmaker,"Saw this on a whim because Long Day's Journey into Night was sold out and now thinking about inbred giraffes, how horrible everything is, and Imelda Marcos ""giving birth"" to things.",2020-01-11,0
The Kingmaker,"I was left like an 80’s cartoon with their mouth touching the ground and the eyes popping - and it was for a foxy lady of a different kind. Very interesting political documentary in form. Having not much previous knowledge of the Marcoses I entered the film experiencing the journey of illusion and dissolution as directed. Power is scary and money can buy you everything, even your name back.",2020-01-14,0
The Kingmaker,"Fascinating subject matter keeps the film engaging and there is an admirable wealth of materials put together. Definitely an interesting watch if you know little about Filipino politics. But it is not a very solid film because it attempts to do three things at once. It starts as a portrait of Imelda Marcos, turns into a broader study of recent Filipino history, then becomes a film about the 2016 vice presidential election. Each could be a great film on its own, but that’s too much for just 100 minutes. It is interesting, but somewhat superficial for this reason. Reading Imelda Marcos’ Wikipedia page or just checking who won the election (if you don’t already know) could cover most of the same ground. This is decent as a primer, but I now want to read/watch much more about Imelda Marcos.",2020-01-18,0
The Kingmaker,galit na galit ako paglabas ko ng ccp parang kelangan ko mag-alak at sumali bigla sa rebolusyon,2020-01-29,1
The Kingmaker,"The Kingmaker key takeaways:Imelda Marcos, biggest clout chaser. Talo pa ‘ko.Sandro Marcos, the shadiest. He shaded two presidents in his ballot.The Marcoses, delusional thieves.Duterte, a puppet. Filipino people are grateful and forgiving, pero I hope we never forget.I sat at the back and nakakakilabot panoorin yung mga ulo ng mga tao na nanunuod attentively sa isang docu na basically telling us not to repeat what happened during the Marcos regime. And it’s from an American filmmaker, and that speaks a lot for itself.I can’t imagine na maipapalabas ito nationwide. Knowing our government na mahilig mag sanitize ng anything na nagcicriticize sa kanila. Nakakatakot nga kasi feeling ko pwedeng may kung ano na lang biglang mangyari.Kung hindi man mapanood, much better if matuto na tayo.",2020-01-29,0
The Kingmaker,"Brave. Bold. Gripping and an absolute must-watch. I felt like it's slapping us with a rolled up newspaper with ""you bunch of idiots"" as its headline.",2020-01-29,0
The Kingmaker,We probably should have Ceausescu-ed this family back in '86,2020-01-29,-1
The Kingmaker,"the idea that ""art"" must be ""true, good, and beautiful"" has been championed by imelda since she was first lady. this was the guiding light for the many cultural institutions she had helped establish from the 60s to 80s, including a high school for ""young artists"" (tumindig balahibo ko sa cringe huhu) who were/are mostly just children too naive to question her family's power - a fact that has marked many of us for life (cringe pt 2) each time…",2020-01-29,0
The Kingmaker,"hOY nakakagalit! the rich really do have all the power don’t they? galing ng pagpakita ng pagka-delusional ni imelda. like r u for real. (best quote: “why do we even let her open her mouth???” lmao) i guess i don’t like how this docu (a U.S. production btw) simplified philippine politics as marcoses vs aquinos.anyway NEVER AGAIN!!!(medj nanghinayang lang kami ni kat kasi di namin pinanood sa UP where for sure may pag-chant afterwards. still fun having watched at CCP tho, an institution that’s also a product of the marcos regime and recently even held a lavish dinner for imelda. lol the irony)",2020-01-29,-1
The Kingmaker,A foreign filmmaker. A local island filled with foreign animals. And a Queen in a nutshell of our history.One act of review is not enough to fill this up. Movement and awareness are far more important. Documentary films are very important.P.s. Bakit laging naiiyak o napupuwing si Bongbong sa interview niya?,2020-01-29,0
The Kingmaker,"di ko tanda kung nakailang putangina ako habang nanonoodimelda, iselda. never again.",2020-01-29,1
The Kingmaker,"""Perception is real. The truth is not.""Words that can only come from a world-class liar.Never Forget. Never Again.",2020-01-29,3
The Kingmaker,"Furstrating in parts but important nevertheless.The documentary makes some unfortunate choices. Noynoy Aquino quotes Santayana about how those who cannot remember the past are doomed to repeat it, ironic considering how his administration's neoliberal policies contributed to the conditions that helped put another despot as depraved as Marcos into power. The Marcoses are depicted as deluded oafs buoyed by the current of their unearned wealth, creating optics that somewhat distance the family from the atrocities they're responsible for, especially for those who are only learning about Imelda through this film. In one short scene, public school students casually repeat misinformation about Martial Law, mirrored in a sequence where Imelda makes the same claims to the period's secure and prosperous nature, set against archival images and footage of arrests and accounts of torture at the hands of police employed by the Marcoses. It is chilling, heartbreaking, infuriating, and makes it clear that despite Greenfield's documentary covering well-treaded ground, the message bears repeating. Viewed at the Philippine premier in UP Cine Adarna.",2020-01-29,0
The Kingmaker,"It’s one thing to watch this really well done documentary, but another thing to watch it in a theatre full of patriotic and passionate Filipino students. Everyone should go see this.",2020-01-29,-1
The Kingmaker,"Great movie!! I learned so much, and kudos to the people behind this for creating this. The only thing I have against it is that it kinda comes off as Marcos vs Aquinos at times.",2020-01-29,0
The Kingmaker,"I’m so tired of living in the reality that The Kingmaker portrays. The cynical part of me thinks that, yes, films like this are great projects, but will they really matter much in the end? I fear that all they do is validate my political opinion and those who need to see it either won’t get to or won’t believe what it’s trying to convey.But then, there’s also that hopeful part of me that is stubborn even in exhaustion and wants to embrace every small win, every fighting chance the truth gets. For that, I’m grateful for The Kingmaker. Thank you to the crew for telling this story.My fingers are crossed that this documentary gets a wide release, that it gets uploaded to a streaming service so more can have access to it, or that it becomes required viewing in schools. The nation needs it. Badly.P.S. I’m writing this to remember: As the credits rolled in the screening I went to, people cried out in the darkness of the theater, chanting what we usually say when we’re protesting in the streets: “Never again, never again. Never again to Martial Law!” I hope we keep repeating it until everyone believes it to be true.",2020-01-29,0
The Kingmaker,"I think the most important thing that The Kingmaker did was to directly connect the Marcoses to Duterte - the money, the power, the influence, the strategy, the long con - in a way that is easy for people to follow and understand. Infuriating and frustrating to watch how this same story played out twice in our lifetimes.The main takeaway is proper education. Even I don’t remember being taught about the horrors of Martial Law in elementary and high school - I remember only memorizing that Marcos was the president that stayed the longest in power. Which is useless. If not for university, I probably would be as clueless as these kids in the movie, especially with how active the Marcoses are paying people to revise history to their advantage - which as we saw, our unreliable narrator Imelda Marcos has obviously started to believe and claim as historical facts. Also, how was it possible that after EDSA Revolution and TWO Aquino presidencies that there is still no memorial or museum detailing the atrocities of Martial Law?? This is why we always forget. Germany has its Holocaust memorial, and even Cambodia has the same for the Polpot genocides. How do we not have any? Why do we go to theme parks for field trips instead of a Martial Law museum? Sad thing is, it’s too late now. Not going to happen with the current government, after what we’ve seen in The Kingmaker. It is a testament to Greenfield’s dedication and craft that she was able to cover 50 years of Philippine history and show it in a very comprehensive and compelling structure, and managed to connect what has happened in the 70s to what is happening today by following the thread of money and power.",2020-01-29,0
The Kingmaker,"imelda is crazy and this film does not fully depict the horrifying things that she’s done. still, the fact that this movie had the participation of imelda and bongbong is amazing. i wonder what they were told that made them say yes to be interviewed.",2020-01-29,0
The Kingmaker,Tangina mo Imelda ambaduy ng buong pamilya nyo Marcos Hitler diktador tuta Never again,2020-01-29,1
The Kingmaker,I fucking hate the marcoses tangina how do u even have the guts to walk in public.,2020-01-29,2
The Kingmaker,Compelling. But I also found it incredibly problematic.,2020-01-29,0
The Kingmaker,"Beautifully shot imoAlso, alam kong medyo shallow or hindi talaga niya napakita yung WORST ng Martial Law pero maganda na siyang transition movie to enlighten or to make people jump ship sa pagiging Marcos Apologist nila hek",2020-01-29,1
The Kingmaker,Ampanget ng The Kingmaker.As in yung kingmaker ng dalawang tyrant diyan.,2020-01-29,1
The Kingmaker,"I’ve been craving for a film about the scope of this family’s power-grabbing, from the ill-gotten wealth down to the control of today’s president. The Kingmaker gave me exactly THAT, plus a clear-eyed and brutal condemnation of the lies. It’s all so satisfying and maddening at the same time.",2020-01-29,0
The Kingmaker,"disappointed by how unfocused, muddled, and close to the surface this is despite its incredible amount of access to its subjects - still worth checking out for anyone without any knowledge of the situation with the marcoses, but it mostly left me frustrated how little new came through with this documentary — oh the potential of all the great films that could have come out of those 500 hours of footage",2020-01-29,0
The Kingmaker,"very obviously made by someone from the west. there are no new insights, but then this wasnt a movie made for the ph audience anyway. but it feels so... soft. its anti-marcos but i wish it went deeper into the atrocities of the regime. watched the 3pm ccp screening and people clapped afterwards and chanted, so i guess this film does something.",2020-01-30,0
The Kingmaker,Ang kasaysayan dapat parang screenplay ni Darryl Yap — hindi nire-revise.,2020-01-29,1
The Kingmaker,"I'm probably one of the very few people who can actually say i have been inside that room filled with documents. It's actually a ballroom (yes they have a ballroom) that they converted into an archive of documents relating to anything marcos. And let me just say categorically that it's not what she says it is. Lol. The ballroom is actually beside their tennis court (Yes, they have a tennis court. Lol) away from the main mansion in the middle of Metro Manila. Such is the story of the Philippines as told in this docu. Ferdinand Marcos may have been ousted in 1986 but he's still with us because of his family and because of the debt that we are still paying now just si Imelda can buy her 3000 pairs of shoes and building in Manhattan. It's great that the movie was able to relate Marcos to Duterte, but it could have gone deeper how Marcos is related to the present situation (meaning poverty) now. That's a missed opportunity. Other than that, it's a a great docu and THIS MUST BE SEEN BY EVERY FILIPINO OUT THERE! MUST. BE. DISTRIBUTED. EVERYWHERE.",2020-01-30,0
The Kingmaker,"Parang iba yung isusuot kong hat as someone na nanunuod ng pelikula vs citizen ng pinasAs pelikula, mas absurd naman kasi yung day to day pilipinas kesa sa docu (kahit feel ng docu na na-uunravel niya for us yung absurdity -- di naman, sawa na nga tayo achuli) so sa aspetong yun, ok naman, but di siya as freshPero sa other hat, wala naman na rin tayong fresh symbols or moments na makakaignite ng something (kung ano man yung something na iyon) na hindi ""ito na naman..."" so in that sense yeah ok to, importanteng maremind tayo ngayun. Naguusap mga tao after screening. That's good. Nakakagalit, that's good. Napaalala sa atin ang mga bagay na hindi naman natin nakalimutan, pero isinantabi. Kaya't sana mapanuod ng marami(Tbh, medyo kalat yung kwento, pero maganda footage)",2020-01-29,1
The Kingmaker,review coming later,2020-01-29,1
The Kingmaker,"""Perception may be real, but the truth is the truth and nothing else but that. It cannot be reversed, it cannot be revised no matter how we look at it. Revising it is an act of wrecklessness whose consequences are unparalleled, and it’s one of the many vital learnings that we must absorb, and absorb it, we do, knowing what it has made out of ourselves the moment we see ourselves in the moving images Greenfield projects.""READ MY FULL MOVIE REVIEW HERE: bit.ly/2GL3SRv",2020-01-29,3
The Kingmaker,"amidst a chaotic political landscape that vacillates between black mirror and situational comedy, the film—though honestly not providing any new information—is rather a grim reminder that even the dumbest people you see on air are conscious political actors. beware the bato, panelo, go and uson. above all, beware the marcoses and dutertes. they have fooled us once, but we must say never again to a second time.",2020-01-30,0
The Kingmaker,"It feels like an hour long episode of The Office but in this one, shit is real. Imelda is blatantly rewriting history right in front of us.",2020-01-30,0
The Kingmaker,Imelda Marcos' delusions can be seen throughout the movie. You will laugh at first then you realize that this is an evil woman and her doings for the Marcos family to be in Malacanang again is indeed not laughable at all.,2020-01-30,0
The Kingmaker,"Imelda is truly a fascinating character. And I hate her with all my heart and hope nothing but worst for her for what she did to my country. I can't count the times I said to myself ""wow, she is real"" while watching this documentary.I wish nothing but the worst things for her.",2020-01-29,0
The Kingmaker,"lets not forget the time last year where she almost killed her """" """" loyalistas"""""" """" for food poisoning sjfkkdkd this old bitch a killer, robber, and manipulator pick a struggle",2020-01-30,0
The Kingmaker,tangina niyo mga marcos sana nilibing na lang kayo kasama ng tatay niyo sa lupa,2020-01-30,1
The Kingmaker,never again.,2020-01-29,-1
The Kingmaker,"Lauren Greenfield has always had this strange fascination with showing how wealth corrupts people and how excess magnifies eccentricity. I went to an exhibit of hers sometime last year and found it interesting how so many of the portraits were of Imelda Marcos. Imagine my excitement, then, when I found out that the reason behind that was that Greenfield was making a documentary about Imelda. Finally, the wider world would know about the regime that tore our country into pieces. The Kingmaker is mostly successful at that, but it hardly treads new ground. She is portrayed in the documentary like she is portrayed in other international cultural works that feature her: eccentric, charismatic, having led a charmed life, having possessed 3000 shoes. In the end you have to wonder if it's Greenfield who's ""tricking"" Imelda into making this doc, or it's Imelda who's playing Greenfield.Strangely enough, the section that made it most interesting for me is what probably made it a weaker documentary. There is a 30 minute digression where we hardly see Imelda, and instead focus on the 2016 Vice Presidential elections. The family sees it as a chance to regain power and redeem their name, but their delusions of grandeur and desperation are only magnified. And while Bong Bong Marcos lost the elections, it is apparent that their power only grows stronger with the allegiance of Rodrigo Duterte. It feels less cohesive as a documentary as a result, but at least we're seeing something new. So is it good? I feel it is. Is it enough? Hardly. While there was a heartbreaking series of interviews with Martial Law victims, it is only implied that Imelda Marcos has something to do with this. Why was there no coverage of the convictions in international courts? Why was there no definite statement about the guilt of this woman? The Kingmaker is just another piece of cinema that perpetuates Imelda Marcos's legend. What I want to see is an outright condemnation of this woman, because she deserves nothing less. Never forget.",2020-02-02,0
The Kingmaker,Interesting doc.,2020-02-01,0
The Kingmaker,"is imelda delusional? or is everything that comes out of her mouth just a well-crafted narrative na pinaninindigan niya to restore their power? a good introduction to the evil of the marcoses; their thirst for wealth and power, their efforts at historical revisionism, the human rights abuses they committed.criticism ko lang ay dilawan yung perspective nyahaha. espouses the marcos vs aquino narrative, daming screentime ng aquinos/Liberal Party as if ninoy and cory were revolutionary martyrs, as if the two aquino presidents we had did not commit atrocious human rights violations as well.",2020-01-29,0
The Kingmaker,"At this point, I want to believe there is a hell for people like Imelda. Nevermind, I want to see her be burned alive.",2020-02-05,0
The Kingmaker,"I've never heard so much aghast tutting in my life as from the audience at this screening. Imelda Marcos was the wife of Ferdinand Marcos, dictator of the Philippines from 1965 to 1986, when she and her husband fled into exile. But in the early 1990s her family returned to the Philippines and in the 2010s began it's return to the frontline of politics, seeking office for her son Bongbong. This film, with a tone of mounting horror, relates their appallingly successful efforts to return to power, the facts as frequently jaw-dropping as they are terrifying. For 90 minutes we watch this despicable cartoon villain throw herself a pity party while others suffer the consequences of her vomit-inducing luxury. The ripest metaphor at the films centre is the safari park she and her husband built, evicting hundreds of families from their island home to make way for animals poached from Africa. The film doesn't quite sell this as a metaphor for the political inbreeding, but it remains an incisive example of the cruelty and selfishness these vile humans spread. The initial catalogue of corruption, fraud, ignorance, exploitation and negligence gradually gives way to the insidious background whispers of genuine atrocities committed, before, in the final act, the curtain is fully drawn back and the extent and immediacy of the consequences of their unquenched thirst for power are lain bare and we finally grasp how urgent and real the threat these people pose democracy truly is. It is the rising panic of witnessing the wave of populism and post-truth over the last half a decade condensed down into 90 minutes. Initial disbelief mixed with a touch of amused mocking scorn, before the prickling sense of unease and ultimate bone chilling realisation that this is our reality now and these people, the worst of humanity, utterly devoid of self-reflection, empathy, intelligence or decency, really are running the world. It's a stunningly effective, if incomplete, account of our nightmare modern reality.",2020-02-08,0
The Kingmaker,"The Kingmaker: Or The Court's FoolSome people say there shouldn't be any platform anymore that would let Imelda Marcos speak. Anything that seems to come out of her mouth serves no higher purpose than to arouse her narcissism as nothing she says adds any real value to what we already know.Squeezing a reasonable statement from her is futile. This documentary would've worked without her. But the thing is: if given the chance for myself, I would've let it all be and made the documentary all about her relishing in her nonsense.No seriously, let me explain. From the cartoonish first shot of Imelda giving bills to the frenzied poor, The Kingmaker had a sense of a mockumentary in it that aims to highlight Imelda's delusions. For a second, I was suspicious about the prospect of this film hellbent on being pro-Imelda propaganda. But then it went somewhere and I realized: the film is not trolling us, it is trolling the Marcos matriarch herself. And in some moments of brilliant comedy, it seems that even she is trolling herself. It looks like I am watching The Office (2005), even though I never did see an episode of The Office. Or a Taika Waititi political satire akin to What We Do In The Shadows (2014), but tyrants instead of vampires, even though I never did see What We Do In The Shadows.By then you ask, ""Is this reviewer full of himself? This is the Marcoses we are talking about for crying out loud! None of this is a laughing matter.""And so I answer, ""Comedy here is so intentional, you must have been an idiot or a hardcore Marcos fanatic to miss it.""Greenwood's editing in The Kingmaker is so deliberate in making its subject ridiculous. There are times when scenes should've ended, but then she decides to linger into awkward pauses. Some cuts evoke absurd motifs that elicit restrained laughs. Restrained because they are positioned in instances where the situation programmed you to feel something else.I sure wish the documentary went in this direction completely. Relax, it did go into serious territory. And at this point, the film starts to falter. At least in a self-deprecating mockumentary, you would have focus. Greenwood's fault is that she tried to inject a little bit of everything in the narrative of The Kingmaker hence making the documentary boggled and frustratingly on the fence. It is obviously against tyranny, of course. But then again the documentary could've been appropriated and misread as a loving portrait of the old hag by some people. Which did happen for some appalling reason.By then you ask, ""Is a mockumentary more susceptible to misinterpretation?"" And so I stubbornly answer, ""Shut up. I know. At least we had the unapologetic LOLs.""However, as an informative piece that serves as an entry-level lesson to our history, The Kingmaker is highly successful. It even shed light on lesser known controversies that Imelda managed to get her hands on - the Calauit island conversion to an African safari and displacement of its indigenuos people. But you could still accuse the documentary for being pandering to liberals. It portrays the Aquinos as eventual heroes to history, as if the Cory Aquino administration saw significant improvement in the country's atmosphere. Which it didn't, as things arguably went worse.The documentary has an oversimplified black-and-white approach to the subject it tackles that could be a disservice to the complexities of our history, a possible by-product of Greenfield being an outsider.It works for students and foreigners, the latter of which is the real audience of the film. But to people who already made up their minds, there's only so much that this film could do.In a perfect world, The Kingmaker would educate more people on the truth of our history. And it would push loyalists to be more critical of their politics. Hell, in a perfect world, there would've been no need for The Kingmaker. But this isn''t a perfect world. In all seriousness, films like these are noble efforts and should be made more often. Only people should be more critical of what they watch.In lesser seriousness, let me end by cherishing this gem of a scene from the documentary: There's a scene where Imelda recounts how she hid diamonds in diapers to be taken with her as they try to leave Malacañang due to the People Power Revolution. ""Diamonds in diapers,'' jokes Imelda. Then an awkward pause as she hopes for some laughs in the audience. No one laughed. Then I laughed because no one laughed. It's brilliant comedy.cinesensual2020.wordpress.com/2020/02/06/the-kingmaker-or-the-courts-fool/amp/",2020-01-29,0
The Kingmaker,"At first, I couldn't believe how the Marcoses had such an inflated sense of self-importance, but then I quickly snapped back into reality and realized, of course they have these delusions of grandeur - I mean, they are the Marcoses.While it only really scratches the surface of all the crimes this family has committed, documentaries like this need to be shown all over the Philippines, and even the world, so we #NeverForget.Burn them all, I say. BURN THEM ALL.",2020-02-19,0
The Kingmaker,"Wanted to punch a wall after this screening, sorry UPFIThis is just an absurd movie. Absurdity at its finest, the point where absurdity meets the post-truth society. “Myths politicize us, they rob us of political judgement”",2020-02-25,0
The Kingmaker,"Saks lang. Nothing new, but nice.",2020-02-25,1
The Kingmaker,the last half star is for getting that kind of access to imelda,2020-02-25,1
The Kingmaker,"It's Imelda's narcissism that brought the Marcoses to power, and it might just be the critical inheritance her children would need to return into power. It is the people, like before, who shall bring this growing power back from the Marcoses' grasp.",2020-02-25,0
The Kingmaker,"never again. never forget. marcos not a hero.“In an era of stress and anxiety, when the present seems unstable and the future unlikely, the natural response is to retreat and withdraw from reality, taking recourse either in fantasies of the future or in modified visions of a half-imagined past.” -Alan Moore",2020-02-25,3
The Kingmaker,haaay nagbreakdown na lang ako sa isang part ng film dahil sa state ng Philippines ngayon haay...,2020-02-25,1
The Kingmaker,"Never Again! The Kingmaker, at its core, is a horror film for the Filipino people.Ask yourself after watching this film: Who's the king?",2020-02-25,0
The Kingmaker,"so much going on in my head I really have to put it down before I forgetthis movie was made by an american. As a Filipino (like myself) you might be thinking ""tangina bakit hindi nalang Pinoy yung gumawa? #PinoyPride""but let me tell you if we ever made this movie it would have jumped into so many more obstacles (bias, equipment, money to fund this in general, etc.) but I think this really needed to be made. More than it having primary sources (in re: Imelda as the main interviewee though quite unreliable) it showed you how our country is still choosing to #NeverForget. We realize that from the first few scenes, of Imelda giving 50 pesos to street kids clamoring for her attention from her posh van or her lavish backdrops used in her interviews, we are not surprised.We laugh, we get angry, we shake our heads in disgust. These emotions remind us to continue to fight. This documentary is not something that should just be taken in face value. Discourse is needed. Talk to someone after and please if you can, educate. If any foreigners are reading this random review, I urge you to watch this. Learn, unlearn, relearn and continue to fightAs I was watching I could not help but think na sino ba ako? in all this. Who am I to continue to fight when in Social Media it seems too much of a reach, an echo chamber. If those who are not as educated as me would watch this, could they fully understand? It being mostly in english, with only so much that the images can do to help them paint a picture of what really is going on in the country, is that enough? I wish there was more that I could do but this step is enough for now.",2020-02-25,0
The Kingmaker,"Sjukt vad som går att komma undan med. Och hur skev verklighetsuppfattning man kan få av pengar och makt.Väl berättad, och följer med ända fram till nuvarande presidenten Duartes massakrer på ""knarklangare"" och hur Marcos pengar gav honom makten.",2020-02-25,0
The Kingmaker,I would love to know how Ms. Greenfield pitched this to the Marcoses. I'm in awe of the access they gave her to film this docu.#NeverForget#NeverAgain#MarcosIsNotAHero,2020-02-25,0
The Kingmaker,Reopens wounds caused by the Marcos family told through the delusional perspective of Imelda. Shows how the past is knocking on our doors once again. Definitely a must-see documentary especially in today’s political climate.,2020-02-26,0
The Kingmaker,"The Kingmaker may have illustrated some agitating parallels between the Marcos regime and the Duterte administration, but much of the film's fascinating quality comes from its deconstruction of Imelda Marcos' delusional psyche.",2020-02-25,0
The Kingmaker,"Lauren Greenfield's latest documentary about the Philippines' ex-first lady starts off as a darkly comic portrait of a delusional woman, but later turns into a disgusting tale of a loathsome monster's ambitions & lies.In  , we get a more personal look into the life of former first lady Imelda Marcos, their family's rose to power with her husband, the late Ferdinand Marcos being seated as the country's president. The documentary starts off a bit humorous, with Imelda introducing herself and her life before. The things she tells the camera are quite funny because it makes her look delusional- her actions are mostly eye-rolling (we spend a lot of time watching her give children with banknotes). It's full of spectacle, with archival footage of her hanging out with foreign leaders like Ronald Reagan, Fidel Castro, Saddam Hussein, and Mao Zedong. But as soon as the interviews with Martial Law survivors enters the picture, you realize that she's an unreliable narrator- the story she's been telling us was leaning towards a certain narrative aiming to cleanse our view towards her, the Marcos family, and Martial Law in general.Imelda is obviously using melodrama to get the poor's sympathy- a strategic story to support their return to power as she & her children, Bongbong & Imee, try to climb the ladder back to the government. What's worse is that they are also trying to revise our country's history, by changing what has transcribed in the past and teaching these fake information to the youth. At one point, some kids were asked what they know about Martial Law. Their answers stupefied me, with all of them saying that it was a 'golden' era for the Philippines. George Santayana was right: those who cannot remember the past are condemned to repeat it.: Definitely a must watch for everyone, with its sharp and biting depiction of Marcos' regime and its connection with today's fascist regime of Duterte.",2020-02-27,0
