username,date,review_text,rating,source
pxyzl,,eyak,200.0,ltbx
kievdevz,,jo,200.0,ltbx
s4ndys,,why would she take him back after being inconsiderate about medschool doe,40.0,ltbx
rorenzus,,kath carried #nototoxicrs,140.0,ltbx
miankii,,"In order to win a war, you must go through it togetheredit: PAKYU KA DJ USELESS PIECE OF SHIT",140.0,ltbx
iuvrosie,,di ko tanggap yung namiss niya yung nmat... leave that man bruh,200.0,ltbx
axelotlsz,,yung letter sa vinyl ,100.0,ltbx
xookiebmbry,,putangina.,200.0,ltbx
claowaight,,pinaka fav ko siguro sa lahat ng kathniel movies ... passion gusto trabaho ayaw? charot nagbago naman.. isa syang tauhang bilog,200.0,ltbx
ssangrr_,,na para bang,180.0,ltbx
rorie_,,anu yon,80.0,ltbx
tofusisig,,i hate u primo die die die,100.0,ltbx
ma77ory,,badtrip asim ni primo,80.0,ltbx
srfhnurin,,my favourite :((( i miss my kathniel,200.0,ltbx
skylarx,,"F*** this movie, and f*** that couch.I watched this movie without subtitles (Filipino nor English), so I’m pretty sure I missed significant plot points. However, thanks to the acting in this movie, I got the gist.Unfortunately, I love this love-team, which hurts even more that they’re not a thing. But in the end, love wins (well, in the movie, I guess).",140.0,ltbx
discoboyo,,What a sweet and charming movie. I'll never forget watching it for the first time,160.0,ltbx
xoprettyfragile,,sobrang gaslighter ni daniel dito ewan q sau,160.0,ltbx
pepsicolah,,Things we do for love...,120.0,ltbx
lykavenice,,"katulad ni jo, pagod nadin ako.",200.0,ltbx
052200x,,hmmkay,160.0,ltbx
kkrystaro,,ewan ko sa'yo primo,180.0,ltbx
sinifile,,this wasnt supposed to win me over but unfortunately it did,120.0,ltbx
kateisabelfilms,,rewatched this just to feel something and now i’m bawling as i type this  sharing my fave lines below“but we became better persons didn’t we?” “i may not have found a reason to stay but i found a reason to come back”,200.0,ltbx
eyayiyi,,na para baaaaang,200.0,ltbx
loafnmayoi,,"Palibhasa kasi alam na alam mo kung paano ako kunin eh! Isang ngiti, isang kanta, isang yakap, isang sorry, wala... Umiikot na ulit yung mundo ko. Tangina, Primo! Matalino akong tao eh. Pero pagdating sayo ewan ko, natatanga ako!",140.0,ltbx
fleursvll,,It's not always followed according to your plan; sometimes you receive something greater than you expected. What is meant for you will always be for you.,200.0,ltbx
mielk_09,,kalit2 relapse imbis mag tiktok ra pero hays leg8 alams nya pano aq kunin db ,160.0,ltbx
vndui,,BWHHAHAHA EWAN KO BA TINAPOS KO PANOORIN TO SA TIKTOK LIVE nakakastress din yung ml naknam,160.0,ltbx
callani,,pero pag sayo ewan ko natatanga ako,140.0,ltbx
ub4me,,so corny... and not in a good way  wish it had a more serious tone than this,80.0,ltbx
sammgyup,,putangina ng lahat.,,ltbx
xigab,,love is an illness to a woman with goals.,160.0,ltbx
veo12,,Nandito nanaman ako,200.0,ltbx
blaufniss,,"4 stars this time kasi gets ko si george. nagsabi lang ng isang beses napagod, bumitaw naman agad.",160.0,ltbx
maurisse,,"Madali lang sabihin o isuggest kay george na sana iniwan nya na lang si primo at nag exam na lang sya…. pero kung ako rin ang nasa posisyon ni george, ba-baba din siguro ako at isasakripisyo ko yung exam ko para kay primo :( huhu i hate being an empath",200.0,ltbx
sayawbc,,dont go back to his ass by audrey hobert but damn i love this movie,160.0,ltbx
nils_harkness13,,"i’m sorry but if you think i’m missing my nmat for a man, you must be crazy",,ltbx
lrkk,,stuck in the karinderya,160.0,ltbx
pencilbitzuwu,,Rage baiter final boss and idgaf people pleaser final boss (ILOVETHISMOVIE),200.0,ltbx
pomixhu,,nasa panty ko yung letter,100.0,ltbx
ravenlol,,"palibhasa kasi alam na alam mo kung paano ako kunin. isang ngiti, isang kanta, isang akap, isang sorry. wala umiikot na ulit yung mundo ko. matalino akong tao pero pagdating sa ‘yo, ewan ko, natatanga ako.",140.0,ltbx
raemcy,,jusko dahil lang sa yellow paper magpapakatanga ka ulit sige wag ka na mag nmat pucha,40.0,ltbx
julyuhh,,"ewan ko ba kahit ilang beses ko pa ulit ulitin 'to, ang sakit pa rin ng side ni primo pero gets na gets ko si george na para bang??? but for me, at least, sana hindi na lang sila nagbalikan just bcos may lingering feelings pa like they could have focused more on themselves first & then if it was still possible, pwedeng pwede na..",160.0,ltbx
cremsiffino,,"This movie left my stomach in deep pits. Especially, one of Kathryn Bernardo's best performances, which all the more makes her portrayal of Jo so gut-wrenching and leaves you feeling helpless with her, as he always has to look out for the man he loves. Arguably, one of Daniel Padilla's WORST performances in all of their flicks. I personally believe he should've evoked a much better performance to stand alongside his ex.All in all, my favorite Kathniel movie, but probably the worst ending of all time.",140.0,ltbx
crossboe,,ang ginawa lang ng mga lalaki sa film na to ay pahirapan si george kingina nyo,120.0,ltbx
movizie,,"The OG! Even though KathNiel are no longer together, I always rewatch their films. As I get older, I realized that Primo doesn't really deserve George. I learned that it is better to leave your love one if it they're not good for you anymore. Mind over heart. George's love for Primo is unconditional. But self love is something you have to build with yourself before entering a RS.",200.0,ltbx
aicool,,"nagkabalikan pa, buisit",120.0,ltbx
icaruslowell,,a very touching story,160.0,ltbx
riikay,,alam mo na ngang may exam jowa mo kinabukasan naglasing ka pa walang konsiderasyon potek. anyways ang galing ni kathryn,140.0,ltbx
yronfrancinec,,"If I was George, I would never look back to Primo. I don't want love if it costs me my dreams. Pangarap ko yon. I don't want a life full of what ifs when I get old. Ano naman kung hindi ako mayayakap ng diploma ko sa gabi? It's a proof of my hard earned blood, sweat, and tears or even more. Ang pagmamahal ay hindi ako nananakawan ng pangarap. I get Primo's, though. He's supposed to have his breakthrough but he chose Jo. Pero ayoko mapunta sa point na papasanin ko lahat. What is it for that we are called partners, right?",120.0,ltbx
clarchive,,tarantadong sulat sa ilalim ng ref yan,120.0,ltbx
teyaaa_aa,,hindi na dapat bumalik si george kay primo tuldokt,120.0,ltbx
gruffe,,I think compared to one more chance this one like kiiiiiinda like made me almost like the guy after the first hour. He was PMO cuz he was so intentionally dense when returning and I hate the trope of “I care abt u but I can’t express it so I’m gonna annoy you till you and ride off our previous relationship” I’m like  but I did feel like his redepmtion was lowk believeable by the end of the movie like he really did lock in once her brother started having health complications and just accepted they wouldn’t get back together and openly tried to help her respectfully out of his objective love for her regardless of the outcome. Still a pdrama still PMO in the early act but this one felt liek kinda good,120.0,ltbx
saintoday,,guilty pleasure ko ‘to and a constant reminder to myself na lalaki ang sisira ng buhay ko,40.0,ltbx
moemiara,,"sobbed the entire movie. actually shows that relationships isn’t all rainbows and sunshine. Felt really, really bad for George though. Primo was incredibly immature for leaving by the only time George needed someone to listen to her because of the issues they’ve been carrying because Primo couldn’t let go of his passion that was obviously failing. I’m not saying that this movie was bad because of Primo’s actions, without the way he acted in the beginning the movie itself wouldn’t exist or progress anywhere. I’m actually pretty happy and I found it sweet that Primo was willing to help George and her family out. Shows that he deeply did care for her, he always has but was incredibly selfish during the time he left. They both had their issues. They both changed into better people with the love and care that still stuck onto them.",200.0,ltbx
suobachi,,nainlove lang ako kay george at nalaff kay primo,80.0,ltbx
thewaitingroom,,nainis lang kamimy gf’s rating: 1.5/5,60.0,ltbx
imrome,,Ang cringe parang yung mga Amsterdam jokes,80.0,ltbx
reavital,,"A beautiful movie in my opinion, it showcases the struggles of being in a relationship and being an individual. Where does someone draw the line? Where can that line be bended?",200.0,ltbx
akrching,,a reminder that you should always put yourself first.,120.0,ltbx
1jhqbee,,the ending ruined it for me lol. they didn't have to get back together,80.0,ltbx
daisukee,,george shouldn't have gotten off that jeepney tbh...,140.0,ltbx
isakwhat,,LOVE IT,140.0,ltbx
ceushic,,,160.0,ltbx
araekive,,"a big fuck you to primo, maypa nag-exam nalang si george !!",60.0,ltbx
vieney,,I hate you primo iniwan mo ulit si jo. Nagpromise ka na di sya ulit iiwan nakakainis kaaaa. 4 star lang kasi ansakit manakit ni primo,160.0,ltbx
juhny,,grabe si george ang tanga,120.0,ltbx
sussyspacek,,Bakit pag Kathniel movie kailangan may unnecessary story arc sa second half yung actor na gustong pasikatin kahit cringefest naman yung performance,120.0,ltbx
zopzop,,naiyak talaga ako.. pero cringe parin na binalikan ni jo si primo.. lala tho i do understand that he has his reasons..,120.0,ltbx
miraclalignr,,PAGOD…. NA PAGOD… NA PAGOD… NA AKO…!!!!!!!!!!!,80.0,ltbx
shr00mi3z,,i placed this brick years ago…not realizing it was going to be the last brick i placed,160.0,ltbx
honeyzi,,"but i lost ubut we became persons, didn’t we? ",200.0,ltbx
jhyla,,parang awa muna tignan muna ulit ung ilalim ng ref pls lg kath.,140.0,ltbx
hxvnix,,watched this 5 hours before i suffer in this prison called university. #imissKathNiel,80.0,ltbx
ymdza,,so realistic and nostalgic. the foreshadowing is just crazy  they found their way back to each other in a beautiful way,200.0,ltbx
jokoko_crunch,,Buti di kasing rupok ni Jo si Kath,100.0,ltbx
loveatrophied,,kaya i-identify ang signs and symptoms ng heart attack pero hindi ang red flag ng boyfriend?,120.0,ltbx
kkarylee,,tanga ni george,120.0,ltbx
_jricci,,i hate this i can’t even finish this fuckass movie but i’m gonna log it anyways a god awful storyline i hate it i hate it i hate it,20.0,ltbx
arian3,,watched The Hows of Us for the nth time because primo and george made me fear love,140.0,ltbx
maneated,,sanaol may ref,120.0,ltbx
candiiiluvi,,idk.. I just love it so much,200.0,ltbx
lazurit3,,such a good fucking movie (so sad they aren’t together anymore ),200.0,ltbx
pblicity,,"yung kahit na sabihin kong umalis ka, hindi ka aalis kase kilala mo'ko e, alam mo na nasabi ko lang ‘yon kase pagod ako pero mahal kita ?;;??#)!*#///!*-&@(?????",120.0,ltbx
nasakingligaya,,"Putik! 'Yan ka na naman eh,,, palibhasa kasi alam na alam mo kung paano ako kunin! Isang ngiti, isang kanta, isang akap, isang sorry, wala. Umiikot na ulit mundo ko. Tangina primo! Matalino akong tao eh... Pero pag dating sayo, ewan ko, natatanga ako. Ano na naman yung kapalit kapag binalikan na naman kita? Titigil na naman yung mundo ko para sayo? Ilang taon na naman ng buhay ko yung sasayangin ko? Tangina alam mo ba si miko? Ayun! Magiging Doctor na. Si Jessica? Happily married. Ako? heto, sinusubukan pa ring bumangon para bawiin lahat ng nawala sa akin nung iniwan mo ako.",100.0,ltbx
allaizahjones,,proof na sisirain lang ng mga lalaki buhay niyo,80.0,ltbx
mldvd,,di ko pa rin tanggap na bumaba ng jeep si george,140.0,ltbx
dyeeni,,hindi ako naiyak,160.0,ltbx
littlmischief,,tanginamo primo HINDI K MAPAPAKAIN NG PUTANGINANG PASSION MO,60.0,ltbx
samuelleonrd,,"Broke my heart too much, i loved it, i cried like a kid.Bakit hindi nalang nila ginawa yung title ""The House Of Us"".",160.0,ltbx
vouzeyou,,ako napagod para kay Jo,120.0,ltbx
lovemakiato,,Hindi ko pwedeng husgahan si Jo dahil binalikan ko rin.,140.0,ltbx
bluehydrangeaz,,"sa wakas at natapos ko na rin 'tong pelikula na 'to!! feel ko sign yun... chz. nalaman ko na kung bakit hindi ko matapos-tapos 'to kasi nakikita ko 'yung sarili ko kay george at nagagalit ako!! HAHAHA gets ko rin siya eh na para bang over naman sa pagka intindi  ang kasalanan ni primo ay lahat emz but this really would've been solved if he just learned how to grow the fuck up i fear! and to be fair to him, he did but he had to lose her in order for him to realize it ",120.0,ltbx
chrissywakepp,,Jo ano?!?! Pagod ka na??!! Oo!!! Pagod na pagod na pagod na pagod na ako!!,180.0,ltbx
kikyammy,,Gets na gets ko galit ni kath dito kahit sino naman yata. Nakakaiyak talaga yung part ni daniel na gusto lang naman nya sundan passion niya—pangarap niya para sa kanilang dalawa. Ang masaklap lang bumitaw sila pero one thing I learned in this movie is if you really love someone you have to let them go in order for them to grow.  this one struck my heart so so much,160.0,ltbx
odinofcodin,,"Manipulative tong movie pero hindi ko pa rin masabi na pangit sya. Effective sya e, nadala pa rin ako ng mga eksena, galit na galit pa rin ako kay George. Kulang siguro to ng second lead, ng magpapakita sa kanya (kay George) how the grass is greener on the other side para kapag pinili nya pa rin si Primo, tangang-tanga na talaga siya. O wala sigurong kulang, baka marami lang labis. Baka sa loob nito, may tight 90-minute movie na walang masyadong family drama on both sides but this is the version that ultimately exists. Sayang pamasahe papuntang Amsterdam jusko nababadtrip lang ako.",120.0,ltbx
ownhrl,,"mali ka talaga primo, team george ako.",160.0,ltbx
ciaen_,,"jo, ang tanga mo",120.0,ltbx
reiicv,,mas mataas rate ko dito kung nakablur at mute si darren,100.0,ltbx
aleij,,Kathryn's movies are top tier,200.0,ltbx
thegirlreturns,,Primo palamunin,120.0,ltbx
maria0704,,ts cute shout out to my filipino baddie who recommended me this love u bae ,160.0,ltbx
shirideleon,,"this is primo, the patron saint of toxic men.",120.0,ltbx
xaemiso,,"there's some iconic lines but i spent the entire movie pissed off omg stand up, im so tired of watching romance movies na sobrang toxic na ng situation pero babalik pa rin bc apparently mahal nila isa't isa",100.0,ltbx
bhurat,,ito lang ang comeback na hindi ako natutuwa..,120.0,ltbx
1141szhh,,"love won’t fix unpaid bills and unmet dreams,,",140.0,ltbx
abakadagdp_,,george walked so red flag enjoyers could run,140.0,ltbx
macoystar,,dedma sa mga bad reviews neto kase GETSSSS husay ni kathryn love her so much tho i will never EVER prioritize man over my exam the fuck,120.0,ltbx
uhdawn,,ano b yan,160.0,ltbx
loveliestime,,"A1: tangina mo primo, nadadamay ako sa’yo e. A2: peak kathniel i fear",,ltbx
parisopt,,the fact they used to date back then :),100.0,ltbx
meowrei,,Kathniel,180.0,ltbx
tashikarla,,"""some need space to grow. but some, they grow better together."" :(",160.0,ltbx
sabeloncanvas,,Ganito ba yung through thick and thin kasi 'di ko ma-gets. Eme. Sana naawa ka sa sarili mo Jo.,80.0,ltbx
girblogger,,my love hate relationship with this film is crazy UGHHHH my favorite but i hate it but i love it tangena mo primo,200.0,ltbx
kurtinggg,,"My first ever kathniel film guys be proud of me (I'm writing this while watching)Fuck ass primo (+ .5 star for character development ig) Darren n ur character thanku slay for giving us nothing. Idk moral of the story, wag mag live in mga nhakshie kasi bahay ang pagaawayan nyo eme, basta ayon gang communication is important wag ilihim imbis pagtulungan ang war <//3THAT FUCKING BIRTHDAY GIFT RECORD KILL ME I HATE THIS ARGHHHHHHHU",140.0,ltbx
czsraa,,"Hits a little TOO close to home. I don't like how George went back to Primo, she should have protected her peace.",160.0,ltbx
maxine_star,,rewatching and bringing it down to 4.5 coz ang cringe ng acting ni darren at panget ending binalikan ex.,180.0,ltbx
k0chels,,araykoh,160.0,ltbx
httipps,,Juskopo binigyan pa kasi second chance,120.0,ltbx
nidhyakumar,,girl do not date bums what,100.0,ltbx
sebastiandpy,,understood so much why she's so tired huhuhubuhat na buhat ni kath ,120.0,ltbx
laufey2011,,I love this and related so much it is not her fault neither his fault they both had different dreams at different times,200.0,ltbx
jnavrn,,tangina mo primo,160.0,ltbx
sieyarelow,,huhuhu ,180.0,ltbx
daenerysexy,,Pagod na pagod na pagod na pagod na pagod ,100.0,ltbx
rah_kin,,"best kathniel movie imo, this i think --- is also a reflection of their relationship in real life. from start to finish maganda siya, partly entertaining and dramatic at the same time. kaso the ending could have been better? galing rin dito ni kath while daniel is just being him haha. ilang beses ko narin toh napanood at naeenjoy ko parin naman, and every rewatch releases a new insight.",180.0,ltbx
strwbrrymtch,,bakit nya pa binalikan ang sumira ng buhay nya ,80.0,ltbx
galzote,,hate this story man wtf & why was darren espanto acting like a baby that was a whole grown 14-15 year old child,60.0,ltbx
miyassilverin4,,"ang tanga mo, jo",120.0,ltbx
shivaliente,,"This is the second time I've watched it, and I might say it striked this time. They both sacrificed for each other, loved each other, hoped for each other, and longed for each other. It really captured the 'hows' of a relationship especially in times of hopelessness and giving up, but still wanting to pursue more than what could be imagined.This movie will teach you how things you don't like will give you new directions and fresh perspective because not always that the things we want will be the things that we need. We'd have to lose (something), in order to gain.",160.0,ltbx
coolverynini,,oh... he IS bothering you queen,80.0,ltbx
carlandoo,,kathryn and yohan PISSED ME OFFFFFF at first. the ending was so peak. cathy garcia really has the best bangers,180.0,ltbx
carlandoo,,noooo dawg this hits too different,180.0,ltbx
stephzulueta,,Jo...,120.0,ltbx
alxnnndr_,,"NAKAKAIYAAK PA RIN TALAGA, kahit ilang beses ko 'to mapanood, I know I will still cry. Napakatanga ng character ni Kathryn, pero gets ko siya eh. Iba talaga pag mahal, hahah. Sa character ni DJ, bwisit ka kahit nagbago ka.",160.0,ltbx
naomi_weiser,,Another classic Filipino movie shown to me by host sisters. Love the actress but I am so not a fan of butiki (nickname for the main guy). I did cry at the end and am not ashamed of it.,120.0,ltbx
faithsletters,,This is not your sign to go back to your ex,120.0,ltbx
lalaine07,,"I literally cried a little (don’t judge ), and honestly, I only watched The Hows of Us ‘cause I love Kathryn lol. But for real, I stayed because it connected me to music—and seeing Daniel pursue his passion just hit different.  Plus, admit it, who didn’t feel a rollercoaster of emotions watching them fight, love, and grow? ",200.0,ltbx
b4stqrd,,so naging dra ba siya or hindi,160.0,ltbx
sofietay,,coulda been perfect if they removed that weird second act moment,120.0,ltbx
sxion,,dapat di siya bumaba ng jeep,40.0,ltbx
vanillapretzle,,"Getting older made me realize Primo’s mindset is full of crap. And Jo attending his gigs while studying for the NMAT is definitely not a mature move. If both of you were really mature, you’d respect each other’s individuality. This movie proves that boys usually act right only when it’s already too late. He honestly didn’t deserve a second chance, lol. I also love how they drastically changed George’s aura, then shifted her back to her old vibe after they…",140.0,ltbx
clyde_flopt,,gets kita georgina,180.0,ltbx
aywrydri,,ano jo pagod ka na ayaw mo na pagod ka na??? OO!!!!! pagod na pagod na pagod na pagod na ko!,,ltbx
ebullientism,,"first watch was mad frustrating, nth watch just made me realize why i didn't like the ending no matter how sweet and hopeful it is",140.0,ltbx
aldrinpaul,,arayyy,120.0,ltbx
kymmiecakes,,the rain scene.,120.0,ltbx
celeonstial,,kath carried,120.0,ltbx
seazzl,,napikon lang ako,120.0,ltbx
simplengp0ps,,"Ginost na binalikan pa, WHAT WHAT",120.0,ltbx
dukieee,,"So many what ifs. What if they rode the tide together? Would they be standing in that same field of flowers?The first ever movie that made me like movies in general, rewatched like 6 times — especially during their break up. 6/5",200.0,ltbx
atl4antic,,How did I suddenly just end up watching my first Filipino drama when I’m literally leaving in less than 2 weeks,140.0,ltbx
pausphorus,,"The film embodies one of the reasons why I love Filipino romance films. It perfectly depicts the reality between lovers and how messy it could get when faced with ""life"". It's not always sunshine and rainbows even if you forcefully stick together, it takes one to know in how they truly want to be happy.",200.0,ltbx
picheorie,,te naman.,120.0,ltbx
cowberu,,dang it always make me cry bru,200.0,ltbx
rachcllc,,tanga ba ako kc gets q bat bumalik si jo pero d q gets bat siya nastay kung una. EWAN PUTANGINA SINGLE P RIN AK,160.0,ltbx
sandravrgara,,"didn’t finish, switched to another movie forgot how theatrical they acted",,ltbx
toguelover,,"The Hows of Us The Hows of Us captures the raw pain of love and the struggle of choosing between dreams and relationships. Their chemistry is undeniable, and the film has moments that feel painfully real for anyone who’s tried to make love survive when everything else is falling apart. But honestly, I think it would’ve been so much better if they didn’t get back together. The message about growing, changing, and sometimes outgrowing the people we love would’ve hit…",120.0,ltbx
nazhalena,,the anatomy of love unraveling,140.0,ltbx
krissykremee,,Primo pagod na ko…,100.0,ltbx
sheinz_,,sana all baliw ano ba tong pinanood namin,100.0,ltbx
indi_ikaw_ako,,"he really should've gotten a job way way back; like if he did, half the movie wouldn't have had to happen",,ltbx
yznof,,oo pagod na rin ako jo,200.0,ltbx
darkshocker24,,"A really, really great movie. Make me realize my own mistakes at love life, and damn that jeepney scene is just ",180.0,ltbx
kryescent_,,pagod na pagod na pagod na pagod na pagod na pagod na pagod na pagod na pagod na pagod na pagod na pagod na pagod na pagod na pagod na pagod na pagod na pagod na pagod na pagod na pagod na pagod na pagod na pagod na pagod na pagod na pagod na pagod na ako,200.0,ltbx
redvshyr,,Ang tugon: ok lang balikan basta di nagloko. Ano ba bulok nako dito sa restaurant..,200.0,ltbx
kazusluvr,,and i fear i’m primo in the sense that i’d crash out (hella) over music and vinyl so now what?,120.0,ltbx
meandmythoughts,,kathryn carried the movie lol,120.0,ltbx
_chryzhel,,tanga ka george pero putangina gets na kita,180.0,ltbx
m6licious,,She shouldn’t have settled for him,140.0,ltbx
arawgbby,,taenamo primo pakyu,60.0,ltbx
tyeshi,,pretty good,160.0,ltbx
zuvszero,,"Film ini kuat banget secara emosional. Alurnya slow burn, semuanya dibangun perlahan tapi terasa natural. Ada momen ketawa, sedih, sampai marah yang kerasa banget. Sinematografinya juga bagus, ngena di hati.",120.0,ltbx
emeryuh,,oh to rewatch this film with my “almost primo”,160.0,ltbx
skurtskrtt,,filipinos love to WORSHIP ts like it’s the notebook,140.0,ltbx
ciiey,,Love love love this movie sm AAHHH,200.0,ltbx
khayela,,Fuck Primo,140.0,ltbx
aiannewhostill,,pUTANGINA DI NAMAN AKO UMIYAK NG GANITO NOON #hitsharderoo na miss ko na kathniel tangina nmn walang 4ever,120.0,ltbx
mchlspatricia,,umay dapat hindi nalang sila nagkabalikan,80.0,ltbx
cityofang3ls,,tangina mo primo,120.0,ltbx
samoubiystvo,,,200.0,ltbx
flarfzel,,PUTEK AYAN KA NA NAMAN PALIBHASA KASI ALAM NA ALAM MO KUNG PAANO AKO KUNIN E ISANG NGITI ISANG KANTA ISANG AKAP ISANG SORRY WALA UMIIKOT NA ULIT YUNG MUNDO KO TANGINA MATALINO AKONG TAO E PERO PAGDATING SAYO EWAN KO NATATANGA AKO,180.0,ltbx
tchaekovsky,,"tanginang primo yan, wag magjowa ng unemployed",,ltbx
glitchin,,this one’s actually decently written. may growth si george at lalo na si primo. gusto ko rin na nung una parang sapilitan na bumabalik muli sa buhay ni george si primo pero kalaunan naintindihan niya rin na kailangan bigyan ng space si george at pwede rin siyang nasa tabi niya at the same time.,,ltbx
rizzel,,"Oo! Pagod na, pagod na, pagod na, pagod na ako. Pagod na akong maglinis ng mga kalat mo, pagod na akong mag-aral, pagod na akong magtrabaho, pagod na akong isipin kung paano mo nakakayang panoorin lang akong magkandakuba makakuha lang ng pambayad sa lecheng kuryente't tubig na 'yan! Habang ikaw, ayan, patuloy lang sa lintik na passion na 'yan, puro passion. Hindi tayo mapapakain ng passion na 'yan! Wala kang pambili kahit cupcake man lang para sa akin? Pero, dito, dito meron, dito sa walang kwentang 'to, lagi na lang meron! Ito na lang lagi, ito, ito, ito! Puro na lang sarili mo, puro na lang pangarap mo, ikaw, ikaw! Puro na lang ikaw!practicality over passion ika nga nila ",80.0,ltbx
dmbjmz,,tangina jo pagod na pagod na pagod na ko,160.0,ltbx
kanemotory,,this was better 7 years ago,140.0,ltbx
biancakt,,Wala nang Kathniel pero kinilig pa rin ako dito,160.0,ltbx
whorebag,,yawa mo,160.0,ltbx
babimbambee,,mas kabisado ko pa linya rito ni kathryn kaysa mga inaaral ko,120.0,ltbx
wane_,,rage bait b si darren,120.0,ltbx
ne0ya,,bakit mo pa binalikan engot k tlg,120.0,ltbx
rhz11,,was into it until the amsterdam part. it was so corny and unnecessary…,140.0,ltbx
vndui,,"Let's be real, hindi naman talaga madaling bawiin yung pagmamahal na nasira mo at iniwanan mo.#poeticshi #howcouldyounotfindareasontostay #pagodnapagodsadeadlines #fucknmat",160.0,ltbx
lexlight,,PAGOD NA ‘KO JO.,120.0,ltbx
mrdukieduke,,B*LLSHIT MOVIE,40.0,ltbx
mark4riel,,"there’s really something about romance when it comes from a local loveteam talaga, ‘no? that kind of kilig just feels different compared to non-local films. heLp i’m still stuck under the ref",80.0,ltbx
thekneex,,darren itabi mo ako na aarte,180.0,ltbx
lamperougexvii,,jo?,200.0,ltbx
cacalaca123,,kill me,140.0,ltbx
arcstella,,KUNG NABASA LANG SANA YUNG YELLOW PAD NUNG UNA PA LANG :(((,140.0,ltbx
ioveu,,"“isang beses lang akong napagod, iniwan mo na ako.” ok movie over FUCK YOUUUUU",120.0,ltbx
jeslyn24k,,not sure how to feel about their relationship but i did cry cuz it is sad having to think about choosing between doing something you are passionate about and something that will provide. and just the idea of dragging the other down and just being torn,120.0,ltbx
ginosimpao,,Kathryn bernardo put this entire movie on her back,80.0,ltbx
puddingth,,"“ puro passion , hindi tayo mapapakain ng passion na yan “honestly the rating is mostly because of nostalgia and the longevity of this film . the fact that a lot of this is still being quoted to this day is crazy just goes to show how good it was . the acting ate and kathryn ’ s monologues were such a serve . would have been rated higher if the ending scenes weren ’ t that dull , really felt like they compressed most of the good scenes in the beginning . still love this tho ! miss kathniel sb",160.0,ltbx
jkim34488,,di naman kasi ako pinapayagan pumunta ng amsterdam eh........pero may pagkapasaway ako...,120.0,ltbx
googlebot,,pagod na pagod na pagod na pagod na pagod na ako kay daniel dito pero i will keep watching this from time to time,120.0,ltbx
gianchyruz,,he was a leeching burden—no other comment,120.0,ltbx
rhpinel0l_,,my all time favorite kathniel film ,200.0,ltbx
pussikay,,Umay sayo primo,100.0,ltbx
aeril,,"hindi mo man lang mabilhan ng cupcake si george, primo",200.0,ltbx
denzeljp,,tangina primo,80.0,ltbx
akiratatsuba,,Gurl.... it was so bad. Don't go back to your loser exes! Almost 2 hours just for that ending??,40.0,ltbx
mynotez,,Putanginanjirrr,100.0,ltbx
eve17n,,Kahtryn vs red flag boys in movies,120.0,ltbx
mackeezy,,"third act so weird, was hoping for a better ending tbh",120.0,ltbx
jkmm,,maganda,160.0,ltbx
professionalrev,,"hindi pwede to!pinaiyak ako ng kathniel, man",200.0,ltbx
juanmawatched,,Great movie! Relatable. Makes you think about the challenges in a relationship and the sacrifices you need to make to have a comfortable and sustainable life with a partner. Cheesy at times. Not a negative thing though. Enjoyed the film.,200.0,ltbx
kaboogsh,,"jo,ano bayun?kung galit ka sabihin mo sakin ano bang gusto mo jo?nagmumuka naman akong tanga dito eh kung galit ka murahin mo ko gusto mo ba saktan mo nalang ako ch ch, oh ano jo ano? ano ba ayaw mo na ba? pagod ka na ba? jo ano ayaw mo na? pagod ka na ayaw mo na?Oo nga....pagod na pagod na pagod na pagod na ako",140.0,ltbx
ashesinembers,,"It’s the first time I’m writing a review for a romance movie, although I do actually watch some. This one hits different when it comes to love. The way they portrayed the characters, it’s just bitter yet sweet. My favorite scene is when they were outside during the rain—Joy’s dialogue is what you’d feel the most. She was giving her pieces one by one to her love, so she was left with nothing in the end. Despite that, Primo actually received nothing, because people do not get the ability to receive that. Only to suck it up. Both of them were drained and sad and lost.For Primo’s side, he was really a good man. Although for the scenes that he was facing bad things, he didn’t deserve Joy nor anything from her. I pitied him. But it doesn’t mean that Joy should feel that, too. That’s why when they got away from each other, it was probably to find themselves. That’s how I liked The Hows of Us. The ending is up to you, actually. Whether they ended up together or just friends. The only thing I hope is for them to be happy.",160.0,ltbx
glytch,,"Lol at these people trying to be logical in a romance movie. Love was never meant to make sense, and I pity anyone whos never had the chance to feel it. 5/5-1 cos Darren Espanto fucking sucks holy fucking shit. Stick to singing you abomination",160.0,ltbx
ohlemons01,,"Matalino kang tao, because??",80.0,ltbx
dunkindyonut,,"Been there, done that. *sobs*",160.0,ltbx
nikkimitach,,pls huhu madaming nasayang na potential ang movie na 'to dahil sa pukinginang eksena ng character ni darren,80.0,ltbx
stefano_bbg,,unfortunately I too have never been able to successfully move on from That One Canon Relationship ,120.0,ltbx
lovingvncnt,,o ayan magpaka boang talaga sa mga lalaking walang ginawa kundi paglaruan at sirain ang buhay mo tas ngayon iyak iyak ka hayop ka talaga self,120.0,ltbx
cedjosh,,Awww,200.0,ltbx
kikinilaw,,"tangina talaga ni primo. i remember when i first watched this sa sinehan, grabe iyak ko kay kathryn during that post-nmat, birthday, vinyl gift scene kasi putangina talaga ng passion na yan. di yan makakabuhay.",140.0,ltbx
seikenista,,maghintay kaya ako ng 7 years tas balikan ko,200.0,ltbx
morningmost,,love is the scariest form of magic that actually exists,180.0,ltbx
