movie_name,review_text,date,topic
Hows of Us,tanginang sulat s ailalim ng ref yan oh,2025-09-24,35
Hows of Us,nooo kathryn u’re too good for this kind of plot,2025-09-24,3
Hows of Us,"i purposely didn’t bring lilly bc i didn’t want a single thing related to u to reach my new place but somehow someway u have and it’s thru this movie. it’s sophomore year in college na. crazy how its been 4 years and yet here i am still feeling the same way i felt as a sophomore in high school.. miss na kita jo, hope ur doing well.",2025-09-23,-1
Hows of Us,"Due to I can't find again the movie I was supposed to watch again today because I want to watch movies that was never heard of or already been buried too deep, I decided to use my sister payment to that hideous app (Netflix). Because in years of subscribing to that app, the ones I've always wanted to watch are not in this app and no, I'm not gonna risk my time and waste it by watching their own horrible production films. Crazy that they managed to change their price when they couldn't even give me a quality… you're really just enjoying this app if you're still a koreaboo (at this time), if you're also a Filipino media enjoyer or an Adam Sandler movie enjoyer and thankfully, I'm not one of either of the three. So yeah that app is just being logged in our TV but no one is actually using it unless we have friends coming over. Totally a waste of money I think but my mother is enjoying it I guess…I literally just said what the hell. If I can't always find the movie I wanted to watch then I'm just wasting the consecutive suspensions of classes so yeah fawk it, I will just whatever's on the table. Well, it's not exactly in the table because I still searched in this app what hideous film I would waste my time and something ticks in me that I should watch a Kathniel movie because why not? And then I remembered that this is one of their films that I still haven't watched but knowing how impactful it is to this country, maybe this is the time. You know, I have always been not a fan of Kathniel. I mean, I don't hate them so much like it's not about them. I just don't invest in Filipino media so much because it hurts to admit but we are really bad at everything in here from the movies, televisions, music and everything so that's why I stopped investing in that side. But #trust that whenever there's an issue lying around of course, I'll be there. I'm sorry I'm just a normal Filipino who loves gossip and nosing my butt in other's lives. I remembered back when I was Grade 12, we had a roleplay activity that we had to do in front of us and we had some movie references that we could copy and this movie is one of them. First is, the teacher showed us the scene of Kathryn’s crying in the rain scene and lol I literally take a picture of that and posted in my story and said that this woman really cannot act and all my classmates saw it and laugh about it so that's why one of the best known of me is being a hater of Kathryn Bernardo. And hey! I'm sorry if I was called that . I never wanted it and I never intended to. I was just being honest and I told you that I still haven't watched this movie so watching that scene out of context really brought the wrong and early judgment of me. But this is why I'm changed now that I watched this film. I don't know if I can do it since I still haven't watched all of her films but based on the films that I watched, this really might be her best performance yet. But I wouldn't say the best… I mean she definitely improved maybe because her roles have always been the same for years and this role back then might be the most mature one yet and I really see that. Her character here is one of the best ones she played and one of the best written yet considering this was written by the same director who always gives the same quality of characters for me. There's an attempt here that I really appreciate but I still hope that it could've been more just like the rest of all people. I need her to be bolder, stronger and better. But it's enough I guess if this is actually the story they wanted to portray since the start.I know one thing that we can agree on liking this. The YEARNING. It might be the best love approach that can be shown in the media. And it's rare for me to watch a Filipino movie that the yearning was done right. This is the highlight of the film for me. You can really feel the couple’s chemistry in this movie and I understand and see that considering this is one of this couple's peak years. I was smiling, giggling like a girl and entertained. But it's also annoying to watch now. I think this is really one of the films that can be watched back then but cannot be now. This is their best role yet if we're gonna base it on the chemistry like they're literally just being a couple in here but with a plot. And it's making me mad that they can't be like that off camera now because this man played his role a little too well. Fawk this guy to death like I wish he never finds a stardom again after what he did to their relationship. Everybody is worshiping your relationship like it was a major holiday whenever you're doing something. But you are also the one who ruined it. Men really are ruining everything. Straight men specifically. I like Primo in this movie but I can't bear to see that it was being played by this man.There's still some bad acting in this movie that of course, will never go in Filipino movies. And yes that was you Darren. Question, why is he here?? Seriously. Ah. I remember now. I live in the Philippines where everybody can be anything just because they can! Like just go back being a singer or do something but just please don't ever step foot in the acting industry. I think the gay best friend is doing the bare minimum too, like a little bit overacting for me because I'm a gay bestfriend too or maybe I just didn't like his character in here. I mean it's obvious to me in the start how he didn't want her to be happy and I wouldn't do that to my girl besties. It's not right for me to see Jean Garcia not acting an antagonist because she really solidified her career in those roles. Like why do I kinda need her to slap Primo in here?? The thing is, I wouldn't hate this movie so much because my friend right literally acted like George who is always coming back to her ex and I know a lot of y’all are being hypocrites too because I'm sure as hell you would do the same as George or far worse. I mean that's literally one of the reasons why we don't have proper birth control in our country, right? But I'm glad the quote of “Love is not enough” is being taken seriously now and being the base or references of every couple now because it's always been the right statement for every couple. The ending was a lackluster for me. I mean I literally have to go through their makeup which is too long for me. It is too long just to end it with George seeing Primo’s letter that he hid in the music record which is I still think why'd he have to hide in there. I don't think the finding father plot was out of place but if the results are like that then the whole Amsterdam scene should've been the time where the finally made up and spent each other's lives again together and better. In short, the yearning was too good just to have unsatisfying results. I might say that this was a good choice of movie. This is definitely Kathryn's one of best roles and I hope she continues to improve and I will continue to support her career and wish the downfall of that man on the other hand. I hope she's happy and is eating a good meal everyday. Daniel Padilla, you will burn in hell. I will make sure of that.B Tier2018 Ranked",2025-09-23,-1
Hows of Us,eyak,2025-09-23,-1
Hows of Us,jo,2025-09-23,0
Hows of Us,why would she take him back after being inconsiderate about medschool doe,2025-09-23,13
Hows of Us,kath carried #nototoxicrs,2025-09-23,12
Hows of Us,"In order to win a war, you must go through it togetheredit: PAKYU KA DJ USELESS PIECE OF SHIT",2025-09-23,10
Hows of Us,di ko tanggap yung namiss niya yung nmat... leave that man bruh,2025-09-22,-1
Hows of Us,yung letter sa vinyl ,2025-09-22,32
Hows of Us,putangina.,2025-09-22,-1
Hows of Us,pinaka fav ko siguro sa lahat ng kathniel movies ... passion gusto trabaho ayaw? charot nagbago naman.. isa syang tauhang bilog,2025-09-22,-1
Hows of Us,na para bang,2025-09-22,0
Hows of Us,anu yon,2025-09-22,-1
Hows of Us,i hate u primo die die die,2025-09-22,-1
Hows of Us,badtrip asim ni primo,2025-09-22,-1
Hows of Us,my favourite :((( i miss my kathniel,2025-09-22,3
Hows of Us,"F*** this movie, and f*** that couch.I watched this movie without subtitles (Filipino nor English), so I’m pretty sure I missed significant plot points. However, thanks to the acting in this movie, I got the gist.Unfortunately, I love this love-team, which hurts even more that they’re not a thing. But in the end, love wins (well, in the movie, I guess).",2025-09-21,-1
Hows of Us,What a sweet and charming movie. I'll never forget watching it for the first time,2025-09-21,-1
Hows of Us,sobrang gaslighter ni daniel dito ewan q sau,2025-09-19,37
Hows of Us,Things we do for love...,2025-09-21,10
Hows of Us,"katulad ni jo, pagod nadin ako.",2025-09-21,0
Hows of Us,hmmkay,2018-12-01,0
Hows of Us,ewan ko sa'yo primo,2025-09-20,-1
Hows of Us,this wasnt supposed to win me over but unfortunately it did,2025-09-21,-1
Hows of Us,rewatched this just to feel something and now i’m bawling as i type this  sharing my fave lines below“but we became better persons didn’t we?” “i may not have found a reason to stay but i found a reason to come back”,2025-09-21,29
Hows of Us,na para baaaaang,2025-09-21,0
Hows of Us,"Palibhasa kasi alam na alam mo kung paano ako kunin eh! Isang ngiti, isang kanta, isang yakap, isang sorry, wala... Umiikot na ulit yung mundo ko. Tangina, Primo! Matalino akong tao eh. Pero pagdating sayo ewan ko, natatanga ako!",2025-09-20,5
Hows of Us,It's not always followed according to your plan; sometimes you receive something greater than you expected. What is meant for you will always be for you.,2025-09-20,10
Hows of Us,kalit2 relapse imbis mag tiktok ra pero hays leg8 alams nya pano aq kunin db ,2025-09-20,1
Hows of Us,BWHHAHAHA EWAN KO BA TINAPOS KO PANOORIN TO SA TIKTOK LIVE nakakastress din yung ml naknam,2025-09-20,1
Hows of Us,pero pag sayo ewan ko natatanga ako,2024-11-22,-1
Hows of Us,so corny... and not in a good way  wish it had a more serious tone than this,2025-09-20,9
Hows of Us,putangina ng lahat.,2025-09-20,-1
Hows of Us,love is an illness to a woman with goals.,2025-09-20,10
Hows of Us,Nandito nanaman ako,2025-09-20,-1
Hows of Us,"4 stars this time kasi gets ko si george. nagsabi lang ng isang beses napagod, bumitaw naman agad.",2025-09-20,28
Hows of Us,"Madali lang sabihin o isuggest kay george na sana iniwan nya na lang si primo at nag exam na lang sya…. pero kung ako rin ang nasa posisyon ni george, ba-baba din siguro ako at isasakripisyo ko yung exam ko para kay primo :( huhu i hate being an empath",2025-09-20,5
Hows of Us,dont go back to his ass by audrey hobert but damn i love this movie,2025-09-20,31
Hows of Us,"i’m sorry but if you think i’m missing my nmat for a man, you must be crazy",2025-09-19,-1
Hows of Us,stuck in the karinderya,2025-09-19,37
Hows of Us,Rage baiter final boss and idgaf people pleaser final boss (ILOVETHISMOVIE),2025-09-18,-1
Hows of Us,nasa panty ko yung letter,2025-09-18,1
Hows of Us,"palibhasa kasi alam na alam mo kung paano ako kunin. isang ngiti, isang kanta, isang akap, isang sorry. wala umiikot na ulit yung mundo ko. matalino akong tao pero pagdating sa ‘yo, ewan ko, natatanga ako.",2025-09-18,5
Hows of Us,jusko dahil lang sa yellow paper magpapakatanga ka ulit sige wag ka na mag nmat pucha,2025-09-18,1
Hows of Us,"ewan ko ba kahit ilang beses ko pa ulit ulitin 'to, ang sakit pa rin ng side ni primo pero gets na gets ko si george na para bang??? but for me, at least, sana hindi na lang sila nagbalikan just bcos may lingering feelings pa like they could have focused more on themselves first & then if it was still possible, pwedeng pwede na..",2025-09-17,5
Hows of Us,"This movie left my stomach in deep pits. Especially, one of Kathryn Bernardo's best performances, which all the more makes her portrayal of Jo so gut-wrenching and leaves you feeling helpless with her, as he always has to look out for the man he loves. Arguably, one of Daniel Padilla's WORST performances in all of their flicks. I personally believe he should've evoked a much better performance to stand alongside his ex.All in all, my favorite Kathniel movie, but probably the worst ending of all time.",2025-02-07,2
Hows of Us,ang ginawa lang ng mga lalaki sa film na to ay pahirapan si george kingina nyo,2025-09-17,-1
Hows of Us,"The OG! Even though KathNiel are no longer together, I always rewatch their films. As I get older, I realized that Primo doesn't really deserve George. I learned that it is better to leave your love one if it they're not good for you anymore. Mind over heart. George's love for Primo is unconditional. But self love is something you have to build with yourself before entering a RS.",2025-09-17,4
Hows of Us,"nagkabalikan pa, buisit",2025-09-17,0
Hows of Us,a very touching story,2025-09-16,9
Hows of Us,alam mo na ngang may exam jowa mo kinabukasan naglasing ka pa walang konsiderasyon potek. anyways ang galing ni kathryn,2025-09-16,1
Hows of Us,"If I was George, I would never look back to Primo. I don't want love if it costs me my dreams. Pangarap ko yon. I don't want a life full of what ifs when I get old. Ano naman kung hindi ako mayayakap ng diploma ko sa gabi? It's a proof of my hard earned blood, sweat, and tears or even more. Ang pagmamahal ay hindi ako nananakawan ng pangarap. I get Primo's, though. He's supposed to have his breakthrough but he chose Jo. Pero ayoko mapunta sa point na papasanin ko lahat. What is it for that we are called partners, right?",2025-09-16,-1
Hows of Us,tarantadong sulat sa ilalim ng ref yan,2025-09-16,35
Hows of Us,hindi na dapat bumalik si george kay primo tuldokt,2025-09-16,15
Hows of Us,I think compared to one more chance this one like kiiiiiinda like made me almost like the guy after the first hour. He was PMO cuz he was so intentionally dense when returning and I hate the trope of “I care abt u but I can’t express it so I’m gonna annoy you till you and ride off our previous relationship” I’m like  but I did feel like his redepmtion was lowk believeable by the end of the movie like he really did lock in once her brother started having health complications and just accepted they wouldn’t get back together and openly tried to help her respectfully out of his objective love for her regardless of the outcome. Still a pdrama still PMO in the early act but this one felt liek kinda good,2025-09-16,4
Hows of Us,guilty pleasure ko ‘to and a constant reminder to myself na lalaki ang sisira ng buhay ko,2025-09-15,-1
Hows of Us,"sobbed the entire movie. actually shows that relationships isn’t all rainbows and sunshine. Felt really, really bad for George though. Primo was incredibly immature for leaving by the only time George needed someone to listen to her because of the issues they’ve been carrying because Primo couldn’t let go of his passion that was obviously failing. I’m not saying that this movie was bad because of Primo’s actions, without the way he acted in the beginning the movie itself wouldn’t exist or progress anywhere. I’m actually pretty happy and I found it sweet that Primo was willing to help George and her family out. Shows that he deeply did care for her, he always has but was incredibly selfish during the time he left. They both had their issues. They both changed into better people with the love and care that still stuck onto them.",2025-09-14,4
Hows of Us,nainlove lang ako kay george at nalaff kay primo,2025-09-14,-1
Hows of Us,nainis lang kamimy gf’s rating: 1.5/5,2025-09-14,28
Hows of Us,Ang cringe parang yung mga Amsterdam jokes,2025-09-13,19
Hows of Us,"A beautiful movie in my opinion, it showcases the struggles of being in a relationship and being an individual. Where does someone draw the line? Where can that line be bended?",2025-09-12,9
Hows of Us,a reminder that you should always put yourself first.,2025-09-13,0
Hows of Us,the ending ruined it for me lol. they didn't have to get back together,2025-09-13,-1
Hows of Us,george shouldn't have gotten off that jeepney tbh...,2025-09-09,-1
Hows of Us,LOVE IT,2020-01-16,-1
Hows of Us,,2025-09-12,-1
Hows of Us,"a big fuck you to primo, maypa nag-exam nalang si george !!",2025-09-11,14
Hows of Us,I hate you primo iniwan mo ulit si jo. Nagpromise ka na di sya ulit iiwan nakakainis kaaaa. 4 star lang kasi ansakit manakit ni primo,2025-09-11,-1
Hows of Us,grabe si george ang tanga,2025-09-11,-1
Hows of Us,Bakit pag Kathniel movie kailangan may unnecessary story arc sa second half yung actor na gustong pasikatin kahit cringefest naman yung performance,2025-09-10,6
Hows of Us,naiyak talaga ako.. pero cringe parin na binalikan ni jo si primo.. lala tho i do understand that he has his reasons..,2025-09-10,-1
Hows of Us,PAGOD…. NA PAGOD… NA PAGOD… NA AKO…!!!!!!!!!!!,2025-09-10,24
Hows of Us,i placed this brick years ago…not realizing it was going to be the last brick i placed,2025-09-10,0
Hows of Us,"but i lost ubut we became persons, didn’t we? ",2025-09-09,29
Hows of Us,parang awa muna tignan muna ulit ung ilalim ng ref pls lg kath.,2025-09-09,1
Hows of Us,watched this 5 hours before i suffer in this prison called university. #imissKathNiel,2025-09-09,25
Hows of Us,so realistic and nostalgic. the foreshadowing is just crazy  they found their way back to each other in a beautiful way,2025-09-08,-1
Hows of Us,Buti di kasing rupok ni Jo si Kath,2025-09-08,3
Hows of Us,kaya i-identify ang signs and symptoms ng heart attack pero hindi ang red flag ng boyfriend?,2025-09-08,-1
Hows of Us,tanga ni george,2025-07-02,-1
Hows of Us,i hate this i can’t even finish this fuckass movie but i’m gonna log it anyways a god awful storyline i hate it i hate it i hate it,2025-09-07,-1
Hows of Us,watched The Hows of Us for the nth time because primo and george made me fear love,2025-09-07,7
Hows of Us,sanaol may ref,2025-09-07,0
Hows of Us,idk.. I just love it so much,2025-09-07,31
Hows of Us,such a good fucking movie (so sad they aren’t together anymore ),2025-09-06,4
Hows of Us,"yung kahit na sabihin kong umalis ka, hindi ka aalis kase kilala mo'ko e, alam mo na nasabi ko lang ‘yon kase pagod ako pero mahal kita ?;;??#)!*#///!*-&@(?????",2025-09-07,5
Hows of Us,"Putik! 'Yan ka na naman eh,,, palibhasa kasi alam na alam mo kung paano ako kunin! Isang ngiti, isang kanta, isang akap, isang sorry, wala. Umiikot na ulit mundo ko. Tangina primo! Matalino akong tao eh... Pero pag dating sayo, ewan ko, natatanga ako. Ano na naman yung kapalit kapag binalikan na naman kita? Titigil na naman yung mundo ko para sayo? Ilang taon na naman ng buhay ko yung sasayangin ko? Tangina alam mo ba si miko? Ayun! Magiging Doctor na. Si Jessica? Happily married. Ako? heto, sinusubukan pa ring bumangon para bawiin lahat ng nawala sa akin nung iniwan mo ako.",2025-09-06,5
Hows of Us,proof na sisirain lang ng mga lalaki buhay niyo,2025-09-07,1
Hows of Us,di ko pa rin tanggap na bumaba ng jeep si george,2025-09-06,-1
Hows of Us,hindi ako naiyak,2025-09-06,15
Hows of Us,tanginamo primo HINDI K MAPAPAKAIN NG PUTANGINANG PASSION MO,2019-08-12,23
Hows of Us,"Broke my heart too much, i loved it, i cried like a kid.Bakit hindi nalang nila ginawa yung title ""The House Of Us"".",2025-09-06,-1
Hows of Us,ako napagod para kay Jo,2025-09-06,0
Hows of Us,Hindi ko pwedeng husgahan si Jo dahil binalikan ko rin.,2025-09-05,-1
Hows of Us,"sa wakas at natapos ko na rin 'tong pelikula na 'to!! feel ko sign yun... chz. nalaman ko na kung bakit hindi ko matapos-tapos 'to kasi nakikita ko 'yung sarili ko kay george at nagagalit ako!! HAHAHA gets ko rin siya eh na para bang over naman sa pagka intindi  ang kasalanan ni primo ay lahat emz but this really would've been solved if he just learned how to grow the fuck up i fear! and to be fair to him, he did but he had to lose her in order for him to realize it ",2025-09-05,5
Hows of Us,Jo ano?!?! Pagod ka na??!! Oo!!! Pagod na pagod na pagod na pagod na ako!!,2025-09-05,24
Hows of Us,Gets na gets ko galit ni kath dito kahit sino naman yata. Nakakaiyak talaga yung part ni daniel na gusto lang naman nya sundan passion niya—pangarap niya para sa kanilang dalawa. Ang masaklap lang bumitaw sila pero one thing I learned in this movie is if you really love someone you have to let them go in order for them to grow.  this one struck my heart so so much,2025-09-05,11
Hows of Us,"Manipulative tong movie pero hindi ko pa rin masabi na pangit sya. Effective sya e, nadala pa rin ako ng mga eksena, galit na galit pa rin ako kay George. Kulang siguro to ng second lead, ng magpapakita sa kanya (kay George) how the grass is greener on the other side para kapag pinili nya pa rin si Primo, tangang-tanga na talaga siya. O wala sigurong kulang, baka marami lang labis. Baka sa loob nito, may tight 90-minute movie na walang masyadong family drama on both sides but this is the version that ultimately exists. Sayang pamasahe papuntang Amsterdam jusko nababadtrip lang ako.",2025-09-05,6
Hows of Us,"mali ka talaga primo, team george ako.",2025-09-05,-1
Hows of Us,"jo, ang tanga mo",2025-09-05,18
Hows of Us,mas mataas rate ko dito kung nakablur at mute si darren,2025-09-05,-1
Hows of Us,Kathryn's movies are top tier,2025-09-05,2
Hows of Us,Primo palamunin,2025-09-05,-1
Hows of Us,ts cute shout out to my filipino baddie who recommended me this love u bae ,2025-09-04,-1
Hows of Us,"this is primo, the patron saint of toxic men.",2025-09-04,-1
Hows of Us,"there's some iconic lines but i spent the entire movie pissed off omg stand up, im so tired of watching romance movies na sobrang toxic na ng situation pero babalik pa rin bc apparently mahal nila isa't isa",2025-09-04,-1
Hows of Us,ito lang ang comeback na hindi ako natutuwa..,2025-09-03,15
Hows of Us,"love won’t fix unpaid bills and unmet dreams,,",2019-11-10,10
Hows of Us,george walked so red flag enjoyers could run,2025-09-03,27
Hows of Us,dedma sa mga bad reviews neto kase GETSSSS husay ni kathryn love her so much tho i will never EVER prioritize man over my exam the fuck,2025-09-03,-1
Hows of Us,ano b yan,2025-09-03,-1
Hows of Us,"A1: tangina mo primo, nadadamay ako sa’yo e. A2: peak kathniel i fear",2025-09-02,18
Hows of Us,the fact they used to date back then :),2025-09-02,13
Hows of Us,Kathniel,2025-03-27,3
Hows of Us,"""some need space to grow. but some, they grow better together."" :(",2025-09-02,-1
Hows of Us,Ganito ba yung through thick and thin kasi 'di ko ma-gets. Eme. Sana naawa ka sa sarili mo Jo.,2025-09-01,1
Hows of Us,my love hate relationship with this film is crazy UGHHHH my favorite but i hate it but i love it tangena mo primo,2025-09-02,31
Hows of Us,"My first ever kathniel film guys be proud of me (I'm writing this while watching)Fuck ass primo (+ .5 star for character development ig) Darren n ur character thanku slay for giving us nothing. Idk moral of the story, wag mag live in mga nhakshie kasi bahay ang pagaawayan nyo eme, basta ayon gang communication is important wag ilihim imbis pagtulungan ang war <//3THAT FUCKING BIRTHDAY GIFT RECORD KILL ME I HATE THIS ARGHHHHHHHU",2025-09-01,-1
Hows of Us,"Hits a little TOO close to home. I don't like how George went back to Primo, she should have protected her peace.",2020-01-01,4
Hows of Us,rewatching and bringing it down to 4.5 coz ang cringe ng acting ni darren at panget ending binalikan ex.,2025-09-01,6
Hows of Us,araykoh,2025-09-01,37
Hows of Us,Juskopo binigyan pa kasi second chance,2025-09-01,-1
Hows of Us,girl do not date bums what,2025-09-01,20
Hows of Us,understood so much why she's so tired huhuhubuhat na buhat ni kath ,2025-09-01,-1
Hows of Us,I love this and related so much it is not her fault neither his fault they both had different dreams at different times,2025-09-01,-1
Hows of Us,tangina mo primo,2025-08-31,36
Hows of Us,huhuhu ,2025-09-01,26
Hows of Us,Pagod na pagod na pagod na pagod na pagod ,2025-08-31,-1
Hows of Us,"best kathniel movie imo, this i think --- is also a reflection of their relationship in real life. from start to finish maganda siya, partly entertaining and dramatic at the same time. kaso the ending could have been better? galing rin dito ni kath while daniel is just being him haha. ilang beses ko narin toh napanood at naeenjoy ko parin naman, and every rewatch releases a new insight.",2025-08-31,-1
Hows of Us,bakit nya pa binalikan ang sumira ng buhay nya ,2025-08-29,-1
Hows of Us,hate this story man wtf & why was darren espanto acting like a baby that was a whole grown 14-15 year old child,2025-08-31,-1
Hows of Us,"ang tanga mo, jo",2025-08-31,18
Hows of Us,"This is the second time I've watched it, and I might say it striked this time. They both sacrificed for each other, loved each other, hoped for each other, and longed for each other. It really captured the 'hows' of a relationship especially in times of hopelessness and giving up, but still wanting to pursue more than what could be imagined.This movie will teach you how things you don't like will give you new directions and fresh perspective because not always that the things we want will be the things that we need. We'd have to lose (something), in order to gain.",2025-08-30,-1
Hows of Us,oh... he IS bothering you queen,2025-08-30,-1
Hows of Us,kathryn and yohan PISSED ME OFFFFFF at first. the ending was so peak. cathy garcia really has the best bangers,2025-08-30,2
Hows of Us,noooo dawg this hits too different,2025-08-30,-1
Hows of Us,Jo...,2025-08-28,0
Hows of Us,"NAKAKAIYAAK PA RIN TALAGA, kahit ilang beses ko 'to mapanood, I know I will still cry. Napakatanga ng character ni Kathryn, pero gets ko siya eh. Iba talaga pag mahal, hahah. Sa character ni DJ, bwisit ka kahit nagbago ka.",2025-08-30,-1
Hows of Us,Another classic Filipino movie shown to me by host sisters. Love the actress but I am so not a fan of butiki (nickname for the main guy). I did cry at the end and am not ashamed of it.,2025-08-30,8
Hows of Us,This is not your sign to go back to your ex,2025-08-30,13
Hows of Us,"I literally cried a little (don’t judge ), and honestly, I only watched The Hows of Us ‘cause I love Kathryn lol. But for real, I stayed because it connected me to music—and seeing Daniel pursue his passion just hit different.  Plus, admit it, who didn’t feel a rollercoaster of emotions watching them fight, love, and grow? ",2025-08-30,2
Hows of Us,so naging dra ba siya or hindi,2025-08-29,15
Hows of Us,coulda been perfect if they removed that weird second act moment,2025-08-29,4
Hows of Us,dapat di siya bumaba ng jeep,2025-08-29,-1
Hows of Us,"Getting older made me realize Primo’s mindset is full of crap. And Jo attending his gigs while studying for the NMAT is definitely not a mature move. If both of you were really mature, you’d respect each other’s individuality. This movie proves that boys usually act right only when it’s already too late. He honestly didn’t deserve a second chance, lol. I also love how they drastically changed George’s aura, then shifted her back to her old vibe after they…",2025-08-29,4
Hows of Us,gets kita georgina,2025-08-27,14
Hows of Us,ano jo pagod ka na ayaw mo na pagod ka na??? OO!!!!! pagod na pagod na pagod na pagod na ko!,2025-08-21,5
Hows of Us,"first watch was mad frustrating, nth watch just made me realize why i didn't like the ending no matter how sweet and hopeful it is",2025-08-27,-1
Hows of Us,arayyy,2025-08-27,-1
Hows of Us,the rain scene.,2025-08-26,-1
Hows of Us,kath carried,2025-08-27,12
Hows of Us,napikon lang ako,2025-08-24,-1
Hows of Us,"Ginost na binalikan pa, WHAT WHAT",2025-08-26,-1
Hows of Us,"So many what ifs. What if they rode the tide together? Would they be standing in that same field of flowers?The first ever movie that made me like movies in general, rewatched like 6 times — especially during their break up. 6/5",2025-08-26,4
Hows of Us,How did I suddenly just end up watching my first Filipino drama when I’m literally leaving in less than 2 weeks,2025-08-26,8
Hows of Us,"The film embodies one of the reasons why I love Filipino romance films. It perfectly depicts the reality between lovers and how messy it could get when faced with ""life"". It's not always sunshine and rainbows even if you forcefully stick together, it takes one to know in how they truly want to be happy.",2025-08-26,8
Hows of Us,te naman.,2025-08-06,0
Hows of Us,dang it always make me cry bru,2025-08-26,-1
Hows of Us,tanga ba ako kc gets q bat bumalik si jo pero d q gets bat siya nastay kung una. EWAN PUTANGINA SINGLE P RIN AK,2025-08-26,-1
Hows of Us,"didn’t finish, switched to another movie forgot how theatrical they acted",2025-08-26,4
Hows of Us,"The Hows of Us The Hows of Us captures the raw pain of love and the struggle of choosing between dreams and relationships. Their chemistry is undeniable, and the film has moments that feel painfully real for anyone who’s tried to make love survive when everything else is falling apart. But honestly, I think it would’ve been so much better if they didn’t get back together. The message about growing, changing, and sometimes outgrowing the people we love would’ve hit…",2025-08-26,7
Hows of Us,the anatomy of love unraveling,2025-08-26,10
Hows of Us,Primo pagod na ko…,2025-08-26,0
Hows of Us,sana all baliw ano ba tong pinanood namin,2025-08-26,1
Hows of Us,"he really should've gotten a job way way back; like if he did, half the movie wouldn't have had to happen",2025-08-24,-1
Hows of Us,oo pagod na rin ako jo,2025-08-25,0
Hows of Us,"A really, really great movie. Make me realize my own mistakes at love life, and damn that jeepney scene is just ",2025-07-27,9
Hows of Us,pagod na pagod na pagod na pagod na pagod na pagod na pagod na pagod na pagod na pagod na pagod na pagod na pagod na pagod na pagod na pagod na pagod na pagod na pagod na pagod na pagod na pagod na pagod na pagod na pagod na pagod na pagod na pagod na ako,2025-08-25,-1
Hows of Us,Ang tugon: ok lang balikan basta di nagloko. Ano ba bulok nako dito sa restaurant..,2025-08-25,1
Hows of Us,and i fear i’m primo in the sense that i’d crash out (hella) over music and vinyl so now what?,2025-08-25,-1
Hows of Us,kathryn carried the movie lol,2025-08-25,12
Hows of Us,tanga ka george pero putangina gets na kita,2025-08-25,-1
Hows of Us,She shouldn’t have settled for him,2025-08-25,13
Hows of Us,taenamo primo pakyu,2025-08-25,-1
Hows of Us,pretty good,2025-08-25,26
Hows of Us,"Film ini kuat banget secara emosional. Alurnya slow burn, semuanya dibangun perlahan tapi terasa natural. Ada momen ketawa, sedih, sampai marah yang kerasa banget. Sinematografinya juga bagus, ngena di hati.",2025-08-25,-1
Hows of Us,oh to rewatch this film with my “almost primo”,2025-08-24,-1
Hows of Us,filipinos love to WORSHIP ts like it’s the notebook,2025-08-24,8
Hows of Us,Love love love this movie sm AAHHH,2025-08-23,31
Hows of Us,Fuck Primo,2025-01-31,22
Hows of Us,pUTANGINA DI NAMAN AKO UMIYAK NG GANITO NOON #hitsharderoo na miss ko na kathniel tangina nmn walang 4ever,2025-08-23,-1
Hows of Us,umay dapat hindi nalang sila nagkabalikan,2018-09-04,15
Hows of Us,tangina mo primo,2025-08-23,36
Hows of Us,,2025-08-23,-1
Hows of Us,PUTEK AYAN KA NA NAMAN PALIBHASA KASI ALAM NA ALAM MO KUNG PAANO AKO KUNIN E ISANG NGITI ISANG KANTA ISANG AKAP ISANG SORRY WALA UMIIKOT NA ULIT YUNG MUNDO KO TANGINA MATALINO AKONG TAO E PERO PAGDATING SAYO EWAN KO NATATANGA AKO,2025-08-23,-1
Hows of Us,"tanginang primo yan, wag magjowa ng unemployed",2025-08-23,1
Hows of Us,this one’s actually decently written. may growth si george at lalo na si primo. gusto ko rin na nung una parang sapilitan na bumabalik muli sa buhay ni george si primo pero kalaunan naintindihan niya rin na kailangan bigyan ng space si george at pwede rin siyang nasa tabi niya at the same time.,2025-08-23,-1
Hows of Us,"Oo! Pagod na, pagod na, pagod na, pagod na ako. Pagod na akong maglinis ng mga kalat mo, pagod na akong mag-aral, pagod na akong magtrabaho, pagod na akong isipin kung paano mo nakakayang panoorin lang akong magkandakuba makakuha lang ng pambayad sa lecheng kuryente't tubig na 'yan! Habang ikaw, ayan, patuloy lang sa lintik na passion na 'yan, puro passion. Hindi tayo mapapakain ng passion na 'yan! Wala kang pambili kahit cupcake man lang para sa akin? Pero, dito, dito meron, dito sa walang kwentang 'to, lagi na lang meron! Ito na lang lagi, ito, ito, ito! Puro na lang sarili mo, puro na lang pangarap mo, ikaw, ikaw! Puro na lang ikaw!practicality over passion ika nga nila ",2025-08-23,5
Hows of Us,tangina jo pagod na pagod na pagod na ko,2020-08-09,17
Hows of Us,this was better 7 years ago,2025-08-23,-1
Hows of Us,Wala nang Kathniel pero kinilig pa rin ako dito,2025-08-22,1
Hows of Us,yawa mo,2025-08-22,-1
Hows of Us,mas kabisado ko pa linya rito ni kathryn kaysa mga inaaral ko,2025-08-22,3
Hows of Us,rage bait b si darren,2025-08-21,0
Hows of Us,bakit mo pa binalikan engot k tlg,2025-07-22,-1
Hows of Us,was into it until the amsterdam part. it was so corny and unnecessary…,2025-08-21,19
