review_id,document,topic
1043,spoiler alert stupid sandro marcos messed up his ballot by shading two presidents in the 2016 election,0
1046,"it then morphs into a rollercoaster of political corruption and intrigue the central figure loses her voice as her family loses its grip it gets very dark, very quickly",0
1049,fuck the marcoses,2
1052,"same shit, different country",0
1054,this is the most serious subject matter she has covered and leaving the current president of the philippines to the end of the film only made me more terrified for the future of that country the marcos' rebranding,0
1055,fuck the marcoses fuck imelda,2
1056,marcos not a hero,-1
1058,fucking terrifying,0
1059,perception is real the truth is not and why would she admit them,3
1060,perception is real the truth is notmarcos,3
1062,"money, power, corruption",0
1063,as a filipino fucking hell,0
1064,i don't have an answer for why we allow imelda to even open her mouth,0
1066,"marcos was never, is not, and will never be a hero never again",-1
1067,"she shoots these corrupt and gaudy people beautifully, but the complete picture never feels fully sketched",0
1068,this is straight up scary,0
1069,he has to create an enemy to justify the use of force fuck the marcoses and fuck everyone who still supports them,0
1071,"i dont have an answer on why we allow imelda to even open her mouth stop being blinded with their hallowness duterte, fuck you",0
1074,never again to marcos never again to martial law,-1
1075,"i am so fucking angry, and always will be, at this deceitful family of mofos my emotions went haywire during and after watching this documentary, lemme just subside it first before putting a decent comment here",0
1076,i'm so stressed with this like i want to revolt but can't or else i'll be on a list perception is real indeed,0
1079,"imelda marcos is delusional this post is very long i guess her arm or dress snagged the other frames in the background that it went crashing down like dominoes she watched frames crash with no or sign of concern wala my heart goes for people employed under her, they don't deserve that i saw her emotions and just felt so sorry for her idk what she was actually feeling ah but idk it just feels wrong i saw the back and forth and it just goes to show how they feel unworthy in the end it states that they're slowly finding their way back into ph politics and i just cannot stand knowing we've got another batch of them",0
1080,"imelda marcos is either the most deluded human in history or one of the worst i don't really care, she's trash either way",0
1081,it took me 3 hrs to watch this 1hr 40min film just cos i kept pausing it due to absolute disbelief at the amount of bullshit imelda spewed with such conviction and no remorse,0
1082,scariest documentary i've seen in a while,0
1083,"it really it hurt us a lot, especially media wise, because the problem with the media is, the gun can kill you only up to the grave, but the media can kill you beyond the grave into infinity and when you lose your money your, your mother, you lose everything perception is real, and the truth is not there are so many things in the past that we should forget in fact, it's no longer there sana nga nasa kulungan ka ngayon never again",0
1084,hahaha the super wealthy will kill us all and they dont give a shit,2
1086,"perception is real, and the truth is not i wish this documentary had more fangs to put these mofos in their place this is the truth that needs to be told and magnified again and again",0
1087,sadly its psychopathic cunts like this that rule our world,0
1088,"how are they supposed to think differently if even the youth is deprived from legitimate accounts on the events of martial law i'm so furious fuck the marcoses, fuck duterte, as well as the aquinos, you aren't the heroes here fuck the us, tangina niyo tuta niyo si marcos",0
1090,watching this while there is a pandemic going on really grinds my gears oh wait napaka narcissistic niya akala mo'y padala ng diyos kung makapagsalita,0
1093,"growing up in a family full of apologists, i was fed with lies of the marcoses yet you let such sins happen she never cared about the people, the marcoses never cared for the people, all they cared about is their power over the people konsensya na lang kung maniniwala at magpapauto pa rin sila sa kasinungalingan at kamalian o hindi",0
1095,fuck the marcoses and fuck duterte,2
1096,the utter delusion of this lady holy fucking shit too damn much,0
1097,"perception is real, the truth is not people who forget the mistakes of the past, are condemned to repeat them you will see and witness the sudden change in leadership from marcos' regime to the duterte administration and you will have goosebumps on how the country is being raped by these blind leaders with their corruption, greed and their monstrosity we live in a country where men are slaughtered, journalists neglected, people are irrelevant, money is power, power is greed sad how we put up with these leaders they are no such thing neveragain marcosnotaherolet this documentary open your eyes and you yourself are the only one who can separate the good from evil, and the truth from lies",0
1099,"they are genuinely the worst and it is saddening to see how quickly they have rose back to prominence for me, however, it's just a frustrating watch not the film's fault of course",0
1100,bongbong marcos really is fucking insane you're in exile and you still refuse to fly coach the fact that the atrocities done by the marcos family is being erased day by day is disheartening the one time she told me stories about the dictatorship was horrifying they need to repay the filipino people after stealing billions of dollars from them,0
1101,how stinky can this family get yall reek of privilege and corruption,0
1105,leni robredo is a light they've been consistently trying to put out but have not prevailed as of now,0
1107,"and of course, does it even matter, given the real, horrible fallout of her family's actions",0
1108,"tangina ng mga marcoses duterte, ayun lang talaga",1
1109,okininam makasangit nak ta nagkaasi detoy pilipinas,1
1110,feels like the initial intention for the making this piece changed mid filming,0
1111,"i can't come home in coach i don't have any money to buy a first class ticket bong bong marcos5 to 10 billion dollars, plundered",0
1112,"the fucking audacity the delusion this made me want to punch my screen literally almost every five seconds just with the mere thought of all the injustices the marcoses have brought upon the philippines call me biased, but why shouldn't i be when the facts determine what is actually right from wrong it's really a shame that the filipino people the poorest of the poor, especially have to go through the cycle of abuse, poverty, and injustice over and over again all because of these delusional people neveragain marcosnotahero",0
1113,"wala akong masabi maliban sa tangina ng mga marcos you guys are not filipinos, hindi nararapat ang title na 'yon para sa mga taong kagaya ninyo you guys are pure evil, may you rot in hell putangina tinuring niyong inyo ang buong bansa tapos sasabihin niyong umunlad ang bansa noong panahon 'yon bumaba ang worth ng php non, at sobrang daming naging utang ng pilipinas na hindi pa rin nababayaran magpahanggang ngayon marami kayong napatayong buildings ang tagal niyo ba naman kasing naging diktator buwis namin 'yon mga ulol",1
1115,u ain't no mother,0
1118,"putang ina, nakakagalit and when you lose your money your your mother, you lose everything",-1
1120,never again,5
1122,"rust in the twilight skycolors a bloodshot eye,or shall i say that dustsunders the sleep of the just i am wrath the vultureretreats from the hard, purethrust of the spark that burns,unbounds, departs, returnsto pluck out of deaths fista god who dared to resist",1
1124,ang bobo ni sandro marcos marcosnotahero,1
1126,i've seen many reviews call imelda marcos delusional she's not,0
1129,sort of spoiler you dont know anything about the marcoses fuck the marcoses fuck martial law fuck duterte fuck the rich fuck political dynasties fuck for the government in being anti poor,2
1131,feelin bored kinda wanna tear every member of this family apart with my bare hands,0
1132,i dont have an answer on why we allow imelda to even open her mouth,0
1134,"it later revealed that the animals there are not properly taken care of because of the absence of a veterinarian who specializes in safari animals if she has that intention, unfortunately, the kingmaker will just serve to them as a hate piece to the marcos supporters and those who are in between as the opposing voices to imelda will more likely fail to convince a lot of people perception is real and the truth is not, imelda said in the documentary because if she's appealing to marcos supporters, the documentary may lack in showing new information on imelda's ridiculousness",0
1136,"or how did she get away with it i guess that's where her fallacious line perception is real, truth is not comes in",-1
1138,"i feel super conflicted about this one i just feel like more than her other docs, this story just really got away from her in a way that she wasn't qualified to handle and what i understand about her is not my takeaway was absolutely the opposite she's worse than i thought she was as much as i think she's good at setting out to make one documentary and then ends up making another, in this case, it didn't quite work i just don't know if she quite had the background to put all of this in the proper context",0
1139,mas masaya panoorin kasama yung papa mo na marcos fanatic may commentary,1
1140,"before watching this documentary, i was afraid that it will paint the marcoses and the late dictators term in a good light that it might be another attempt of the marcoses on historical revisionism it changed my perception on her position as a first lady",0
1142,marcoses next level delusional,0
1143,surreal in its alternative reality,0
1144,tangina ng mga marcos at ni duterte marcosnotahero neveragain,1
1145,so many questions,1
1147,"i don't have an answer for why we allow imelda to even open her mouth we let them revise our history, tell our children only their version of the story, and erase our truths marcosnotahero neveragain neveragaintomartiallaw oustduterte busalansiimelda2020",0
1149,tang ina mo marcos,1
1151,tangina mo marcos,1
1152,"but i can't help but feel off with the narrative that it mademaking the audience think that the edsa revolution was only led by the aquino supporterswhen in fact, it is not",0
1153,duterte tuta,1
1154,"i think the film's structure is its biggest obstacle not presenting the film mainly in chronological order hurts the storytelling in my opinion i never really fully grasped the politics of the country based on this documentary the film kind of jumps around too much to paint a full picture of what was happening to the filipino people perhaps the most egregious part of the film comes at the end titles we spend a lot of time with leni roberdo who ran against bongbong marcos for vice presdient , but then learn she suddenly have all of these charges against her by a suspect president why even bother including it she remains one of the most infamous people of the late 20th century but i'm not sure that this film ever allows the viewer to fully know her",0
1155,fuck the marcoses,2
1157,ang panget ng mga marcos,1
1158,i promise you won't make it till the end of the film,0
1159,"perception is real, and the truth is not to the point that it can abuse and used to defeat voices it might repeat if we don't take action for what is right",3
1160,the same story retold that never gets old,6
1162,this lady has severe delusions of grandeur and the philippines are suffering bad from it,0
1163,marcosnotahero neveragain oustduterte,1
1164,thousands of filipinos who were murdered during their regime our fight with them truly never ends never again,0
1166,it pains me to see how imelda marcos really believes her lies and vote for those people instead and not waste their civil rights to people who don't give a dime to our rights,0
1168,never again never again never again to martial law,-1
1170,fuck the marcoses,2
1173,"that the governments succeeding marcos were elitist was the most criticism, if indirect, we could get here about the aquinos, who are featured here as well",0
1175,nakakaiyak at nakakagalit never again,1
1176,what a fucking joke,4
1177,fuck these people fuck the marcoses fuck the selfish supporters and backers of this clearly sociopathic family and fuck their puppets,2
1179,never again,5
1181,"paano nila nagagawang tumakbo pa for any position knowing na may mga kamalian silang hindi pa nila napagbabayaran never again, never again never again to martial law",1
1182,"perception is real, but the truth is not words by a deluded thief",3
1183,the delusion is fucking real,3
1185,"after watching this, i just want to punch a fucking wall and then smoke a big fat joint",4
1186,tang ina ng mga marcos pati ni duterte,1
1187,neveragain oustduterte,6
1188,neveragain neverforget,6
1189,tangina mo imelda,1
1190,never again,5
1191,will the ph ever get a good leader,0
1192,marcoses can suck my non existent dick never again,4
1196,not even 5mins into this and it already made me nauseous the marcoses are so out of touch with reality,-1
1197,never again,5
1198,i refuse to be represented by someone with an illusion of grandeur and we need to break this chain that has bounded us decades,0
1199,imelda marcos is fucking delusional,0
1201,"in two more years, the philippines will either experience another political shift, or lead up to this slow burn of a marcos return",0
1202,make her stop talking please,0
1203,not sure why film profs don't like this when it's clearly more of a documentary than it is a film all of them were delusional as fuck,0
1205,"fuck the marcoses, man",2
1206,"marcos, hitler, diktador, tuta",1
1207,marcosnotahero neveragain,1
1208,"also, imelda marcos, you are wrong the truth is real and your perception is not he never was and never will be never again",3
1209,not surprising but it didn't bring out the intended impact in my opinion would never watch this again too anger inducing,0
1210,she's delusional,0
1212,we cannot let these people rule the governement again or even another dictator notohistoricalrevisionism the scoring gave me chills,0
1214,"perception is real, the truth is not it's a shocking admission, even by imelda marcos' standards but what passes as lazy dialogue from a feature film becomes a damning confession in a documentary as a filipino, however tangina mo marcos balik mo pera namin",0
1216,"contrary to imelda's belief, the truth exists and manifests itself to discerning people so that hopefully, we can truly say neveragain",3
1217,"we should never give her access to any platform whatsoever, because it's just another opportunity for her to spout her lies, all shrouded under the guise of her being this doddering old woman with strange philosophies about beauty and mothering the film does actively undercut the things that she's saying, but it's an extra step the film tries to be clever with its juxtapositions, but the end effect is that it still gives voice to the lies, still allows a truly evil person to revise history it opens up the possibility of accusations of bias, and letting them play the victim yet again when all they've ever done is victimize the filipino they stole from the country, and tortured and killed thousands of people",0
1218,"my blood is boiling with rage at the injustice of it all shame on the marcoses for throwing this country into active disarray fuck this family and fuck you, sandro, for being a glorified idiot",0
1220,"neutrality is a problematic angle when trying to create a documentary showing the political history of a country the marcoses should never have been given a platform that can make them spread more lies and instill their false ideologies of beauty and justice which always aims to trample on the powerless they continue to blind the people of the reality and blur the visions of those who have hope to still see the atrocities of their conjugal dictatorship it may have shown the two sides of history but it never settled how the imeldific way of politics makes the poor poorer and the rich richer it is like a pros and cons table where you always need to see that the marcoses have done something right when in fact, they never did",0
1223,that lady is cold hearted,0
1224,makes it obvious it was directed by a foreigner considering that it felt detached same old marcos aquino dichotomy stop giving this woman and her family of thieves and philanderers a platform to tell their story and further revise history,0
1225,"score is frightening eek skeri also when they made duterte look like fucking darth vader, chills",0
1226,you lose everything,-1
1227,"during martial law 70,000 people were incarcerated,35,000 people tortured,3,200 killed",0
1229,"the kingmaker feels like a double edged sword as one of the activists tortured during martial law said, i don't have an answer why we allow imelda to open her mouth bad publicity is still publicity for these vultures i am afraid they can twist this in their favor, knowing how cunning they are and how ruthless their propaganda machine is",0
1230,fuck the marcoses,2
1232,"but maybe this is problematic of me to want, since she caused harm to so many people and all",0
1233,never knew too much wealth and grandiose would ever disgust me until seeing this,0
1234,the marcoses should never be allowed to open their mouths,-1
1237,tangina ng mga marcos pero potangina imelda isa kang alamat,1
1238,gross people being gross,0
1240,this review only gets a meagre 3 that bit wasnt meant for the cameras,0
1241,bakit nawala si imelda sa last 30 mins nung narrative,1
1242,i wasn't listening to anything that she or her family is saying,0
1244,"stop giving imelda clout, and juan p nce enrile",1
1248,the bitch is a pro at propaganda,0
1250,"so when imelda is framed as a kingmaker for supporting duterte, among other reasons , it fails to capture the frustrating circularity of philippine politics the kingmaker disappoints inasmuch as it glosses over the political context imelda thrives in and one that placed her back in power for an unrepentant and corrupt political figure that has never been held to account, you cant go soft you go all out",0
1252,ka agit marcoses pero gurl noynoy wala kang ascendancy remind ko lang,1
1253,"perception is real, the truth is not somehow, i don't believe her basically, she begins the film as a clown, a totally ridiculous figure ripe for mockery not knowing the extent of her vileness, i assumed that this was a documentary about how a country was damaged through incompetence but then we hear about how she imported all these exotic animals to an island, only to abandon the project after the animals proved to be more trouble than they were worth but the film does succeed at painting a portrait of wealthy insanity, damningly well in fact, its no longer there",0
1256,"perception is real, and the truth is not i wish more time had been spent on martial law and her money laundering there are so many things in the past that we should forget in fact, it's no longer there",0
1257,i mean who would have the guts to make this film,0
1258,needed to take more of a stance,-1
1260,may be underrating it because of how upset i was after watching this,0
1262,"anything asian really, perhaps because of the lack of representation and i notice there really arent many documentaries available about the philippines major lack of representation, being that were all over america and the world ahem ahem is this due to propaganda is it fake news is this just one side of the story many people say that the aquinos were no different in their corruption imelda was excessive, the philippines is an impoverished country, and the citizens are broken its chilling to think that america could one day follow in the dark past of the philippines but the fight seems never ending alas, as long as there is corruption in government, the power will stay with the rich",0
1263,"mas pra ser sincera, esse teve uns momentos chatinhos, mesmo ainda sendo muito bom",0
1264,wow this movies fucked up,0
1266,never again to martial law pls pls pls get the marcos fam outta here,-1
1269,"i will say imelda marcos is intelligent, but this documentary shows her as a very disillusioned woman",0
1270,p reviously screened,0
1273,burn the fucking rich,2
1275,perception is real the truth is not,3
1276,what's with this portrayal as filipinos being marcos sympathizers,0
1277,why did they wait until the second half of the film to detail just how bad the marcos regime was,0
1282,"the marcos family itself is just full of heinous characters it's the tale of the marcos family starting something extremely extravagant, funding it well, then dropping it the ignoring of the animals mirrors the ignoring of the people in the marcos regime and the refusal to own up and help in any real, tangible, way money to beggars on the street will not make up for the years of martial law and tactics used to whitewash history in the favor of marcos i think there are some occasions where this feels like it can drag, and by the end of the film it almost feels like an entirely different film than the start i think that was intentional, but at times it almost seems to lose its own train of thought",0
1285,why do we filipinos easily forgive and forget,0
1286,fuck the marcoses,2
1287,a horror movie,0
1289,"en kvinna som lart sig dra the victim card och the woman card masterligt har inte ett problem med att hon far huvudroll i dokumentaren mycket politiskt fulspel, pengar som kan kopa inflytande osv inget nytt under solen direkt, men excentrisk packetering for att na ut med ett meddelande, pa sa vis se den, bilda egen uppfattning losa tankar varfor har de sa amerikansk dialekt av engelska",0
1290,"update made my sister watch this docu, and she was fuming the whole time she also couldn't believe that the kids featured in the movie said those bs about the marcos regime",0
1291,all the politicians suck,0
1293,"ya lo dijo mc dinero bla, bla,bla ,blael mundo disparael mundo consumela monarquia es absoluta yala monarquia es absoluta yami madre disponemi madre se queja la monarquia me consume",1
1295,el matriarcado no tiene nada que envidiarle al patriarcado en cuanto a corrupcion y crimenes se refiere,0
1296,"uffffff, este es un documental de gran presupuesto, y disenado para ser de alto impacto con un tema muy polemico y que yo ignoraba totalmente , presenta a una mujer que es un personaje creado por ella misma muestra su pasado, y nos ayuda a entender su presente la historia esta muy bien contada, y deja ver los actos que rayan en la locura, nacida de la total negacion de la realidad los dictadores de la segunda mitad del siglo pasado parecen haber quedado atras, pero cuando vemos a venezuela, me da mucho miedo lo que puede llegar a pasar en mexico si nos descuidamos un poquito, o ya esta pasando me imagino que habra sido dificil llegar tan cerca, y me pregunto que es lo que no se dijo",0
1297,this human piece of garbage doesn't deserve a documentary as grand as this one she is a horrible person and the whole world should know the crimes that her family is still committing in the philippines,0
1298,"no hay un villano que me de mas miedo que los que piensan que no son malos tambien no puedo creer lo narcisista de esa senora, me dio un cringe bien horrible",0
1299,i'm shocked,0
1300,"a diferencia de the act of killing, lauren greenfield no cede uno solo de sus segundos para que el regodeo de sus protagonistas quede impune los cuestionamientos vienen desde el angulo con el que la camara decide retratarlos",0
1301,"buen recorrido por la historia mas o menos reciente, con buen rigor periodistico y con buen sumario de talking heads que iban contrastando las declaraciones de imelda marcos, la jefa maxima, como titularon en espanol al documental",0
1302,"el surrealismo en el que viven los politicos vs la dura realidad del pueblo asesinato sin resolver, una isla adaptada como selva personal, un dictador preservado para que todos lo recuerden esas y mas excentricidades me dejaron frio",0
1303,hasta donde vi excelente pelicula pero no pude ver los ultimos 15 minutos ojala tenga chance de ver el final,0
1306,tangina ng mga m rcoses,1
1307,"but as the producers are thrown an issue that they can strike and provide a quality documentary exposing the marcos dirt, they miss and instead give us a mediocre retelling of the dictatorship and a lousy exposition of a rising marcos like dictatorship in the county theres so much missing from the kingmaker that irks me, and its all because of how reactionary it is if what the documentary implies is that the marcoses did so much bad things in the philippines, then why would the documentary continue to just say marcos bad, and marcos continue to be badwhy not go the extra mile sadly, the documentary only covers the tip of the iceberg it also becomes reactionary as the filipino people also become only extras in this film marcoses are the evil ones, aquinos restored democracy, duterte is marcos part ii the film forgets that marcos had cronies and was backed by the imperialist u , the film forgets that the filipino people and many grassroots activists started the movements against marcos, the film forgets that the aquinos also became like marcos and killed activists and farmers, and the film also skips over the numerous large anti marcos burial protests the film forgets the most essential people the filipino people that she oppressed, and the people that ousted her because the film implies it why not go deeper into the oplan tokhang and other human rights violation we continue to face here in the philippines the documentary tries to be a strong anti marcos film, but just becomes a reflection of the political atmosphere of the country figure based, glossing over information, and negligent of the actual plight of the masses marcos, duterte, walang pinagiba parehong tuta, diktador, pasista",0
1308,never again,5
1309,i hate them,2
1310,fuck the marcoses,2
1311,its scary how this woman is so convinced that she did no wrong,0
1314,"si bien es un documental muy clasico en su forma un retrato brutal, cruel, terrorifico y sin juicios de valor, sobre un perfil politico popular que hoy en dia se esta reproduciendo de manera acelerada e inimaginable en todo el mundo",0
1315,this is just giving her another platform for historical revisionism and her family's attempts to get back to malacanang can we focus more on the fact that she's officially been convicted guilty of graft and corruption like where tf was that,0
1316,"the kingmaker is woefully short and doesn't really break any new ground when it comes to telling the marcos story if the goal is to make their transgressions known more, i doubt it'll work because you can't convince the pro marcos dds guys to listen to anything that slights their idols if you want to correct how the youth perceives martial law then that's the institutions fault, not a documentary's job alleged clairvoyant of the pandemic with a bill she filed once but never bothered to follow through you can at least correct the people who believe that",0
1317,like really look don't be fooled by their words never again,-1
1319,"the film's tagline uses imelda's own words that perception is real, and the truth is not if ever she believes her own lies or lies to the heart to get away with guilt, the truth is that almost everything she started failed to prosper in the long run it's a reflection of both past wrongs that her family did and the present wrongs that filipinos are experiencing with its modern politicians it's a warning sign that we really need to remember the sins of the past and that our forgiving nature as a populace is our own undoing in the long run",0
1320,i will never forgive themher style is unmatched tho but she is entirely delusional,0
1322,perception is real and the truth is not,3
1325,i honestly cant believe anyone can be this delusional fuck the marcoses,0
1327,how delusional can this bitch get,0
1330,"no amount of fake news, no amount of apologies could ever prevent us from forgetting the atrocities the marcos family have inflicted on the philippines and its inhabitants her type of mothering is all sorts of preposterous i am scared of where this country is headed with politicians in position now lacking the heart of service and compassion",0
1331,"the kingmaker me parece su mejor trabajo, como una cronica plagada de corrupcion y despotismo este documental formo parte de la seleccion de ambulante en casa",0
1332,she states that she is disgusted with how the government and philippines is now however she is completely delusional as she doesnt realize that her and her family has contributed to how the philippines is no longer paradise i wondered why no one in the philippines has made something like this is it because we are scared of the consequences is it because it would be full of bias,0
1333,fuck u marcoses,4
1334,fuck the marcoses,2
1335,never again,5
1336,people who forget their mistakes of the past are condemned to repeat them have we not learned our lesson this made me hate the government even more,0
1339,what a delusional woman family,0
1341,"this could have almost been a tv series rather than a film, very long and hard to follow in areas as someone that had no idea of the background, this was political drama at its finest and almost seemed too warped to be real not sure how ethical it is to give her a platform like this though, even if it is a negative one",0
1343,it pained me to watch this horrid woman continue to speak lies and make light of the multitude of crimes committed against the filipino people by her and her husband and their regime fuck them,0
1345,"honestly, this is such a multi layered subject matter that it should have been a big 5 to 10 episode project, as this one only scratches the surface one of the main faults is that it only tries to throw bad light at the marcos family when the entire system is dirty someone should make a proper non biased portrait of the political climate in the country, for it's an absurd observation of lazy corruption and intrigue",0
1347,"and when you lose your money youryour mother, you lose everything",-1
1349,"the marcos regime has remain to be the most controversial administration in the philippines as per the records of anti corruption agencies, their family has been accused of corruption, violation of human rights, and just recently, perpetration of fake news corruption is heavily evident and prevalent in the country from the local sectors to the national government, it is known to be the root cause of poverty, crime and poor education system during the marcos administration, it has been reported that the amount of their so called ill gotten wealth amount to billions worth of us dollars opposition groups were silenced, and the media was shutdown the agencies that are tasked to investigate their family failed to bring them to court and make them admit to their blatant wrongdoings, which is saddening on my end as its been ages since the bloody dictatorship took place in 2016, bong bong marcos, ran for the elections to become vice president but was greeted by a narrow defeat by leni robredo since then, he has been attempting to prove that the incumbent vp cheated the elections and thwarted his ascendancy to the position for their contrasting political parties based on the data gathered from cambridge analytica, president duterte and bong bong marcos are the biggest users of trolls for spreading fake news particularly on facebook in the philippines never again to martial law never again to the dreary cycle of fraudulent conduct, abuse of power, and proliferation of revisionists that are bound to resurface as these unlawful acts are deeply ingrained in their name political dynasties ruin the foundation of governance and neglect the needs of the filipino citizens in favor of their personal interests thus, the only way to elude the same fate is to hold the perpetrators accountable and never ever elect them again",0
1350,"when i became orphan and when you lose your moneyyour your mother, you lose everything perception is real, and the truth is not",-1
1351,"depressing, disturbing, infuriating",0
1352,even in this documentary her manipulative behaviour is palpable wow as if it's not the tax of filipino people i think it should be emphasized more,0
1357,nadurog ako nung binibigyan ni imelda nang tigbebente yung mga tao sa kalsada putangina lang diba,1
1358,coming from a naive pisces,0
1359,"people who forget the mistakes of the past are condemned to repeat them they have systematically raped their own country for decades , yet they are still in denial and spending ridiculous amounts of money even though they are no longer in power all with money that should have been spent on the people",0
1360,more concerning yet is the police brutality the documentary shows has returned in duterte's presidency it is sad that the blatant stealing of a nation's wealth has led a family to preventing the social or political evolution of said nation,0
1362,"score was bland and almost stock documentary, with the repetition and the phillip glass isms",0
1363,fuck you marcos neveragain neverforget,4
1364,that has to change,-1
1365,"plus, the undying allegiance of the mayor in chief to not real china taiwan, real china while still living in the worst year ever that old woman has mommy issues which transformed to rationalizing her hoarding tendencies",0
1366,never again,5
1367,"greenfield also provides contrasting points of view, footage that provides context, background, and that conflicts with and juxtaposes the words imelda marcos spews",0
1369,very triggering documentary l,0
1370,"perception is real truth is not the kingmaker never clearly states who is telling the truth the docu is not without its shortcomings, but more people need to see this",3
1371,"im so sick and fucking tired of people trying to humanise the marcos which this film does in the first half im just so fucking tired of this bullshit, dont paint them as anti heroes, dont put them in front of a camera, just talk to the victims",0
1373,a really hard one to watch and finish feels all like a horrible nightmare except its very much real,0
1375,the powerful always avoid any justice shit sucks,0
1376,fuck the marcoses,2
1378,"this is the real world pandemic non sense rich people in power with a pathetic speech of hatred, nostalgia and all sorts of brutality",0
1379,how does a character like imelda marcos even exist,1
1380,review wp,1
1381,su frase tengo que estar lo mas guapa posible porque los pobres siempre buscan una estrella en la oscuridad de la noche si no hubiera tanto dolor y locura en su trayectoria seria un personaje divertido,1
1382,"when truthfully, it isnt her place to tell it",0
1385,"but the truth is slowly dripped out, and the film shows a much less ignorant and vain version of this person, but one that is much more insidious and corrupt",0
1387,"k never again 3 5 m could've included the narratives of other members of the opposition aside from rather than lp ang pinakabiktima ng rehimeng marcos ay ang masang pilipino, hindi ang oligarkiyang cojuangco aquino 3 5",1
1388,ikulong ang mga marcos never again to martial law,-1
1396,i was honestly so mad the whole time may rodriguez was telling her story sexual abuse is never okay,0
1399,the message is clear your giggling underestimation of her is her greatest gift and deadliest weapon,0
1400,"perception is real, and the truth is not this is the kind of screwed up mindset politicians have",3
1401,tangina mo imelda marcos,1
1402,"sad and angering, any opposition met with calls of a rigged election and corruption charges where have we heard this before",0
1403,perception is real and truth is not,3
1405,"for the last 40 minutes, i felt like i wanted to throw up",0
1408,"i am so ashamed to be a member of the human race, how do i unsubscribe",0
1410,whanau marama nziff film 26,1
1411,i just scared myself,0
1412,"i don't have an answer for why we allow imelda to even open her mouth format wise this might not be my cup of tea but maybe it's just the fact that i fucking hate seeing imelda's disgustingly swollen face on my screen what a fucking loser by this point, glamorizing this swindling family and the martial law should be considered a capital offense the corrupt can buy their way into power but there's no voucher for victory you can only bamboozle the people for a time before they become disillusioned maniningil ang taumbayan",0
1415,"go to jail then i mean it's long over due iseldasiimelda why are we even listening to this woman plead her case and how sad it was when they lost everything, when the people only reclaimed what was theirs",0
1417,anyway fuck the marcoses,2
1419,"like they said, southeast asia is really a cursed region",0
1420,quick anecdote,0
1421,few minutes in and im already fuming mad imelda marcos wasnt what we meant when we said powerful women smh pa void po,0
1422,"it's quite suspicious how this film is framed it got so tied up to that idea that once they discovered that she's nothing but a depthless, condescending woman, it tried to do damage control by interviewing real victims instead it wants to be colored using the feministic lens that it failed to deliver that there are also women who cultivate and enable murderers in her words, perception is real, and the truth is not her audacity to say that truth is subjective takes me to my wit's end if i don't tell you right now ma'am the only blessing you've received is having a mouth and you've already sinned the moment you opened it putangina mo sagad the one that has been going on for years it was unfair to give this woman a spotlight she doesn't deserve to be on camera at all it's time that we burn her along with her 3,000 pair of shoes",0
1425,"why do we even let her open her mouth indeed, why",0
1426,"marcosneverahero neverforget neveragaineat the fucking rich it merely shown how people, especially journalists, went through hell during martial law what the fuck the only good thing about this film is how it linked duterte's presidency to the exhumation of marcoses' power in the country that's the only good shit about the movie but over all, it's disgusting as hell",0
1427,"they abuse social media to spread lies, use smear campaigns to get back their political power, kill power, oust people who intervene in their plans the list of vile crimes is endless 000 people killed thd most vile betrayal is the political ruse of letting the people believe that duterte is a better option than imelda marcos hence he kills people duterte even abolishes the pcgg, the committee which works towards getting all the money stolen by marcos the leader of the pcgg is charged with corruption and fraud at present, duterte has imprisoned most people who oppose marcos so the evil of the marcos family is about start all over again",0
1430,"the first half i was screaming at the screen, the second half i was in tears",0
1431,and i did not have three thousand pairs of shoes,0
1432,"it's lost opportunity to move the documentary towards a direction because to be honest, there isn't really a strong one",0
1440,what the blay,1
1442,"even for international audiences, its still questionable that this woman be given a platform to speak no matter how tongue in cheek its presentation aims to be",0
1443,"regardless of one's political views, everyone needs to watch this because it's dangerous to live believing that perception is real, and the truth is not",3
1444,"backstabbing is irrelevant in my country as these politicians outrightly plunder from their own people filipinos are groaning and moaning since the spanish rule, but to have this injustice come from your own countrymen is truly disgusting and with these heads, a neck kept on and keeps on turning these heads to serve their own selfish purpose a truly scary state for an already aching country, a disease stricken country and without recognition from its own members, it will persist, continually making the whole country sick and killing its people one by one until there are no more filipinos worth dying for and whenever i encounter patients who i know have a lower chance of survival, wherein limitations of science and the practice of medicine are fully exhausted, it eats me to the core the same feeling of hopelessness is what i feel with my country a dim reflection i know, but by not stating this singular groan from a citizen, societal problems will not be recognized",0
1445,"as an outsider, i cant help but feel sad for filipinos whose lives could have been so much better if not for the corrupt marcos government",0
1446,"excuse me, ma'am last time i checked, the martial law era perpetuated exactly the opposites of what you claimed it was the darkest and most brutal time in the philippines journalists were executed, activists were tortured and arrested, and newspaper outlets were silenced i am outraged it's as though all extrajudicial killings, arrests, and tortures never even took place",0
1447,"and that upside down vision of morality is far scarier than a complete lack of it at one point in the film, marcos declares perception is real, and the truth is not that belief is likely the single greatest threat to humanity",3
1449,"imelda marcos is just spouting lies here, and i cant even imagine bearing to watch it flaunting her fashion, wealth, life, and motherhood makes me so goddamn angry and cringe at the same time i just cant believe she has this platform to talk about her nonsense it remains too safe, and the juxtaposition of ideas doesnt really work for this kind of topic it scares me that this documentary might confuse people who arent familiar with the marcos regime, and worst of all, they might feel sympathy for the marcos family",0
