review_index,sentence_index,sentence_text,sentiment_label,sentiment_score,sentiment_confidence
875,7,Pretty crazy all the stuff that was shown here.But I found this to be pretty confusing.,negative,0.748957097530365,0.748957097530365
875,8,I wasn't sure how I was supposed to feel for Imelda Marcos at first.,positive,0.8626172542572021,0.8626172542572021
875,9,I just mean the way the story was laid out.,positive,0.5881522297859192,0.5881522297859192
875,10,The audience reaction to certain things was different to mine as well which added to my confusion.,negative,0.7568966746330261,0.7568966746330261
875,11,Then for me I'm not even sure how people in the Philippines feel about Imelda Marcos?,negative,0.6809247136116028,0.6809247136116028
875,12,At one point it seems like everyone hates her but then it seems like people now love her?,positive,0.7389823198318481,0.7389823198318481
875,13,I guess I would have like interviews from people explaining why they love her.,positive,0.9847472906112671,0.9847472906112671
875,14,I guess it's just something I'll have to look into myself.,positive,0.8332390189170837,0.8332390189170837
875,15,I don't know for me I just didn't really like the way this was laid out.,negative,0.8765711784362793,0.8765711784362793
875,16,It painted her as a great lady then out of no where we were supposed to hate this family then they would explain why.,negative,0.7803577184677124,0.7803577184677124
875,17,I think I would have liked a more linear storyline.,positive,0.7651056051254272,0.7651056051254272
875,18,BUT during the conversation she did actually speak to that.,negative,0.7212674617767334,0.7212674617767334
875,19,She said when doing a documentary the audience believes what they are seeing.,positive,0.9526187181472778,0.9526187181472778
875,20,So what do you do when you have a subject that lies?,negative,0.7768440842628479,0.7768440842628479
875,21,So I guess that explains the storyline feeling all over the place for me because she would cut to actual facts after Imelda Marcos said something that wasn't true.,positive,0.5811877846717834,0.5811877846717834
875,22,So that does make sense but it just really had a way of feeling disjointed for me.,positive,0.6385970711708069,0.6385970711708069
875,23,Also there was a part where they were interviewing someone about something really dark and personal and before they finished talking cut to another interview about the same topic and that really threw me.,negative,0.5824822187423706,0.5824822187423706
875,24,So it was two people talking about something similar at the same time.,positive,0.8816074728965759,0.8816074728965759
875,25,I didn't like that I would have preferred to hear one at a time especially about something so sad.,negative,0.8299221396446228,0.8299221396446228
875,26,But yeah I guess I would have just liked things better explained.,positive,0.6963058710098267,0.6963058710098267
875,27,I feel as someone who knows nothing about what went down I would have liked to know more about when Martial Law happened and about how they were accused of stealing millions.,positive,0.6249520182609558,0.6249520182609558
875,28,I just feel like things weren't explained as good as I would have liked.,negative,0.6013431549072266,0.6013431549072266
875,29,Felt like it just touched the surface.,positive,0.5502139329910278,0.5502139329910278
875,30,This would focus on different things all at once and like I said just felt all over the place for me.,positive,0.9866421222686768,0.9866421222686768
875,31,But it was still good and learned a lot.,positive,0.9943630695343018,0.9943630695343018
875,32,Pretty shocking all that happened and what all is still going on.,positive,0.615716814994812,0.615716814994812
875,33,And seriously Animal Island broke my heart.,negative,0.93083655834198,0.93083655834198
875,34,"I'd say check this out if you can, I believe it will be on Showtime.",positive,0.9860495924949646,0.9860495924949646
875,35,You may enjoy this more than I did and if anything the interviews and the access Greenfield had to Imelda Marcos is very impressive.,positive,0.9972466230392456,0.9972466230392456
876,0,Wish this was the work of fiction and not a documentary.,negative,0.679181694984436,0.679181694984436
876,1,Solid watch.,positive,0.9950662851333618,0.9950662851333618
877,0,I knew nothing about Imelda Marcos and her husband’s dictatorship until I watched this.,positive,0.8681501746177673,0.8681501746177673
877,1,"I was literally like, “This lady seems nice.",positive,0.9684299230575562,0.9684299230575562
877,2,Super cute and fashionable.,positive,0.9977355003356934,0.9977355003356934
877,3,I hope I look this good at 86.,positive,0.9906942248344421,0.9906942248344421
877,4,Damn how much money does this old lady have in her purse??,negative,0.8124603033065796,0.8124603033065796
877,5,She’s pulling dollars out like a Wall Street guy at the strip club.,positive,0.676560640335083,0.676560640335083
877,6,Aww she really seems to care about the Philippines this is nice.,positive,0.9966714382171631,0.9966714382171631
877,7,"Oh, wait, uhhhh....oH.....oh no....Burn the rich!!”.",negative,0.8267024755477905,0.8267024755477905
878,0,"Fascism, but make it fashion.",positive,0.6374627351760864,0.6374627351760864
879,0,"While Lauren Greenfield’s previous films (Queen of Versailles, Generation Wealth) have been political, her newest, The Kingmaker, is her first to be overtly about politics.",positive,0.9090526700019836,0.9090526700019836
879,1,But her pet themes are still on display.,positive,0.8476333618164062,0.8476333618164062
879,2,"The site of Imelda Marcos mobbed by children and adults as she hands out cash or of Ferdinand Marcos’ body, still lying in state and preserved under glass nearly 30 years after his death, are just the newest exhibits in Greenfield’s cinematic museum highlighting grotesque displays of wealth...Read the full review at Battleship Pretension:battleshippretension.com/the-kingmaker-feet-on-the-ground-by-david-bax/.",positive,0.9773737192153931,0.9773737192153931
880,0,A worthy introduction to the madness that is Philippine politics.,positive,0.8830478191375732,0.8830478191375732
880,1,It's a crash course on the Marcoses and one of the darkest eras in the Philippines.,positive,0.8737301230430603,0.8737301230430603
880,2,"While its attempt at weaving the incumbent leadership with the Marcos dynasty can at times be a stretch, as a Filipino, I can see how this might be the image that non-Filipinos have of the Philippines.As with most films and rooms that she inhabits, Imelda Marcos is magnetic.",positive,0.9921741485595703,0.9921741485595703
880,3,"She's a modern-day Rasputin, who can hypnotize people and place them under her spell.",positive,0.9601215720176697,0.9601215720176697
880,4,"Perhaps it is not the filmmaker's intention that when we do not hear from Imelda for a stretch of time, the movie slows down to a halt.In those long stretches, we yearn for more Imelda on screen.",positive,0.9652620553970337,0.9652620553970337
880,5,"Like the Philippines, we are smitten from the first minute to the last.",positive,0.9754343032836914,0.9754343032836914
880,6,"And suddenly, even with all the horrors that they are responsible for, we realize why the Marcoses keep coming back and back to haunt Filipinos until our dying days.",positive,0.901526927947998,0.901526927947998
881,0,"“Perception is real, the truth is not”.",negative,0.8801720142364502,0.8801720142364502
882,0,This is just that John Mulaney bit about how Donald Trump is a poor person's idea of what a rich person is like but absolutely terrifying.,positive,0.7736201882362366,0.7736201882362366
883,0,One of the ways you can tell how good Lauren Greenfield is at this sort of picture is that she's able to highlight how magnetic and seductive a subject like Imelda Marcos is while laying the groundwork for how tremendously destructive she can be.,positive,0.9432885050773621,0.9432885050773621
883,1,"This could play like trucking the audience, but instead she's just bringing this thing out and cleaning off the surface until a more clear picture emerges.",positive,0.7548097968101501,0.7548097968101501
884,0,What can I say?,negative,0.8785455822944641,0.8785455822944641
884,1,I’m a slut for documentaries with talking heads.,positive,0.8504899144172668,0.8504899144172668
885,0,Part of SFFILM's Doc Stories.,positive,0.8598179221153259,0.8598179221153259
886,0,"theres a lot of compelling history here, but definitely suffers from an incredibly broad scope that tries to encapsulate a national narrative.",positive,0.7391706705093384,0.7391706705093384
886,1,"obviously this family is forever and continually enmeshed into it, so to some extent the story of one is that of the other, but a sharper focus would probably’ve been of benefit.",positive,0.9662413597106934,0.9662413597106934
887,0,This is a documentary about the beautiful myth and its truth.,positive,0.931925356388092,0.931925356388092
887,1,"It is very easy to let the audience believe her words, so I understand why many Filipino people miss her Marcos family, because in her understanding.",positive,0.9376980066299438,0.9376980066299438
887,2,"The reason why the Philippines fell here is because the husband's Marcos family was smeared by the political enemy Aquino family, and it was driven away.",negative,0.6322028636932373,0.6322028636932373
887,3,"At the same time, the Communist Party made a stalk.",positive,0.6791182160377502,0.6791182160377502
887,4,She looked at the present Philippines and sighed for the poor people.,positive,0.5014210939407349,0.5014210939407349
887,5,Aquino’s evil politics sighed and described himself and his son as survivors who stood still and then complained that the United States had betrayed himself.ntlizard.blog/2019/11/04/%E4%B8%80%E9%83%A8%E8%AE%93%E4%BD%A0%E7%9C%8B%E8%A6%8B%E5%8F%B0%E7%81%A3%E6%9C%AA%E4%BE%86%E7%9A%84%E9%9B%BB%E5%BD%B1%E3%80%8A%E5%A4%A7%E6%AC%8A%E5%9C%A8%E5%90%8E%EF%BC%9A%E5%89%8D%E7%AC%AC%E4%B8%80/.,positive,0.8264070153236389,0.8264070153236389
888,0,"Ingeniously structured, masterfully disturbing.",positive,0.9431166648864746,0.9431166648864746
889,0,Rich people suck.,negative,0.8857106566429138,0.8857106566429138
890,0,Opulence politics.,negative,0.5967229008674622,0.5967229008674622
891,0,"Imelda Marcos is many things: the former first lady of the Philippines, a popular figure in that country, someone who loves fashion, a collector of fine art, and a devoted family person.",positive,0.9945210218429565,0.9945210218429565
891,1,"She imagines herself to be many other things: Chief among them is her self-professed role as the ""mother of the Philippines."" The truth, of course, has little to do with such hollow or imagined descriptions, and The Kingmaker, a documentary portrait of Marcos that only becomes more terrifying as it progresses, cuts to the core of what happens when one person's ego becomes more important than the welfare of a country.See my full review at Mark Reviews Movies.",positive,0.862406313419342,0.862406313419342
892,0,#LIFF2019 Film 5: Completely fascinating and more than a little terrifying.,positive,0.993536114692688,0.993536114692688
892,1,It left me with more questions about how on earth this was made and if Imelda knew what the film was or just wanted to be the center of attention.,positive,0.8891302943229675,0.8891302943229675
892,2,Would love to see the same team make one of the inevitable Trump documentaries.,positive,0.960857093334198,0.960857093334198
893,0,A harrowing third chapter in Greenfield's exploration of wealth.,positive,0.8088846802711487,0.8088846802711487
895,0,"Film fra Sør, Vega scene.",positive,0.6603894233703613,0.6603894233703613
896,0,"when I reached down from my throne and ripped the shirt off your back, that was me mothering youfollowed by a Q&A with the director, the former head of elections in the Philippines, and a survivor of torture under the Marcos regime.",positive,0.9854820966720581,0.9854820966720581
896,1,"an unsettling discussion about the erasure of the past, the uncertainty of the future, and global corruption of democracy by extreme wealthwe sat behind Sarah Jessica Parker; how ironic that imelda's infamous shoes were barely discussed.",positive,0.935375988483429,0.935375988483429
897,0,"Wish I had been warned this doesn’t end with Imelda Marcos meeting a firing squad at 60fps, but good doc otherwise.",positive,0.9580275416374207,0.9580275416374207
898,0,"potent, important and critical.",positive,0.9950534701347351,0.9950534701347351
898,1,greenfield has a deft hand in creating a concise narrative which guides you through a forgotten history (at least in the western world) and its resonating implications for the political state of the philippines of today.,positive,0.9871756434440613,0.9871756434440613
898,2,a moving story of deep corruption and human atrocity accessed through a woman who has completely lost touch with any semblance of humanity.,positive,0.819984495639801,0.819984495639801
898,3,fuck the rich.,negative,0.8954027891159058,0.8954027891159058
899,0,"Greed, Power, Motherly Love.",positive,0.993606686592102,0.993606686592102
899,1,Do you believe Imelda Marcos?leonelescota.com/2019/11/10/asia/.,positive,0.8571451902389526,0.8571451902389526
900,0,villains are cartoon characters.,positive,0.6058424115180969,0.6058424115180969
900,1,but laughter doesn’t stop us from feeling dead inside.,positive,0.8672096133232117,0.8672096133232117
901,0,blew my damn MIND.,negative,0.9288141131401062,0.9288141131401062
902,0,"Seen at: in89 Cinema, TaipeiTerrifying.",negative,0.7504503130912781,0.7504503130912781
902,1,"Now a sequel about Park Geun-Hye, please.",positive,0.8859347701072693,0.8859347701072693
903,0,Interesting portrait for a crazy politician and their continual pursuit of power.,positive,0.8399859666824341,0.8399859666824341
903,1,Learned a lot in this one.,positive,0.9955286383628845,0.9955286383628845
904,0,"I'm old enough to remember the Ferdinand Marcos days and, even knowing some of the story, the film had so much that I did not know.",positive,0.9652345180511475,0.9652345180511475
904,1,"Perhaps covering too many bases, the amount of access Lauren Greenfield got is astounding.",positive,0.9723209738731384,0.9723209738731384
904,2,"With so much to give, what could you cut out of the movie?A really sharp evolution on the themes of her earlier work.",positive,0.9706631898880005,0.9706631898880005
905,0,"“Perception is real, truth is not.",negative,0.9074285626411438,0.9074285626411438
905,1,"” Imelda Marcos BAFTA screening at Odeon Leicester Sq, London.",positive,0.8835079073905945,0.8835079073905945
906,0,Second half is so much better once they put Imelda in the background.,positive,0.9901960492134094,0.9901960492134094
906,1,Can't believe they did all of those pre-credit title cards and yet left in all about that damn safari island.,negative,0.8942261934280396,0.8942261934280396
907,0,I learned stuff indeed.,positive,0.9665274620056152,0.9665274620056152
907,1,"The feeling of ""it's going to get worse before it gets better"" grows stronger...",negative,0.6302897334098816,0.6302897334098816
908,0,Lauren Greenfield often interviews beauty queens and those whose lives are distorted by their wealth.,positive,0.9108542799949646,0.9108542799949646
908,1,"Take Greenfield's previous themes and add politics to this documentary which covers Imelda Marcos, the wife of Filipino dictator Ferdinand Marcos. ""Meldy"" melts our hearts by telling us how she was friends with Mao, Castro, Gaddafi, Hussein, and how Richard Nixon was just misunderstood.",positive,0.9832969903945923,0.9832969903945923
908,2,"Breaking the backs of the Filipino people, she amassed 3,000 pairs of shoes in addition to expensive dresses and a bulletproof bra (the pricetag of the final dress she ordered was revealed to be $80,000).Toward the end of the film, Imelda begs us for sympathy, detailing how hard it was to lose everything (that she had gained illegally).",positive,0.8996989727020264,0.8996989727020264
908,3,"Tough luck, girl.Vegan alert: -Shipping animals from Africa-Animals were shot when the locals felt they were destroying their livelihood-Due to the lack of care for the animals, inbreeding occurred and the giraffes have shorter necksWomen were also interviewed detailing how they were sexually abused during the regime.",positive,0.8892747759819031,0.8892747759819031
909,0,"""The Kingmaker"" begins as an unfettered check-in on the life of one of the 20th century's most notorious figures, Imelda Marcos.",positive,0.9144221544265747,0.9144221544265747
909,1,"Like a visit to the zoo, we're granted the opportunity to observe the seemingly self-delusional Marcos in her current habitat as she dreams of a time and place she no longer occupies.",positive,0.9667395353317261,0.9667395353317261
909,2,"Filmmaker Lauren Greenfield allows Imelda the chance to justify, in her own words, her and her late husband's ruthless and corrupt reign as the authoritarian overlords of the Philippines.",positive,0.9090395569801331,0.9090395569801331
909,3,"Greenfield doesn't assist Imelda in her efforts to rewrite history, but she allows Imelda to state her case even as the film mixes in interviews from former friends and enemies (and victims).",positive,0.9020184278488159,0.9020184278488159
909,4,"There are even moments of humor during the film's early-going, as Imelda's obliviousness to the audience's feeling of disgust toward her wastefully lavish and cartoonish lifestyle, cruel indifference for the rights of her fellow countrymen, and insistence on innocence lands perfectly as a joke at the former Filipino First Lady's expense.However, the film transforms into something far uglier and more frightening as Greenfield transitions from mere case study to political exposé (albeit, one that could be a bit more focused).",positive,0.9219857454299927,0.9219857454299927
909,5,"Like watching a horror film, ""The Kingmaker"" turns the joke around on the Filipino people and the audience.",positive,0.7026784420013428,0.7026784420013428
909,6,"Laugh as you might at Imelda and her seemingly fantastical defenses of the Marcos regime and her pipe dream of seeing her son, BongBong, someday elevated to the presidency, the terrifying and telling reality is that Imelda has not yet been relegated to 20th century has-been.",positive,0.9302456378936768,0.9302456378936768
909,7,"At nearly 90, she's a member of the Filipino House of Representatives, the mother of an influential Filipino senator (her daughter) and a very possible future president (her son), and a behind-the-scenes benefactor of the current authoritarian-leaning president, Rodrigo Dutarte.",positive,0.974359393119812,0.974359393119812
909,8,"Delusional though she may be, Imelda is still as cunningly manipulative as ever.",positive,0.8330416679382324,0.8330416679382324
909,9,"Hell, she may be once again controlling the strings of power in the Philippines, more than 30 years after she and her husband were forced into exile.",positive,0.956699788570404,0.956699788570404
909,10,It's the kind of film that sends a chill down your back as the credits roll.,positive,0.81272292137146,0.81272292137146
910,0,Very sickening tough watch.,negative,0.911602258682251,0.911602258682251
911,0,LIFF 2019 | Cinema Versa.,positive,0.9116933345794678,0.9116933345794678
912,0,La historia que presenta es bastante escabrosa y terrorífica.,negative,0.7561928629875183,0.7561928629875183
912,1,"El que Imelda Marcos se haya prestado para este documental solo me da a pensar que tiene problemas mentales, no había manera alguna de que su persona pudiera salir bien librada de esto.",negative,0.5091876983642578,0.5091876983642578
913,0,"Honestly after reading Darren's review, what more is there to add or say.",positive,0.8075173497200012,0.8075173497200012
914,0,"~AFI FEST 2019~Ferdinand, Imelda's husband (the kingmaker) was president of the Philippines from 1965-1989 and rumors had spread that the couple had used their power to assassinate politician Benigno Acquino which was a major factor in the way the public begun to view the pair.",positive,0.9564583897590637,0.9564583897590637
914,1,It was a case filled with fraud and speculation on how this couple was making their money yet a lack of solid evidence to support that whatever it was they were doing was unjust.,negative,0.9523381590843201,0.9523381590843201
914,2,"Today, the concern is that Imelda's son, Bongbong is on his way to ruling the Philippines which terrifies many since history is seemingly beginning to repeat itself in the sense that whoever speaks out negatively about the family suddenly disappears or is subject to assassination with a cover up.",positive,0.8825383186340332,0.8825383186340332
914,3,I just find this so insane and I feel the best thing to do is to spread the word.,positive,0.9378921985626221,0.9378921985626221
914,4,It's such a controversial case and Lauren Greenfield did an excellent job at showing both perspectives.,positive,0.9549241065979004,0.9549241065979004
914,5,I don't want to spoil anything so i'm just going to leave this at a strongly recommend & if anyone's watched this and would like to discuss it I'd be open to sharing some thoughts!,positive,0.9964362382888794,0.9964362382888794
915,0,This is a masterclass in how to compose a story to sell you a thematic point.,positive,0.8337211608886719,0.8337211608886719
915,1,So well put together that it makes you hate yourself for having laughed at the beginning.,positive,0.7634702920913696,0.7634702920913696
916,0,A documentary about Imelda Marcos and the general political situation in the Philippines.,positive,0.8437565565109253,0.8437565565109253
917,0,Hard for me to be objective about this as I’m married to a Filipino whose mother is from the same province as Imelda and is supportive of her for what appears to me to be purely tribal reasons.,positive,0.9379862546920776,0.9379862546920776
917,1,"With that aside as much as I can put it, I think it’s a well done doc that tells a story of interest to those unfamiliar with the Philippines but with some amount of curiosity about other cultures.",positive,0.996026873588562,0.996026873588562
917,2,More than once my husband said aloud “I didn’t know that” in-between laughs at Mrs.,positive,0.9302746057510376,0.9302746057510376
917,3,Marcos’ lack of self awareness.,positive,0.5328554511070251,0.5328554511070251
917,4,"Those who never venture far from home and shake their heads in judgement when told of cultures different from from theirs could find it tedious, but it’s done well enough that anyone willing to give it the short 100 minutes will come away educated and entertained.",positive,0.9917215704917908,0.9917215704917908
918,0,Another great takedown of the grotesque from Lauren Greenfield.,positive,0.9884318709373474,0.9884318709373474
919,0,"It's like an anti-Irishman; if you kill enough people, if you live long enough, you might still look fantaastic, and be ready to regain your power.",positive,0.678327202796936,0.678327202796936
919,1,"Inspirational quote: ""when I was eight years old I lost my money--my mother."".",positive,0.8882958889007568,0.8882958889007568
920,0,went to school with Sandro.,positive,0.9421469569206238,0.9421469569206238
920,1,one of the weirdest documentary experiences I ever had.,positive,0.9657089710235596,0.9657089710235596
921,0,I had no info about it when I entered the theatre.,negative,0.5497694611549377,0.5497694611549377
921,1,Glad I didn't know anything because it was such a pleasant experience!,positive,0.9973950386047363,0.9973950386047363
921,2,Never lost my interest and attention and the editing was superb.Watched it at Mumbai International Film Festival 2019.,positive,0.9977370500564575,0.9977370500564575
922,0,"Money, I got money.",positive,0.9719737768173218,0.9719737768173218
923,0,"Beneath the thick make-up and perfected smile of Imelda Marcos there seems to be something more sinister and unnerving about her appearance. “Perception is real and truth is not,” she says when speaking about accusations of torture and abuse of power, and it's this understanding of how to manipulate her image that has enabled her to remain outside of a prison cell for so long.",positive,0.8706039786338806,0.8706039786338806
923,1,"It’s a warped form of cognitive dissonance that director Lauren Greenfield has captured in her documentary, The Kingmaker, showing the rise, fall and steady rise again of the Marcos clan in the Philippines.Greenfield has spent much of her career documenting the rich and deluded, which made Marcos the perfect subject.",positive,0.9356389045715332,0.9356389045715332
923,2,She is famous for her lavish lifestyle which included the ownership of thousands of luxury brand shoes and the spending over $2 billion of state money during her time in power.,positive,0.9735674858093262,0.9735674858093262
923,3,"But the longer Greenfield spent with Imelda, the more obvious it became she was an unreliable narrator, locked away in a fantasy bubble refusing to face up to the pain her family has caused the Philippine people for the past half century.Imelda dominates the first half of the film speaking about her journey to government alongside former husband, and now deceased President, Ferdinand Marcos.",positive,0.8121904730796814,0.8121904730796814
923,4,"At the same time she is galvanising support behind her son, Bongbong, while he seeks election as Vice President.",positive,0.9550852179527283,0.9550852179527283
923,5,"Greenfield managed to secure good access to the former First Lady with a one-on-one interview at home, also following her as she travels through the Manila slums (“it never used to be like this” she says with faux incredulity) handing out cash from the huge wad fixed to her side.",positive,0.9745720028877258,0.9745720028877258
923,6,"She makes a good fist of playing the ‘woman of the people’ role, but it is little more than a sham.Review continues over at The Digital Fix.",positive,0.5748798847198486,0.5748798847198486
924,0,Are politics in EVERY country completely fucked.,negative,0.9409993886947632,0.9409993886947632
925,0,#TheKingmaker is pretty great!One of those docs that start out one way and slowly reveal another darker side.,positive,0.9947707056999207,0.9947707056999207
925,1,And also one of those subjects so sure of themselves that they have no problem saying things that are incriminating.,positive,0.7753458023071289,0.7753458023071289
925,2,Imelda reveals a lot w/o caring.,positive,0.9382348656654358,0.9382348656654358
926,0,Classic Greenfield.,positive,0.7536807060241699,0.7536807060241699
926,1,"Imelda Marcos is given free rein to exhibit her own folly and delusion, while interspersed archival footage and other interviews show the true story of the Marcos regime in the Philippines.",positive,0.9447227716445923,0.9447227716445923
926,2,"While generally a troubling and depressing story, The Kingmaker has its lighter moments and dark comedy, a tonal mix that Greenfield manages beautifully.",positive,0.9754613041877747,0.9754613041877747
926,3,The ending hints at the possibility that Rodrigo Duterte's election as president may have been part of some larger plot to return a scion of the Marcos family to power.,positive,0.6455758810043335,0.6455758810043335
926,4,"While interesting, I'm not sure this theory is fleshed out enough to merit inclusion.",positive,0.7709850072860718,0.7709850072860718
927,0,"Lauren Greenfield has made films about people with immense wealth before, and both those and her books tend to cover that uncomfortable collision of aspirational wealth and real lived experiences, about little corners of the human psyche (or rather bigger ones in some cases) that desire the glossy fashion spread lifestyle.",positive,0.9673754572868347,0.9673754572868347
927,1,"Imelda Marcos largely fits neatly into that, but with a far bigger and more dangerous political footprint that continues to make itself felt.",positive,0.8698439598083496,0.8698439598083496
927,2,"Ostensibly the title is about her relationship with her husband, the massively corrupt dictator of the Philippines for two decades from the mid-60s to the mid-80s (at which point he was ousted by a 'People Power' revolution via the wife of an assassinated opposition leader, Corazon Aquino), whose power she was said to manipulate for her own ends, most famously for the acquisition of art, designer items and of course shoes.",positive,0.9431219100952148,0.9431219100952148
927,3,"But the film moves quickly on from these trappings to her real and lingering effect on Filipino politics, via her family's dynasty and their support for current dictator-wannabe Rodrigo Duterte.",positive,0.9519051313400269,0.9519051313400269
927,4,"Stylistically it frames Marcos with the opulence of her living spaces, repeatedly showing her handing out money to her loyal supporters crowding around her car or in public appearances (often held and distributed by her staff).",positive,0.9727163910865784,0.9727163910865784
927,5,"She shows off art and photos of her with world leaders (at one point hilariously, but utterly unconcernedly, breaking some of these framed highlights while reaching to show off one, I think with her and Nixon).",positive,0.9708211421966553,0.9708211421966553
927,6,"She is also apparently blithely unaware of how her namedropping comes across, especially when she's talking about aforementioned world leaders or her art collection.",positive,0.8994460701942444,0.8994460701942444
927,7,"She could be a figure of fun, but gradually the film becomes more and more serious about her impact, as it layers on the Marcos's crimes and the real effects of the policies and division they have sowed within the society, paving the way for her and her family's chilling return to power.",positive,0.9232213497161865,0.9232213497161865
928,0,The worst kind of villains are the villains who believe that they are doing the right thing.,negative,0.5781418085098267,0.5781418085098267
928,1,It is clear from this brutally honest documentary that she truly believed she was incapable of doing no wrong.,negative,0.5224730372428894,0.5224730372428894
928,2,"To quote the film ""Hustlets"" from this earlier this year, ""motherhood is a mental illness"" and Imelda and the whole Marcos family are the cause of the various illnesses that run plague in my home country.",positive,0.9801862239837646,0.9801862239837646
928,3,"Being a Filipino who lives abroad is a blessing as I am away from the violence and disasters back home, but a curse because I cannot be more than an observer.",positive,0.8491873145103455,0.8491873145103455
928,4,"I can only do my part to try and fight the cynical thoughts in my head saying ""we have always been corrupt"" ""there is nothing we can do"", ""that is just how things are done"".",negative,0.6195546984672546,0.6195546984672546
928,5,I've been apathetic to injustice due to my privilege.,positive,0.6603663563728333,0.6603663563728333
928,6,I am grateful for the life I have and what has been provided for me but it is that privilege that has made me not care.,positive,0.965099036693573,0.965099036693573
928,7,The Kingmaker has awakened a deep anger inside me regarding what has been done to my country.,positive,0.8560729026794434,0.8560729026794434
928,8,"I emplore all Filipinos who have access to it, to see it.",positive,0.9879428744316101,0.9879428744316101
928,9,Even if you disagree with it.,positive,0.6445139050483704,0.6445139050483704
928,10,I guarantee all Filipinos can take something from watching it.,positive,0.9769938588142395,0.9769938588142395
928,11,I can only hope that the Marcos' never return to Malacañang.,positive,0.5724929571151733,0.5724929571151733
929,0,I'm pleased to report that this is a far superior and less odiously self-indulgent that Greenfield's Generation Wealth.,positive,0.988950788974762,0.988950788974762
929,1,"The Kingmaker starts from a position of curiosity and sympathy (there's something of The Fog of War in Jocelyn Pook's Philip Glassy score); Imelda Marcos as ridiculous but tragic, and maybe misunderstood.",positive,0.8955472111701965,0.8955472111701965
929,2,The second half of the film morphs into Act of Killing territory and the testimony of victims of the Marcos dictatorship cause the mask to slip.,negative,0.5178340673446655,0.5178340673446655
929,3,Her attempts to propel her David Brent-like son to power likewise move from mildly pathetic to deeply troubling.,negative,0.6596315503120422,0.6596315503120422
929,4,"Ultimately a film that speaks to a variety of worrying political trends across the world, and how perception trumps truth at all turns.",positive,0.9289208650588989,0.9289208650588989
930,0,"Really brilliantly constructed - the film sets up as a cosy, cute, harmless portrait of an eccentric celebrity in her grey years, and allows itself to remain in that framework as the body count grows higher, as Kissinger dances on the screen, as the talking heads, initially brought in to provide sappy reminiscing about Imelda's public life, begin to admit propping up dictators for the US' foreign policy interests or detail their sexual assault at the hands of the Marcos regime, as the gormless Jeb Bush-like son goes from affable mummy's boy to a brutal example of the violence of capital exerting itself, and of course as it ends with the still-unfolding nightmare of Duterte.",positive,0.9945605397224426,0.9945605397224426
930,1,"The usefulness of this for the film is that it provides an aesthetic critique of the influence of capital on society by relating everything back to Marcos, in that we see that all its awful violence, its total control over humanity, its manufacturing of poverty and suffering, don't serve some sort of greater noble cause, but instead simply exist so that an elite can buy shoes and completely bizarre confirmations of their self-image.",positive,0.9312061667442322,0.9312061667442322
930,2,"It's useful sometimes to remember how utterly ugly it all is, and how power has no correlation to either intelligence or beauty, it just exerts itself in service of itself - I'd never immediately disbelieve someone who told me the rich devote their whole lives to worshipping Molloch and doing satanic rituals, because there's no need for these things to be real for the idiotic rich to exploit the world in practicing them, as Marcos' obsessive world-mother fantasy and surreal safari island show.",positive,0.9362518787384033,0.9362518787384033
930,3,"The woozy, nightmarish quality of the film's descent into horror doesn't distract from the reality, and it's a serious documentary that isn't reductive to just pointing at the absurdity of the rich.",positive,0.9530041217803955,0.9530041217803955
930,4,"Instead, it uses these contrasts to make the total dominion of capital in public life and its attendant brutality that protects and asserts the power of the dominant elite all the more vivid, and shows how apparently laughable figures like Duterte can exist as the sinew between capitalism and fascism, artificially creating a need and then fulfilling it with a solution that has no alternative (or, a failed neoliberal alternative), like Marcos literally buying the affection of the poor she helped impoverish.",positive,0.5541973114013672,0.5541973114013672
930,5,"It's that clear critique of capital as a structure and empathy for the oppressed throughout that keeps it from being just liberal aesthetic critique, although mockery of the venal rich still has its place - don't let unfunny US talk show hosts take it away from you completely.",positive,0.8987586498260498,0.8987586498260498
931,0,Likable enough and entertaining but lacks the unique personal style of Greenfield's previous work.,positive,0.9728711843490601,0.9728711843490601
931,1,"In a way, Marcos is the ultimate Greenfield subject and you kinda wish, it wasn't so focused with a yeoman-like investigation on present-day Filipino political corruption and human-rights crimes.",positive,0.864797830581665,0.864797830581665
931,2,"Sure, Marcos is a focal-point in Filipino politics but we spend a lot of time away from Imelda, to focus on the other stuff.",positive,0.8436823487281799,0.8436823487281799
932,0,"Excepcional documentário que retrata de maneira implacável a corrupção política nas Filipinas, valendo-se da confiança de Imelda Marcos, que se expõe e se entrega sem demonstrar que percebe a natureza hedionda de sua figura e de sua família.",negative,0.6239327788352966,0.6239327788352966
932,1,"Fala do passado recente das Filipinas, mas poderia perfeitamente estar falando do Brasil.",negative,0.8823750615119934,0.8823750615119934
933,0,"After Thursday's election results, I have come to the conclusion.",positive,0.8919511437416077,0.8919511437416077
933,1,The world can just not do anything right.,negative,0.9463942050933838,0.9463942050933838
934,0,Greenfield tells this story with almost a degree of flippancy at the beginning as the audience is invited to laugh at Imelda Marcos and her inflated ego and mock her for her crocodile tears for the victimhood she claims.,positive,0.8106786608695984,0.8106786608695984
