movie_name,review_text,topic
Hayop Ka,bro wtf was that i was so uncomfortable the whole time,-1
Hayop Ka,"Wtf did I just watch....?I was going to go with a 1-star rating for this because in my personal system, that means the piece is ""a waste of my time."" But good thing I was multi-tasking and getting some work done while this was playing in the background so I really didn't feel like I wasted any time. So, yeah, because of my never-ending workload, this got bumped up to 1 1/2 stars, which just means ""very bad"". Lol.This is all just to say––DON'T WATCH IT. It is disgusting. The beautiful animations maaaay be worth it (?) but I was jumping from feeling nauseous and horrified and, yeah, I have no energy to be eloquent for this. Just skip it.",-1
Hayop Ka,These stars are for the animators,4
Hayop Ka,wenk wonk,1
Hayop Ka,Ganda ng animation sige,-1
Hayop Ka,"  ,    3    .",1
Hayop Ka,"I love the idea of this animation but other than that, there was nothing redeeming factor out of this film. While it is certainly entertaining, it was out of the expense of proliferating the idea that women should be good at choosing their partners. Nothing good can come out of passionate love life and good guys are around if you look hard enough. The jokes and the puns found around the environment was funny at first but soon gets tiresome as they are unoriginal.It does look like a kind of film that some fans of the supreme leader would love.",0
Hayop Ka,"quite amusing to watch although may mga scenes na nawiwindang ako kasi nagbabanggit sila ng ""tao"" referring to themselves hahaha",3
Hayop Ka,Cute story but there’s rly nothing more to it,0
Hayop Ka,"hayop sa ganda nung animation grabe ;> (natawa lang ako dun sa s*x scene, parang timang yung hitsura nung aso at pusa??) sobrang na-enjoy ko din yung puns lol para akong nanonood ng bojack horseman tapos anthropomorphic animals pa silakaya lang, kay robin padilla pa lang problematic na agad. Di ko tuloy ma-align nang tama feelings ko abt dun sa infidelity dahil di ko masymphatize yung character lol tsaka bat parang ginangster yung ending, na mema na lang at minadali... anlabo menang ganda na sana and promising, gusto ko yung premise kaso problematic yung portrayal",3
Hayop Ka,"this is concrete proof that once the Philippines' film industry starts taking artists and writers seriously (and paying them right!) that good movies like this are possible. as a Filipino, i've only been blown away by a few local animations in my whole existence and that's because most of it are either poorly created or have stories that lack depth. this is not the creators' faults though, because there is little to none moral and financial support from production companies enough to bring out the full potential of local filmmakers. major props to the creators behind the scenes whose efforts have been visibly seen throughout the film. obviously, the animation for this is the movie's strongest suit and the attention to detail whilst incorporating humor is purely amazing! the story on the other hand, is molded from the current Filipino culture thus there is a familiarity towards it and it appeals to its targeted audience. if you're a foreigner, you won't be able to understand all the inside jokes but you'll be able to comprehend enough of what the country and the people are like, even if it's portrayed as an anthropomorphic society.",-1
Hayop Ka,"It was quite good and the animation is great. The movie tackles the current social issue today. It also has a moral lesson that can apply to everyone. I was also amazed when the Filipino voice actors did a great job and also, to their jokes in their dialogues.",2
Hayop Ka,ganda ng animation sis,0
Hayop Ka,Aaah I love the animation but the plot makes me wanna ,0
Hayop Ka,Would be 5 stars if the frog had more screen time,4
Hayop Ka,"Sobrang cute at funny ng animation at references na naenjoy ko naman though ang thin lang talaga ng plot. Akala ko magiging mockery to ng common tropes sa Pinoy romantic movies, but then it becomes what it is supposed to critic.",3
Hayop Ka,"i honestly just watched this to support local artists and animators, but i never expected more from its plot considering what happened with the plot of saving sally lol. plot's so bad, but it was portrayed humorously. the way Philippines could produce more local animated movie with good content, if only there is enough support and funding for local animators. the stars are for the animators.",2
Hayop Ka,it's everything i expected and didn't expect at the same time,0
Hayop Ka,"I honestly think Filipino movies need more animated films, we really have a lot of talented Filipino animators that are up to par with Hollywood animators, you know. The animation is truly beautiful. This film is raunchy and oozing with sexiness. Who knew animals could be so sexy? And most importantly, it is extremely hilarious. I was totally entertained watching this.",2
Hayop Ka,Redeeming factor lang nito yung animation tsaka yung shigidi shigidi shapopo. Natatawa na lang ako sa ubod ng misogyny nito.,3
Hayop Ka,the only things that kept me watching were the visuals and animal puns. had to watch with the english dub because i couldn't stand r****'s voice. the animation was great. everything else was ehhh,0
Hayop Ka,animation is superbbbb! I don't get the hate about this film. The plot may be the usual Pinoy drama plot but Nimfa got what she deserved in the ending.,-1
Hayop Ka,"it had some funny lines, but overall, it’s eh. the plot is kinda messy. liked the animation tho.",0
Hayop Ka,"This was a weird one. Who is the target audience of this? It’s supposed to be adult, but that’s mostly in the form of a bunch of dick jokes. The romantic love triangle made me think the target audience was women, but it gets awfully preachy near the end. But the setting is novel and its short, so it has that going for it.",0
Hayop Ka,the animation and art style the plot and the voice acting ,-1
Hayop Ka,im giving it 4 stars for the animation bc the artists dont deserve this 2.5-star average ,4
Hayop Ka,"You have no idea the effort I put in to actually watch this, and I can't really recommend it to anybody else - an animated film with spot-on Cartoon Network aesthetics, relentless sex jokes, and a setting (Metro Manila) where I spent a lot of my formative years. Clearly, this work was calling me.So let me make this plain: this film's sexual and gender politics are - put charitably - regressive. The humor is largely juvenile, with not a single innuendo left unsaid. And the story is propelled by thoroughly unlikable characters.But... I was ultimately entertained. A large part of that was just pure nostalgia for the Phillipines, getting to see all signifiers I remembered (The Supermall! Jeepnies!) and several I forgot (the wire mesh displays for drinks, holy shit!) The animation and design are lovely, but are helped by some truly genius visual comedy and meme references. And for as selfish as our protagonists are, I thought their motives made sense. The story may go full soap opera, but at least it's never boring.From what I've seen on Letterboxd, most of the reviews compliment the film's look but criticize it for perpetuating tropes of clasism and misogyny that are apparently well-represented in Filipino media. For all the time I spent living there, I never really watched much that was locally made, and am only vaguely familiar with the craziness that has been going on with the current government.As a piece of satire, I thought this worked. But, I'm also not the smartest guy I know.",0
Hayop Ka,The animation and voice acting (tho I hate robin in this he does an ok job ig) is a very good one but the plot is written very poorly. I was expecting something good Kasi the visuals are really fine ://.,0
Hayop Ka,(Oplan: Rate the Filipino Movies available in Netflix)I want more of this!,2
Hayop Ka,thank you but no thank you,1
Hayop Ka,sayang naman ung animation kung ganito istorya,0
Hayop Ka,1.5/5 stars for the animation only,4
Hayop Ka,y’all r so mean,1
Hayop Ka,Letterboxd and Twitter people hate this so much haha but this is a work of art - from the animation down to the simple and obviously satirical story. Loved every minute of it!,0
Hayop Ka,I was really drawn to it as soon as it entered the first scene. A typical dilemma that was interpreted with an unusual style. I would understand that animation may not be one of those we see from Disney and Pixar. But the cinematography and the humor was fantastic. I really love it!I will give this 9.2/10,0
Hayop Ka,My love for Angelica is probably the reason why I watched this in the first place. She’s her usual self which I admire and the animation was promising. But the story is such a mess. Just no.,-1
Hayop Ka,"the animation is good, the story is not. lame, typical, unrealistic. it was typically for adults because of sensitive scenes but storywise, can't find its relevance.",0
Hayop Ka,putangina talaga. TANGINA TALAGA! ano 'to?,1
Hayop Ka,watch it for the visual ok?,0
Hayop Ka,"Funny siya. May times na medyo unrealistic yung reaction characters pero di naman ako nabother kasi may pagkasatire din yung film. Flawed yung characters at may times na di sila tama pero naiintindihan ko na may ganun talagang mga tao na mag-isipGusto ko yung naging ending kaso kung ako yung nasa posisyon ni Nimfa, sasagarin ko na yung pagiging social climber ko. Mabait naman at di mapagmata nanay ni Inigo eh. Sam and Piolo best voice performers for me. Di ko akalain na si Piolo yun!",3
Hayop Ka,"Such a waste of talented animators.This doesn't deserve a long review, as it already wasted an hour of my life. This ruined my day.",0
Hayop Ka,"The animation can be really nice in some scenes, but the rest of this movie is a hot mess.",0
Hayop Ka,Netflix,-1
Hayop Ka,Great animation and overall illustrations. Hate the cheating plotline.,0
Hayop Ka,"looking forward to more Filipino animated movies, hopefully with better plots",2
Hayop Ka,"Admittedly, there was avoidance on my end to support this movie because of the Duterte enablers that the producers are. But i had to watch it to catch up on some Filipino films. And it turns out to be one the funniest comedies i have seen coming from this side of Asia. Reminded me a bit of Booba. After reading a lot of the reviews calling the film misogynystic, i had to reassess my own reading, and although i understand where people are coming from, i disagree. Nimfa was a strong woman in touch with her femininity and her own sexuality, she has ambitions and the choices she made was for herself. Although that radio DJ was really spouting chauvinistic things, i thought it was established by the movie that the radio program was misogynystic. (As a person who had to endure THAT radio program during my cab rides, i agree with that sentiment.) Besides, she was awarded her own agency at the end. They didn't make her settle (for money) or beg (forgiveness). She didn't need saving.",2
Hayop Ka,Gorgeous animation that shows the ugliness of Philippine culture,2
Hayop Ka,I'd choose Sam Milby over Robin Padilla anyday duh.. chz,7
Hayop Ka,"these stars are just for the animation which was really good, but as soon as i heard robin padilla's voice, i started to doubt...bc why hire the guy lol. then the rest of the story unfolded :(",7
Hayop Ka,Animations are really good! The plot isn’t as complex though. I expected more.,0
Hayop Ka,Why am I not shocked with Netflix catering to furries now?,-1
Hayop Ka,"The discourse of this movie really had potential beyond the superficial presentation of sexual and comic Filipino tropes, but still got buried by it.I still enjoyed it for what it had, I suppose.",-1
Hayop Ka,the voice acting is starting to get on my nerves,7
Hayop Ka,"Getting back to the r/letterboxd Film Raffle after my 6 month hiatus with this wild recommendation from Antoine! I also get to add one more country to My Cinematic TravelsI actually really liked this and even if I hadn’t I would still appreciate how the film raffle gave me the chance to see it. I can guarantee I would have never seeked out a Filipino adult animated furry film on my own.... The animation is fantastic. I absolutely loved the style, effects and great attention to detail and really appreciate the effort that must have gone into making it. This is even more impressive considering it’s from a country that isn’t known for its animated works or even live-action film industry really. I enjoyed the humour a lot, both the dark comedy and the immature dirty jokes. Comedy is universal, but I’m sure it would have been funnier to people who speak the language and can relate to the culture. Or they could have hated it much more judging by all the very low ratings on Letterboxd. They seem to be judging this for the presence of some questionable names in the cast/crew and for being misogynist and encouraging toxic behaviour. I obviously can’t speak for the former, but to me this very much seemed like a satire poking fun at toxic masculinity rather than trying to encourage it. It also seemed to have some surface level commentary on class and how love is sometimes a luxury only the rich can afford. I didn’t feel like it had something whether the actions of Nimfa, Roger and Inago were justified nor did they seem to want the audience to make up their mind. This is obviously much less concerned with sending a message than with making a funny piece of entertainment, and I was certainly very entertained. The ending was the only part I didn’t enjoy and it seemed totally inconsistent with the rest. I don’t have much more to say other than warn everyone about Netflix’s evil furry agenda. Furries are degenerates that must be combatted at all costs (/s... I think) and yet Netflix continues to promote the likes of this and shows like Beastars... and they even have the audacity to be pretty good. It’s interesting how the language spoken is a mixture of English and Tagalog which does happen in certain segments of Egyptian society but not to this extent. Is this how the average person from the Philippines speaks or is it another level of satire?",2
Hayop Ka,I don't care much for the story/plot but only giving it 3 stars for the quality of the animation. Gotta give it to our local animators!,-1
Hayop Ka,hmMMmMmmmmMm,1
Hayop Ka,The animations are very lovely but the message isn't delivered thoroughly for me.,0
Hayop Ka,i liked the animation. just the animation though. the fact that it's a satire film doesn't work for me.,0
Hayop Ka,"Although the story lacked anything of subtext and the plot was overdramatic, the film is elevated with great animation and nice character designs. I like the film's aesthetic, but the comedy didn't do much for me. The film also had the right amount of raunch; it's horny in a fun way and not a gross way.",0
Hayop Ka,It's like a flower vase; beautiful and elegant on the outside but hollow and devoid of content on the inside.,-1
Hayop Ka,"I apologize for hyping this film up the way I did. As much as I am a huge fan of Direk Avid, I felt like the animation was wasted on a regressive storyline that literally said ""fuck women, all they do is cheat and get knocked up.""also, TW// Robin Padilla",0
Hayop Ka,Sobrang ganda ng animation! Sobrang daming details na nakakatuwa! The story is surprisingly empowering but at the same time bittersweet.,6
Hayop Ka,"there are witty little details and the animation is excellent, but i had to turn it off halfway, sorry",0
Hayop Ka,"This movie is so much fun! The pacing was weird in some places but it was still enjoyable. The designs are really cute too!! Also this movie is like,,, RIDDLED with memes in the backgrounds. I saw loss, pepe, and dickbutt. Amazing",0
Hayop Ka,The story is just average. The animation is great showcase of what pinoy animation prod can do.,0
Hayop Ka,"This wasn't really for me. The plot and characters were unlikeable (especially Nimfa). The animation style was excellent however, I only wish the Filipino animators get a chance to use their skill on a better screenplay in the future.",2
Hayop Ka,kudos to the animators for creating a visual treat! i just wish the same level of care was given to the story,0
Hayop Ka,"While the overall design of the film is consistently engaging, colorful, and surprisingly textured, the film is let-down severely by an awkward, unfunny script. Much like most ""adult animation"" where adult actually translates to ""immature,"" the film is beside itself with forced, silly sex puns that land with a thud in conversations between barely developed characters. Our protagonist pursues an affair for some reason (unfulfilled life with her loving long-term boyfriend, impulsivity, take your pick) and because she is so underwritten and flat we never know nor care when her decisions come back to hurt her. And besides, her entire arc is only an excuse to force in some bland titillation and more high school level sex jokes into this already barren narrative.",0
Hayop Ka,"Es como una comedia romántica estúpida, algo más sexual, con los clichés del triángulo amoroso, el tema de la diferencia de clases, y una protagonista insufrible y odiosa, que se porta mal con todo el mundo. Lo único que reivindico es la animación, para ser de Filipinas han hecho un buen trabajo, y el tema de los cambios entre el inglés y el filipino es cuanto menos curioso. Pero la película es malísima, y bastante tóxica y cliché.",2
Hayop Ka,zootopia ng kalibugan,1
Hayop Ka,"actually really funny and great animation,, nagkulang lang noong padulo na",6
Hayop Ka,"dapat namatay sa dulo si roger, inigo, pati papa jorge",1
Hayop Ka,just one star for the animators effort and beautiful style that didnt deserve this problematic casting and plot :/,4
Hayop Ka,"I mean, it’s not that explicit as most mature cartoons in America. This is more so like a tame and less depressing Bojack Horseman made in the Philippines.",2
Hayop Ka,"great animation, meh themes and plot. this one is mostly for the furries",0
Hayop Ka,"Disappointed but what can you expect? Only thing that kept me going are the animation, effort of the whole cast and crew, and hope that the ending would be somewhat decent. It is, kind of.",0
Hayop Ka,2 stars for the beautiful animation. Story has more potential than dogs cheating on each other xD,4
Hayop Ka,"Good animation, hit-or-miss humor, mediocre characters, and a baaad story.It’s a movie.",0
Hayop Ka,Animation deserved better than this story.,0
Hayop Ka,"Yep, an animated comedy for adults released straight to Filipino Netflix.This was roughly equal in quality to that SING movie Illumination made a few years ago. They don't do anything clever with the animals! It's like each character was assigned to a different animal *at random*! I hate that!Oh yeah, and also none of the jokes are funny, but, ya know, that's to be expected.",2
Hayop Ka,Amazing! Perfect talaga si Angge dito.,1
Hayop Ka,"It's a Filipino animated film, I think one of the first feature length animated film from the Philippines? And my god is this film sexually charged. Like, I knew going in that it was a soap opera-esque love triangle type thing that very much took advantage of appealing to adults, but man I didn't expect it to go like it did. The pacing is alllllllll over the place, and a lot of tensions in the film don't get resolved. Despite that though? It's actually kind of nice. I dunno if I'd watch it again, but overall, I'm glad I watched it. Nimfa, the main character, is a bit unlikable at times -- she's unfaithful as hell and has some priorities a bit mixed, and can be somewhat hypocritical at times -- but the entire cast is flawed in some form. It's very grounded in that sense, and she's not above growing. Her two love interests are similar. Roger, he's rough around the edges, but overall is a nice dude... albeit with a temper, and real poor money management skills. Iñigo is the other -- a tried and true stereotypical businessman type, slinging deals and reveling in his riches. Overall a nice dude, though very much enjoys all the whims his life offers. If you don't like soapy drama or heavily sexually charged energy (my god), it wouldn't be for you, but it is BEAUTIFULLY animated. The style is distinct and very nice to look at, and it has gorgeous fight scenes, of all things. If interest is relatively piqued, I'd say find a way to watch it, it's worth at the very least it's runtime.",2
Hayop Ka,Imma bring this movie’s ratings UP with my 5. Enjoyable!,-1
Hayop Ka,"This is a hard one. I obviously love the animation but found the story insufferable. Everybody is a terrible person in this movie. Strangely they're not terrible people in a villainous bad guy movie kinda way but in a normal regular people making bad decisions kinda way. The conflict is driven by the characters indulging in their worst instincts that they know will not turn out well but they do so anyway because of the thrill and it is very much not fun to watch. Then you have the animation that makes all this tolerable.The animation isn't always a good thing. A special mention must be made of the first sex scene between Nimfa and Inigo where they're drawn super detailed but they still keep their geometric cartoon shapes, it was so unsexy that I think my penis shrunk.",0
Hayop Ka,sayang (37),1
Hayop Ka,this sure was a movie.i liked jerry and all the background/scenery art,-1
Hayop Ka,"Have to say that I really like the design of this, especially with the scene settings and the cute ass animations like stars when there was a fight. But c'mon, this was a crusty-poo wattpad-traditional storyline... It is in line with the typical pinoy drama— poor girl + rich man, sexism and adultery. Had me cringing half the time but it makes sense with the cast of this film. overall a painful experience and I should have known better.",0
Hayop Ka,"woah, loved the animation like wala akong masabi! mabuhay ang mga malilikhaing Pilipino!  pero bakit masyadong problematic yung story? :<",6
Hayop Ka,We need more Filipino Animated movies with visuals on this level! Pero sana okay yung story sa next time na yun.,2
Hayop Ka,"Actually enjoyed this movie a lot. Not something to take very seriously at all, just be there for humour and ridiculousness. Characters are all flawed in some way or another (‘cept for Larry!) Was in a blue funk for a while and this brought me right out of it. Great daytime movie over lunch. Story could have done with some work, especially with character development and themes, but still felt enjoyable. Not a perfect movie, but a enjoyable one I’d say.",0
Hayop Ka,"i really wanted to like this film, but i was only left with disappointment. hire better writers! sayang!",0
Hayop Ka,funny but wtf,8
Hayop Ka,"Zootopia but make it wasak.The rating is for the animation alone. 'Yun lang talaga nagdala.The jokes are very Pinoy, the story could've been better pero too much to ask for na siguro lalo kung may hayop sa cast sa totoong buhay.",6
Hayop Ka,"This movie stinks. First off, the animation is goddamn gorgeous. It’s really good and it’s something I honestly didn’t expect going into this movie. It’s clear to me that everyone in the animation department for this movie just let loose and went bananas with charm and colors that pop. It creatively welcomes the audience and allows them to find delight in a world where people are, in essence, human-animal hybrids without them reeling back and thinking “wtf are these human-animal hybrids”I didn’t think about this until the very end of the movie, but secondly, the voice acting was also surprisingly decent in my opinion. Something I also did not expect. The dialogue felt organic because of that, and because the lines were never dry nor dull. Unfortunately, that’s everything good about this movie. I see this film as another dished-out entry in the Filipino film industry, as nothing sets it apart from other films of said industry (apart from the animation). It doesn’t bring anything new to the table plot-wise, since everything that’s been done here feels like, no wait, IS something that’s been done by so many other goddamn movies (albeit in a lighter tone) I can’t even begin to count. I just think this: if we strip this movie of the obviously gorgeous animation, if we take out the witty/funny lines, the voice acting, the editing, if we just leave the plot all on its own, will it still be able to stand all by itself? To me, the answer is a big fat no. It isn’t a very good story in my opinion, and as I’ve said, this is in essence a movie with themes and elements that are in many other Filipino movies, executed and presented almost exactly the same way most of the time. You don’t have to look or try very hard to find hit-or-miss jokes, cheesy lines, and bad writing along with classism, misogyny, and adultery among other things as themes in other Filipino films/series. Also there are times when, weirdly, the movie kind of asks the audience to take a certain scene or moment seriously, but then it wusses out and overshadows said moments with *funny action scene!*, stopping anyone from caring about our protagonist’s worries, doubts, and hurt. It could not commit to a pause just a while to let us feel and instead convinces itself that *funny action scene!* is necessary to maintain attention. Now if you find this movie enjoyable, if you were able to whole-heartedly enjoy it the whole time, all the way, I would not diss or condemn you for it. If anything, I actually envy that you were able to get something out of the time you spent with this movie. I just find it odd how some people who did enjoy this movie go out of their way and say “Oh yeah? Well, you just didn’t get it! It’s actually satire dummy and well, what did you expect? Disney? Pixar???” to people who disliked the movie. When….okay let’s talk about this for a bit. Firstly, in my opinion, if it was really satire then it still didn’t do a very good job. At no point did the movie mock the themes and elements it was said to make fun of, nor did it make a point that it was indeed satirical, subtle or otherwise, like a satire would do. It was just doing it’s own thing without…….satire. If that’s the case, then it’s just a regular Filipino screenplay with a “satire” sticker slapped onto it. Secondly, I find it weird when people say “What did you expect? Disney? Pixar???” as if it’s okay to stay in a box contented, conforming to the usual formula without experimenting, venturing out or aspiring to have as strong an emotional connection and impact with the audience as Disney/Pixar movies. This is not to say it SHOULD BE Disney/Pixar. I’m just saying any piece of art isn’t worth much if it isn’t the best it could be, if it never went the distance, if it never evolves and adapts. That’s my two cents. Great animation, lackluster story. My stars go to the animators and the few jokes and moments that actually made me laugh.",0
Hayop Ka,"watched it for the animation and to appreciate the art lang talaga. Kudos to the illustrators na nagdrawing and naganimate! I love the art style!! The voice-over is actually decent but the story, meh.anw, hoping for more projects sa mga animators and illustrators (na may maayos na story,,) <3",6
Hayop Ka,I thought it was okay. Did not exceed my expectations though. Nadala lang siguro ako sa hype noong nag-trend itong pelikula.,-1
Hayop Ka,Annnecy 2021,1
Hayop Ka,sighs atleast the animation was cute,0
Hayop Ka,"*sigh*the animation and art was so GOOD, i had to pause in the frames that featured the sceneries like there was so much detail to look at and admire, but jusq lord yung plot talaga and casting robin padilla ew.",0
Hayop Ka,"Nimfa, Hindot ka. Ps: gwapo ng boses ni sam ugh",1
Hayop Ka,GUYS CALM DOWN ITS FUCKING NIMFA HSGDHSHDHS,1
Hayop Ka,princess carolyn balik kana ky bojack hahaha................,-1
Hayop Ka,"So a 20 something year old cat woman from The Philippines named Nimfa with a Janitor boyfriend and a crappy entry level job pines over a millionaire playboy dog because she isn't satisfied with her current life.She gets knocked up and finds out the millionaire playboy is a sleaze who was seeing another woman at the same time. After Nimfa dumps him, she finds out that her old boyfriend moved on and started dating her friend. In the end, Nimfa marries the frog that she almost ran over.There. I just saved you two boring pretentious hours.",5
Hayop Ka,"Fantasia 2021 - #6""Hayop ka!""Soap opera parody struggles to be parodical.The animation looked nice, anyway.",0
Hayop Ka,"Fantasia 2021Film #4HAYOP KA! THE NIMFA DIMAANO STORY is a strange little animated romp. Features really fun animation and strong world-building, the film attempts to paint the portrait of a lost middle-aged woman (who happens to be a Cat) looking for happiness only to get lost within a parody of the modern soap opera genre. This leads to lackluster control over strange morals and cheap story beats.Overall Grade: C+Read My Full Review on ButteredPopcorn!Hear Us Talk About the Film on ClapperCast!",5
Hayop Ka,"Acting as my first review for 2021’s Fantasia International Film Festival, Hayop Ka! The Nimfa Dimaano Story (coming to Netflix later this year under the translated title, You Animal!) could not have been a better table-setter. A saucy and deeply horny animated love story that is decidedly not for younger viewers, this film took over three years to make—the passion for the material is evident in the final product. Hayop Ka! purrs with originality and hilariously bizarre hijinks. Read more HERE.",5
Hayop Ka,This Princess Carolyn prequel is wild.Recommendation?Watch If: you wished Bojack Horseman was hornier. Discussion Question: Is this animation inspired or very… flash 2003? I cannot decide.,0
Hayop Ka,2 stars para sa mga animators ng pelikulang ‘to. Sila lang deserve mabigyan ng recognition.,4
Hayop Ka,"I have a theory that adult animation is a nebulous holy grail for animation fans, because animation fans don't actually want adult animation. What they want, is animation to be allowed to have a multitude of emotions in a western context. Really, adult animation is about finding juvenile ways to shoehorn in bad sex puns into your strange little ""Zootopia, but it's a sexy Filipino furry-bait melodrama” concoction. As a connoisseur of terrible puns, I deeply groaned every time they mentioned sausages and buns.",0
Hayop Ka,"Fantasia #6 This was absolutely insane. Like I kind of hated it but I also kind of loved it? I don't know it's a lot and super unhinged but also really fun. I thought the animation was cool, the characters were super unlikeable but that's definitely the point, and I liked that it's pretty much a telenovela but with anthropomorphic animals. Weird.",0
Hayop Ka,"I get that its satire, but this film is incredibly annoying to watch. Every character is just so loud and mean, it's legitimately hard to watch at points. The animation is great though. So there's at least that. 3/10",0
Hayop Ka,Maudit film poche et ennuyeux. Kakegurui est 100x meilleur dans le genre les feux de l’amour…,-1
Hayop Ka,"Fantasia Film #10This was funny! Though I wish the satire explored its themes in a depper level. Otherwise, it was a small joy watching the scene where mr ceo and nimfa were enjoying sinigang because same!!!!",-1
Hayop Ka,"Hm on va dire que je connais rien à l’univers pastiché, ce qui ne me permet pas d’y déceler un deuxième degré quelconque. Prit comme tel je peux pas ben ben le backer par contre, mais c’était beau.",-1
Hayop Ka,"An animated take on trashy tele-novellas. I really love the character design and animation style. It's just a pity all the characters were so horrible. I'm sure that's part of the style of these shows but aside from adding in a few fun anime style quirks to the proceedings it doesn't do anything to really satirise the genre enough and comes off like a frat boys take on rom-coms, which doesn't work as a rom com or a satire. If you can get past all the slut shaming it's an okay watch but won't be too memorable.",-1
Hayop Ka,"Hayop Ka! is this unusual yet entertaining animated film driven by a sexual frenzy with an insatiable appetite. Its absurd humor is complimented by its homage to anime and video games with throwbacks to Street Fighter II, Dragon Ball Z, and even Food Wars. The film is a romantic smorgasbord of lust with a final act that is smashed between a triple cheeseburger of twists. Full review: hubpages.com/entertainment/Fantasia-Hayop-Ka-The-Nimfa-Dimaano-Story-Review",5
Hayop Ka,ANIMAL VERSION OF FIFTY SHADES OF GREY WTFFF WAS THIS MOVIE ,9
Hayop Ka,"There are a couple of things one needs to know prior to delving into a satire like Hayop Ka! The Nimfa Dimaano Story. First: the film is inspired by popular Filipino telenovelas. These beloved soap operas usually feature characters who scream “Hayop Ka!,” which translate to “You Animal!” or “You Son of a B****”, in the height of conflict.The fact that the central figures in director Avid Liongoren’s cheeky animated comedy are, in fact, animals should tell you what type of film you are watching.The second thing to note is that shock jock radio hosts have increasingly become surrogate therapists for those who lack the funds to get professional advice. This is a double-edged sword though as the hosts usually turn the caller’s personal hardships into humiliating spectacles for ratings. While this unfair trial by public opinion appears in the later sections of the film, Hayop Ka! The Nimfa Dimaano Story keeps its feet firmly in the soapy waters of melodrama throughout.Read Courtney Small's full review: thatshelf.com/fantasia-2021-hayop-ka-the-nimfa-dimaano-story/",5
Hayop Ka,+1 for the animation.,0
Hayop Ka,What do they mean when they call others filthy animals?Very sexy amd horny animalsVery solid animation. Shows the care that went until itDid we get a good conclusion?Watched at fantasia 2021,5
Hayop Ka,Muy buena telenovela.,-1
Hayop Ka,Ehh,1
Hayop Ka,Hilarious and super pretty visually !,8
Hayop Ka,The story is very bad and dissapointing. The star goes to the animation which is the only good thing about this film,0
Hayop Ka,"The animation is impressive, but the rest is messy at best, misogynist at its worst, though I am not very familiar with Phillipines film so I don't know if that is more a cultural thing or the director not quite sticking the landing on the telenovela vibe they were pursuing.",0
Hayop Ka,This was so much fun!,8
Hayop Ka,"the animation was the best part of this film. it was beautifully done and the attention to detail and lil mocks of the popular brands so funny n amazing. the plot is ehh, its fine ig. its a typical filipino teleserye vibe plot. its couldve been better. some moments were definitely very iffy to me. but it is kinda satirical ???? the fight action scenes, i enjoyed, cuz it was fun n absurd. jhermelyn was such a snakey bitch  and also c robin talaga ? rlly.... yuck overall entertaining mainly bc of the incredible animation.",2
Hayop Ka,"Fantasia #50Days of Our Lives × Bojack HorsemanI absolutely understand the many and all valid criticisms of this film. However, the animation was lovely and this made me miss living in Vancouver and the large Filipino community there. The script is definitely rough, but I laughed a few times and thought the satire of all the soap tropes was solid.",2
Hayop Ka,"The film is overwhelmingly full of witty puns and sexy jokes. The type of film I'm uncertain to dive in- but here we are. The animated flick is definitely new and fresh for Filipino viewers but the themes and plot are very familiar. This is a staple contribution to the animation industry here in the country since it's the first animated film to be launched in Netflix worldwide.Rocketsheep Studio did their homework and polished their art. The world is very well done and with closer inspection, it's full of easter eggs inspired from different films. Additionally, the animation was solid like it came off from a western film. The film itself is good and definitely worth checking out. I can't wait for more animated films to be recognized in the platform made by Filipinos.",2
Hayop Ka,Ganda sana ng animation.,0
Hayop Ka,Just watching this to show my support for the burgeoning Filipino animation industry!! No other reason!!!,2
Hayop Ka,"The plot was nothing too special. However, they did a pretty good job with animation and visuals so props to them!",0
Hayop Ka,"Review by Sean Boelman.Hayop Ka! The Nimfa Dimaano Story is an excellent reminder of the tremendous potential that independent adult animation has. A hilarious soap opera parody, the film doesn’t aim for the low-hanging fruit in poking fun at one of the lowest art forms there is. But the real success of the film is the way in which it creates a genuine emotional connection to these characters. Even though it’s obviously melodramatic (on purpose), the genuine heart in the film is absolutely charming and unexpected.MORE FANTASIA THOUGHTS HERE",5
Hayop Ka,The ending feels like more a consolation rather than an actual reaolution. It could give hope but it could also be another impending tragedy.,0
Hayop Ka,"Filipino animation about a bunch of horny animals, where cat Nimfa is dating macho dog Roger, but then a rich wolf comes along and she wants to fuck him instead. The animation is impressive and there's some okay background jokes, but many are very similar to those in Bojack Horseman and this pales in comparison, with the characters being far less appealing and amusing, and some acts of violence (Nimfa repeatedly hitting her sister when she finds out she's a…",5
Hayop Ka,ang ganda ng animation !! pati yung details sobrang nagandahan ako !!nagustuhan ko rin yung voice acting NUNG IBA kasi though medyo exaggerated (?) at times bagay naman DIBUH. yun nga lang… YUNG PLOT… MEDYO ANO… pero aun looking forward to more animated films from rocketsheep.,3
Hayop Ka,If u wanna see a sexy husky x cat scene this is the movie for u!,-1
Hayop Ka,"1 star for the animation.. animation pretty i like it. the story, however..",-1
Hayop Ka,"very basic romcom storyline that gets hard carried by the art, animation, and setting",0
Hayop Ka,"4 stars for the art style but story-wise, it's a 3it was fun. WILD but fun",-1
