review_id,document,topic
1610,"however, when ethan played by alden richards comes into the picture, this premise suddenly shatters, bringing back the movie to its commercial origin it is here, in the halfway of the movie, where it fails to function as a compelling narrative piece take for example the wattpad ish treatment of ethan s character, the way he is perceived as a playboy and later on revealed that he s not so bad after all because of previous traumas he had encountered, the cringey mix of english and tagalog to try to create remarkable lines, inserting some product brands into the movie that never really contributes to the story, using some irrelevant sequences and drone shots that make the film look weird and the quality subpar, and most importantly the redundant score that s being played using different instruments to create a grandiose melodrama just like every cathy garcia molina film truth be told, there s really nothing that is compelling in the film s second part it all looks like a really long pantomime with kung di rin lang ikaw as background this is somehow opposite to richards past roles which never fails to use tears and eye acting as tools for storytelling in the end, it feels like alden is only a supporting character in this movie sometimes it also shines as a narrative piece while the next second, it reeks of shit however, it does not consistently makes use of that potential, and most of the time it acts like one of those commercial films in the market settles for the mediocre, and the audience appeal while sacrificing good storytelling",0
1612,"isang ehemplo ang hello, love, goodbye na pedeng tibagin ang mga nakasanayan na nating tambalan, ipares sa iba pang tao, at pede pa ring makaramdam ng saya at kilig habang pinapanood sila may kakaibang timpla ang tambalang alden at kathryn na hindi nakakasawang panuorin",1
1615,the acting of some minor characters needs improvement,0
1616,"ang babae pag bigay nang bigay pag inuna naman ang sarili, masama san ba talaga kami lulugar, ate vi di ko na alam eh ang pagmamahal ba sa sakripisyo lang maipapakita, ha",1
1617,"pasok, moira",2
1618,she gave a monster of a performance,-1
1619,"obviously not the director's best well anyway, i expected so much from this movie and from cathy garcia molina siguro yun yung kaya feeling ko ang anticlimactic ng film na to di ko alam kung di ko lang talaga trip yung mga cliche na stuff pero, hindi ako nahook sa dialogue at may mga eksena na parang cringe fest lang yung iba lang naman may mga eksena pa din na napatawa ako, dahil kayla kakai hindi lang siguro ito nadeliver ng maayos sa receiving end ko kaya ako nadisappoint",3
1620,"kaso, sana lang consistent yung tattoo ni ethan ano ayan minus 0",1
1621,"tbh, thank god na hindi si dj ang gumanap na kapartner ni kathryn dito yung dilemma ng pagpasok sa ldr, kuhang kuha yung hirap ng mga ofw, ganon yon",1
1622,"my primary issue with filipino romance films is the direction the romance will take when the leads are faced with a dilemma sometimes the ending could be a cop out, instead of letting it naturally play out",0
1623,"akala ko i won't hold on to alden's character parang nung una kasi it didn't match him but to my surprise, his character grew",0
1624,it is not a pabebe romcom film it is not a puro hugot lines and heartbreaking songs film,0
1625,"normally, i wouldn't go for this type of film",0
1628,they could had easily added a certain scene in the end to do that,0
1629,"sabi ko takbo lang, hindi harot",1
1630,"joy paano na kapag tinanggal ako, sinong kakayod para sa pamilya ko gusto ko nang pumunta ng canada para sundan ang mga pangarap ko pero kulang pa rin 'yung pera ko pagod na pagod na ako hindi ko naman ginusto 'to kahit isang beses lang, gusto kong unahin 'yung sarili ko me ay shutah kah obviously non verbatim pero grabe talaga 'yung gigil ko sa character ni alden kasi ang laki na nga ng problema ni kathryn pero puro hugot at pickup lines lang binabalik niya tuwing bumabanat siya, lumulutang 'yung kaluluwa ko kasi laging may collective yieeeeeeee sa sinehan",1
1632,i expected for an ugly cry based on the reviews of my friends,-1
1638,this film will forever be associated with a severe headache,0
1639,on the other hand was just oof i know he was playing this fuccboi type of guy but it just comes out as forced and cringe worthy sometimes it makes me sad because joy's story here was strong and ethan's but it gets too focused on the melodramatic scenes and alden's hugot lines that it puts the film way down this was just a miscast,0
1641,and looks different as welk,2
1642,"di naman ako ofw pero nakakalungkot lang na delayed ang pangarap natin para sa pamilya, para sa mga mahal natin sa buhay napaka importante rin talaga na piliin mo muna sarili mo dahil kung hindi, you will lose yourself along the way ang hirap",1
1644,"good actors but predictable story, lines and even scenes lol nothing new its as if they make the same movies just with different actors and settings",0
1646,"i know, it is to balance all the drama and stuff but does it really have to be oa over acting",0
1648,2011 banats,2
1650,isa si kathryn sa rason kung bakit ang kinabukasan ng pelikulang pilipino ay maliwanag,1
1652,nakakaasar si ethan di naman ako naiyak,-1
1655,this film was only showing at liverpool in nsw that was a big mistake of mine cos this is the worst movie that i have ever watched in my life,0
1657,wheeeeen you gowould you even turn to sayi dont love ulike i didyesterde ayyy,-1
1660,sinong humagulgol sa sinehan hint eh di ako,2
1662,"but the film is too self aware, relying too much on its tension points to hold up a flimsy love story between two people whose reasons for loving each other, you dont even get",0
1663,"wrongly marketed as a romantic comedy when it had so much to say about family, self worth, and ofw caregiver culture",0
1665,the underlying drama where is it in the rest of the movie,0
1666,nasobrahan lang talaga sa dialogue youre supposed to show not tell,1
1667,ang pagmamahal ba pinapakita lang sa sakripisyo,1
1668,a plot story b characters c screenplayd cinematography e genre theme,0
1672,is this an accurate portrayal of the hardships and dilemmas faced by overseas filipino workers,5
1673,kung mahal mo ako bakit mo ako pinapipili,1
1674,were tired of the same faces things i did not like 1 did not understand why they kept on speaking english mas tagos sana yung lines if they were on tagalog it sounded off it did not sound natural2 did not appreciate some shots there was this one scene where it was too zoomed in to their faces it was a bit predictable why are filipino romance films always like thisanyway,0
1676,ugh my heart,-1
1677,matureeeeeee kathryn as fuck but also wow poverty sucks,6
1681,"they are doing the best that they can, but they are still mistreated by their landlords lines are too much they somewhat gave away the story before the climax",0
1682,hay alden i dont love u,-1
1683,"pag ang babae binigay lahat, tanga pag pinili sarili, masama san ba talaga kami lulugar, ate vi",1
1684,"it didn't feel like you'll be watching a romantic movie instead, it shows joy's life as a dh and her story is just one of the many untold tales of the filipino workers in foreign countries his life drastically changed minus 0",5
1685,edit bumping up the rating because i started crying again,-1
1686,ang choice ay para lang sa may pera ramdam at amoy mo yung hongkong,-1
1688,"bold of this movie to assume it had anything new or fresh to say about ofws, or to even pepper in a bland a romance between two leads with no chemistry",0
1692,puta gets naman na kailangan magpakilig sa mainstream audience at ipakita na pursigido yung character nya pero ang labas lang ay mababaw ang pag intindi nya sa mga problema ni joy see that one particular scene kainis kasi kinilig pa rin ako tho huhu aldeeeen,-1
1693,"kaso sobrang feel ko na restricted ni kathryn at alden sa isat isa lalo pa nagcamera tricks lang sa kiss minsan tuloy nakulangan ako sa sparks nung dalawa, kulang sa connection pero hindi naman talaga yung love story part yung nagdala sa movie e, kundi yung mga simpleng patawa, struggles sa pamilya, iyak nung tatay nang makita bunso niya lalo ako naiyak sa parte na yan , atbp para kasing minsan pilit acting niya, di katulad ni alden, natural lang andun na din yung flaws, tulad ng may mga scenes na alam mong may mas magandang scenario para dun sa gusto nilang mesaage na ipahatid also yung mga unrealistic na linyahan sana mas ginalingan yung script imbes na cheesy at hindi tagos sa puso pero favorite part ko, of course, yung ending, sobrang uncertain ng life",1
1694,"kailangan ko ng trabaho, hindi ko kailangan ng kaibigan there were cliches, a lot of them",1
1699,turned out to be too cheesy for me,0
1706,hahaha pangatlong beses ko na to direk invited na ba ako sa victory party,1
1707,sobrang laki ng mundo,1
1710,it is a feeling of mixed emotions watching the movie,0
1712,"i really dont know why this film struck me so hard but wow, i really did not expect this reaction out of me going into this at all",0
1716,just too dramatic and cheesy towards the end,0
1717,ayokong iyakan yung hello love goodbye pero eto tayo ngayon,1
1718,mumblecore drama shows how capitalism crushes peoples agency,0
1721,"text messages even if joy has rejected it so many times i dont know how a filipino girl reacts to such moves, but if people consider this as nakakakilig, theres a problem but cathy garcia molinas picture falls apart as the annoying, melodramatic score continues to play in the background, tackier drone shots are added, and more forced, hugot dialogues are delivered by the leads hello, love, goodbye fails to offer something new to romance movies as an art form, and it is disappointing since the ofw story and joys arc have so much potential",0
1722,"and as my departure draws closer, there are moments when i suddenly become scared and i begin to question all my plans",4
1723,takot lang din siguro akong mapag iwanan,1
1725,"again, as to the love story, not so much it couldnt be more formulaic and to be quite honest, it bored me its a good question, and my answer is no",0
1729,a harrowing point of view of the working class in hong kong,5
1730,but it felt like an ending that theyd decide to make a shitty second part just because the first one did well,0
1732,my first filipino film,0
1733,pati ako nakiki yieee,2
1734,"1 is it does not know what it is, is it a movie about the struggles of an ofw or a romance film lastly, the supporting characters are floating, they have nothing to do in this film, they are flat and one dimensional, the actors and actresses of those supporting characters disappointed me because none of them stepped out of their comfort zone in acting",0
1735,"its heartbreaking, how the movie tells how selfless ofws are",0
1741,"i cant be like this i cant be watching filipino romcoms anymore getting me to believe this bullshit so kilig so kilig i ended up almost crying nanndjjsjsjsjs hit shes dating the gangster, miss my exes and whys what the fuck cgm fucking luvd it merely thinking abt my exes and whys makes me furious less misogyny at the beginning i was almost at the beginning bc we waited like 6 years or smth holy fuck but then it didnt happen and the rest of the film carried on w their non pda ways and i was disappointed again fight me but here but ya kno im fucking back on my bullshit ps everyonw in my family always says i look like kathryn bernardo and i deadass do not see it at all like literally 0 like there were a few times furing this film whrnbi thought do i look like that",0
1742,ang husay lang niya dito,1
1743,"there was some well put stuff in this, like kathryn's character and the dh in hk representation sprinkled with sunday beauty queen references , but i just felt so so uninterested watching this alden's character is unlikable and even his redemption story arc doesn't make up for his witless appearances in the first half he just shows up, gives some forced cheesy one liners and smiles",0
1744,"and for alden, medyo cringe pero as the movie goes ma rerealize mo na may effect pala yung personality niya na ganun sa story",-1
1745,"labas 'to sa formulaic love stories ng star cinema, andun pa rin ang pattern pero sa wakas mas naging matalino at praktikal yung bidahigit rin nga sa love story' to e",3
1749,"my main complaint against this film is that it will work far better as a drama, more on drama than the romance",0
1755,hindi naman doon nagtatapos ang buhay raw rating 80,1
1759,"if you've seen la la land, this is essentially the same thing but with ofws, unrealistic dialogue and zero appreciation for music lmao see 4 2 are you fucking kidding me why the fuck would you screen a feature film in this manner tfw 0 of the jokes landed4 absolutely horrendous use of music it's as if the filmmakers were abusing this butchered rendition of december avenue's kung 'di rin lang ikaw multiple times to forcibly draw an emotional response from the viewer i now fucking hate that song alden richard's character is retarded sorry for the term his backstory and motivations are dull and straight up dense borderline predictable imo, it looked like the film was exploiting handicap people making actors play handicapped characters to evoke sympathy from the audience fuck off in hong kong and yet it looked even more horrible ano ba ang problemaaaaa tayo lang ata ang bansa na pinapapangit ang international locations same problem with alone together manhattan looked like a shithole 9",0
1762,kung mahal mo ako bakit mo ako pinipili,1
1763,film theory found dead in a ditch grand gestures in films are really alarming kaya maraming hindi mature sa relationships kasi panay ganito sa romance genre tapos pinapapili agad people just always fucks up in relationships coz nobody would teach people how to properly draw the line,0
1766,could have worked better as a life story more than a love story,0
1769,la la land filipino version,-1
1770,pass tho,2
1773,a big filipino movie that doesn't romanticize and chooses to portray toxic or unhealthy relationships that actually portrays the woman choosing herself,0
1777,"if you hold back, then why love at all",4
1782,runtime's lesser than two hours but it slowed in the last act maybe the pacing is off,0
1785,"bakit sila tumutula napaka unnatural naman not to mention a caricarute potrayal of domestic helpers in hong kong, almost mockingly",5
1787,"he nearly scared the heck out of joy wtf haha, many people might kill me after this",0
1788,ethan theres no joy in canada me watching this in canada giggles im offended,-1
1790,i feel like there was a lot of cliched lines and a few questionable plot lines like the schedule of kathryn's chracter and questionable wealth or lackof alden's character,0
1791,"cheesy, overly scored, family subplots everywhere, melodrama, characters saying lines because theyre lines",0
1792,got bored while watching it hahaha,0
1793,"as usual, star cinema is tireless in rendering their love stories with tiresome, relentless overscoring god, can i just have at least 10 seconds of scene without any score or soundtrack i was surprised he can actually act i mean she tries, but she tries too hard because it feels like the roles are always too big for her like in barcelona",0
1795,nothing that high of a point,2
1796,giatay pud diay ang dimples ni alden hahahaha o lage cute na imong dimples,1
1798,it's sad to think this is what qualifies for top quality philippine cinema to the general public,0
1799,"i don't love you if you hold back, bat ka pa nagmahal at all",4
1800,"same awkward and unexpected bumping into an ex scene, and that nagseselos ka no",2
1801,didnt expect their teamup will work and the distracting accent,0
1802,"ang choice, para lang sa mayayaman",-1
1805,"kahit ang babaw na scene legit na umiiyak ako because kath's acting was way too good, she was too relatable",-1
1807,di ko inexpect na may igagaling pa pala sya,2
1808,"sobrang good job sakin yung pagkakagawa ng movie kasi hindi sya narrative hindi sya yung typical na romantic films lang kasi meron syang substance and hindi sya puro landi lang time kailangan nating pagkatiwalaan yan hindi lang sa love or career pasok ito sa lahat ng aspeto ng buhay plans hindi porket plinano mo eh yun na yun, based sa experience ko ayoko na talagang nagplaplano or nasasalita ng tapos kasi hindi ko sya napapanindigan sa totoo lang, and dahil dun natutunan kung maging versatile and flexible sa life dapat open tayo sa possibilities and mga pwedeng mangyari mapa negative or positive man yan nabigyan nya talaga ng emphasis na kahit ano at sino kapa pamilya mo lang sasalo sayo at the end of the day",3
1809,no one stays in hk forever,5
1811,see rod tumbaga's review of this film,0
1814,alden was so manipulative and creepy in the first part of the movie i didnt understand why they fell in love no kilig would be better if they focused on that aspect,0
1816,"i was almost ending this year without watching a filipino film which is pretty embarrassing because im a filipina i love you all, pero 'tangina sabihin nyo ng ambisyosa ako, pero mas mataas dito ang pangarap ko",0
1818,not quite sold on the love story but i shed a little tear for joy anyway,0
1821,"there were also bad moments a lot of typical annoying acting from their friends, the why does ethan keep on touching his cap scene, the second half almost drowned with score after score, the stalker ish first half, the drone shots gosh, and that awkward final all english moment before joy left",0
1823,felt kind of emotionally detached from this movie,0
1830,"you said you've seen the whole trailer, but i just saw the 30 seconds snippet we could have made it work, but we didn't i told you that love alone or our affections and words will never amount to the future of us i can't blame your premature promises and affirmations, but i should have known better i was inconsiderate at times come back",0
1831,"i didnt think much of it at first and expects it to be just another hugot film one, the setting was in hong kong her decision especially on the climax point of the movie hurt but it is inevitable",0
1832,"tagos sa kaluluwa yung mga titig ni joy, hindi ko mapigilan maguilty sa mga pagkakataong napapagod at tinatamad ako",1
1834,"etong movie na to kakaiba para sakin hindi magsama magmahal or pumasok sa loob ng isang relationship, kasi kung tanggap ka or kung kayo, kayo talaga kahit anong mangyari kasi karamihan ngayon well hindi ko nilalahat pero karamihan satin mamamayan ganon ang ngyayari mas pinipili ang love kasi natatakot tayong minsan harapin ang laki ng mundo, diba sabi ni kathryn ang laki ng mundo, nakakatakot it means there will be more challenges for us to face pero ang sabi ni alden, kaya mo yan",3
1835,"particular fondness for cacai bautista's line 'pag ang babae binigay lahat, tanga 'pag pinili sarili, masama san ba talaga kami lulugar, ate vi",1
1839,"hello, love , goodbyesebuah film drama percintaan berlatar perjuangan hidup sebagai perantau di film ini digambarkan bahwa untuk mencapai mimpi harus melalui jalan yang belum tentu mudah dan menyenangkan atau kita sukai selain itu terkadang jalan yang harus ditempuh tidak sesuai dengan rencana dan keinginan kita kita juga akan dihadapi pilihan yang mungkin tidak mudah untuk memutuskannya dari segi cerita saya menyukainya, tidak terlalu opera sabun saya menyukai endingnya",0
1840,"or the time when i ate in jollibee central and the filipina working the register was cursing the hong konger manager bc he was being a dick and started slamming shit when all she did was ask if something was still available they were closing in an hour , saying parang wala kang nanay tanga tanga naman nito ni ethan charotttt may character development naman",-1
1842,generic story that really just used domestic helpers as a plot device wasnt impressed by alden,0
1845,hindi ko rin alam bakit ko siya inulit the next day,1
1846,walang kwenta mga lalake,1
1847,did some scenes get me emotional or am i just really sad when i watched this and i felt that so bad or maybe i was just too sad right before i watched it,0
1848,"hirarkiya ng pag ibig kung mahal mo 'ko, bakit pinapapili mo 'ko",1
1849,ilang beses kaya nag ayos ng cap si alden sa pelikulang to,-1
1852,"andaming sobrang weird na details pero pwede lang naman dedmahin i guess sayang lang sya kasi it was promising, it couldve told a story that spoke more pero all than in exchange for a mediocre love story",0
1854,better to be underemployed in another country than in the philippines,5
1857,weeeeeeeeeeeeeeeee baket ba kasi kailangan gawin love story nakakatanga,1
1858,"i mean it is soooooooooo predictable from the start, this scenario of a love story was already even told from a local tv series but it's a shorter version of it hell, i can't even remember the title of that series anymore",0
1859,"i still cringe the cheesy lines, the usual family conflicts in star cinema's films and the overdone scoring",0
1860,i don't love you what could've been a typical star cinema rom com turns out as a less typical one there are cheesy tropes that are in the same realm and this is far from an indie rom com spectacle,0
1861,"tentang pergumulan hidup, tentang mengejar impian dan tentang cinta dunia tak sekadar hitam dan putih bagi para pekerja migran filipina di hongkong, ada segala kerumitannya di sana",5
1868,"2018's 'the how's of us' which starred daniel padilla and kathryn bernardo may have worked for some, but to others, it all still felt trite and stale as that still felt like a star vehicle than a supposedly enthralling story centric piece about young romance",0
1869,"mahusay din si kathyrn bernardo, na nagdala ng buong pelikula",-1
1870,"dan, lagu2 pinoy kok enak2 banget siiih",-1
1875,"on a positive it doesn't get cheesy, but by the end it doesn't really generate the emotional kick that was almost built up",0
1877,can't believe i'm months behind everyone else,6
1878,at first i thought it will be cliche love story,0
1880,"well, i don't love you",-1
1881,nakakakilig din dahil swak ang chemistry nila kathryn bernardo at alden richards nagulat ako na kasama sa pelikula si maricel laxa bilang ina ni joy,1
1888,votke kavasse,2
1891,hahaha tanginathis has a lot of good things going for it pero pls ang corny ng dialogue its like a collection of twitter hugot lines,1
1892,the only problem is with me cause i kept on comparing it to the hows of us which is not really necessary,6
1893,"i wish i could take my money back, the movie was wack af plus the plot is very predictablemaraming kulang eh, cathy garcia molina must be jailed, although marami siya pang bail kasi putangina daming nanood kahit wack ung film",3
1895,wag sana idealize yung pamimilit ng tao para idate ka its creepy,1
1898,"i can't see anything appealing or annoying about this, really",0
1900,"mas masakit pala pag pangalawang nuod, last time i wasn't aware that im capable of feeling such things ughhh i thought i'd experience something like this d ultimate heart break 2020 that i've been waiting for yieeesobrang cringey na i fucking spent 2 4 terms choosing someone i know, that i dont have a chance with woooh i saw this coming but wala eh what a kase sabi ko sa sarili ko titigilan ko na yung kahibangan ko pag grumaduate na siya, hahahahhahaahah grumaduate ba waw kala mo naging kami eh no linaw nga na wala talaga eh hahahahahahah",1
1904,ang lala ng iyak ko ramdam na ramdam ko ang bawat characters,1
1906,realistic storyline realistic acting,0
1908,ewan mas gumanda naman yung romance sa 2nd half pero hzjsjsj di naman kasi lahat kailangan magkaron ng love story,1
1909,i miss hong kong,5
1910,may kulang sa sarili ko na hindi kayang mapunan kahit ng pagmamahal mo,1
1914,di mawala sa isip ko yung mga sinabi ni direk c thy sa isang campus event when she was asked questions about this movie grabe napalabas ako ng room non,3
1916,"my only major issue is a lot of scenes repeat the same story beats its arguably comical for characters to have the same arguments over and over, but it stagnated portions of the story",0
1918,sa lahat ng panahon na umaasa akong hindi magiging corny mga pelikula ni kathryn kasi magaling siya tas recently ang dami niyang pagkakataon sa mga pelikulang lumaki bilang artista pero grabe di talaga nagpapatalo si cathy garcia molina anyway,1
1922,wala ko masyado pake ewan ko ba,1
1924,i just didn't really like how problematic alden is here,0
1926,"as a woman, i hate the fact that body shaming was absorbed into a couple of jokes during some scenes, notably miss central 2019 we need to stop praising men for doing the bare minimum and stop romanticising creepy, forced love lines",0
1929,not typical love story film,0
1930,unfortunately closer to what i thought it would be than what i hoped it would be,0
1931,"sometimes, rewatching a film you loved in the first time you saw it can be a bad idea i like this film a bit less now after a re watch the problems in the screenplay is much more evident this time, i disliked alden's character a lot more, and the film depends on the scoring wayyy too much",0
1933,"despite enjoying this film, parang may off sa pacing i can't believe hindi ko 'to na review noon, pero ito yung last movie na pinanuod ko with my ex while she was in another row scam",3
1935,"the movie never outright asks you for sympathy instead, it paints an honest picture of things as they are for so many ofws in hong kong",5
1937,"i mean, this is clearly just another trite and sappy romantic comedy drama, of little consequence and even less surprise, with a runtime of two hours lasaten's score sucks, and it's just about omnipresent throughout an authentically paced drama to bring out the inauthenticity of its melodramatic situations, frilly farce and general genericism the script doesn't help with its quirky sense of humor and hearty or histrionic breakthroughs, all cheapening substance that is just full enough to water down that punch up that script may only feel obligated to pander to the lowest common denominator, but it sits between the tritest of romantic melodramedies and the most cloying of aesthetics but just to be safe, let's overshoot the environment, overwork the editors, and overplay an oppressively corny score this takes the time to build a genuine human drama, but it's squandered on meager fluff",0
1938,"film berbahasa tagalog pertama yang kutonton gak berasa seaneh bahasa thailand lah suka banget setup ceritanya masalah imigrasi, keluarga tenaga kerja asing yang hampir mirip dengan cerita cerita di indonesia juga mungkin gak seromantis itu lah, tapi sedihnya dan penderitaannya memang nyata",-1
1943,"this is a movie that normalizes and romanticizes harassment, gaslighting, and manipulation and justifies it by having the antagonist having had his heart broken by another woman too so its misogynist as well all of that is ignored for a mediocre love story that doesnt add anything to the genre nor give a good example of what being in a relationship should be",0
1948,"it stripped the usual hongkong image as a vacation destination by using the dh life montage as a background how the bagong bayani suffers, not just from homesickness, but from social inequities",5
1950,"if this were a kathniel movie, i wouldn't watch it",0
1951,bakit di na siya ganung kasakit the second time around hmp,1
1956,alden had the makings of a horror movie creep,0
1958,this is an extremely biased review as i am a kathryn bernardo stan first and a human being second,-1
1960,"kung magtutunog bitter man ako, yun ay hindi dahil fan ako ng kathniel o ng aldub i hate filipino loveteams pero wala lang talaga silang chemistry",1
1961,"it had the most noisy and annoying sidekicks ever i especially dislike one of the lady friends the one with the thick visayan accent but it was not funny it was extremely annoying no real visayan talks like that he works in a tv network that i hate, so ive never really seen him act that much i know it now he has a very shallow, barely there philtrum star cinema can do better",0
1963,"i prepared myself for everything but disappointment scene ethan, on the other hand, was a bad character and richards was not able to make it any better i hated how they had to used anak to emphasize the struggles of ofws it just went a little overboard tinabi tabi ko pa for a special time, hindi naman pala as good as how its promoted",0
1966,its so hard to accept that we filipino's are being discriminated the way it was,5
1967,"saw this twice idk sorry i don't care for your character, alden lmao",0
1969,she can't be with him,4
1970,joy shoulda left his ass,0
1974,take a shot every time they play kung di rin lang ikaw,1
1975,"if you hold back, then why love at all",4
1976,mas nasho showcase talaga yung talents ng mga actors na 'to kapag iba na yung kasama nila sa screen tsaka nakakasawa na rin panoorin yung same actors with the same typical filipino rom com plot need din nila na i expand yung range nila at hindi lang mag stick sa isang love interest,3
1977,"some things i disliked are the introduction of the brother and how their struggle was executed, the sudden fat jokes, and i feel like the dialogues weren't as effective as it could have been",0
1978,rewatched it because it's finally out on netflix,0
1980,"'pag ang babae, binigay ang lahat, tanga 'pag pinili ang sarili, masama love is all or nothing, if you hold back, bakit ka pa nagmahal",1
1982,"life in hong kong is not easy more so for the domestic helpers who are unable to improve their lives even if they wanted to however, we felt that the film failed to establish more emotions on this introspective",5
1985,idk her,2
1988,"the film had a lot of technical flaws and passe comedy injected into it fat jokes in 2019 the only real gripe i have against this film is how severely underdeveloped ethan's character was he didn't deserve the quotation markable dialogue in the end, because he learned so little even when the lesson was staring right at him",0
1990,alden too carried for some parts but then again i can't say that much for a character i didn't like the plot about ofws hurts because it's honest but the way it's written is loose especially ethan's backstory cannot pity a guy like him they had a chance na rin naman to showcase hong kong as a place na shithole for domestic helpers or a tourist area pero parang di ko naman masyado nakita sa film screw the drone shots as well i speak in taglish rin naman but their dialogues are really fictional because if you talk like that in real life then i am actually judging you sorry to the music director but i will not feel anything kapag nilapatan niyo ng overplayed song yan why can't we just compose new soundtracks for new films,0
1992,"no offense to alden richards but full offense to the writers, the movie lost me the moment ethan's creepy and pushy ass showed up",0
1993,"two stars para sa acting ni kathryn na bumuhat ng pelikula at para sa chemistry nina kathryn at alden masyadong in your face yung music di siya nakakadagdag sa eksena, nakakadistract pa lalo not a fan of the drone shots cheap tingnan corny ng script buti okay bumato ng linya si kathryn but not even that can hide the fact na hindi maganda yung script yung character ni alden only works in movies that's a creep irl uhh wala akong nakuhang value sa mga eksena kasama ng mga kaibigan niya kakai, maymay, etc or baka di lang kasi maganda yung script at yung oa na acting nila balikan ko lang ulit yung music",-1
1997,"just the right amount of kilig, pero mas marami yung naramdamang sakit lalo na kapag wala ka nang choice",1
1998,"that was my biggest issue with cathy grace molinas previous film, the hows of us resolving all conflicts in order to reach a happy ending that feels fake make no mistake, this film is also boggled down by the same trite and cheesy writing making kaths and aldens character an official couple is so forced , overblown musical score, and emotionally manipulative sequences that have plagued the quality of star cinema films for the past few years",0
1999,this narrative hits too close to home,-1
2000,it could've been better if they focused more on the struggles of an ofw than the romance department i got touched on some scenes but the romance thing made me cringe,0
2002,"again, it's goto",2
2004,why am i so poor ugh i hate my life,6
2005,why am i so poor ugh i hate my life,6
2006,shota ang annoying ng character ni alden dito shota talaga,-1
2007,"was let down by the wasted potential and the extremely cringey one liners to be fair, though, nagka lss na naman ako sa soundtrack nila, bwisit",0
2011,"kathryn baka masakit na sa kakabuhat ng buong film na 'to andddd bentang benta saken yung jokes nung dalawang gagong tropa ni ethan,, natawa ako mga 1 2bet q rin na pinakita nila yung struggles ng mga ofw sa hongkong,, but the music oh my god nakakarindi na sa tenga paulit na paulit na lang puta",1
2012,umay naman tong mga utal na artistang ginagamit porket may itsura oo si masanurinano nga pala ost neto hirap tandaan wala kang patawad moira,1
2016,no complaints my fav filipino rom com la la land vibes much,-1
2017,ang creepy ng character ni alden dito,-1
2018,"kaya lang 1 mali yung pag set up ng character ni alden wala ba talagang ibang way maliban sa maging creepily persistent yung lalake tanginang moira at december avenue yan bakit nginungudngod sa mukha yung music sobrang mediocre ng execution ng final scenes ilang taon na bang director si cathy garcia molina at bakit ganyan mag execute genuinely surprised sa acting ni alden, kala ko pacute lang pero tangina andun na yung material nagflop pa",-1
2019,romantic and melo enoughbut i just hate open endings,0
2023,parang kahapon lang di pa pinapayagan mag kissing scene tong si kathryn ngayon kahit naligo sa basura go lang ng go,1
2024,ethan epal,2
2026,"ano, di ko masyadong enjoy yung batuhan ng linya saka, parang pakiramdam ko nags spoken word poetry na sila bigla tapos sa dulo nag panatang makabayan pero dahil magjowa sila, panatang makabebe choice is illusory when we contextualize the hardships of our kababayans state agencies concerned with the filipino migrant workers remain bureaucratic and capitalistic overworked nurses, tapos underpaid",5
2028,seriously cannot get over how bad the coloring on this is and how awkwardly most lines are delivered,-1
2032,"kaso bakit softboi si alden dito his backstory and lines weren't doing it for me, but i guess they gotta work with what they were given",0
2033,slightly annoyed with their i love you i dont love you back and forth at the start,-1
2035,but i just feel like the story has been told multiple times before that it has become a bit tiresome watching it thats what made me not enjoy their budding romance,0
2037,"i think when you're from a lower middle class family, it just hits close to home, 'no nainis ako na kinilig ako lol",-1
2038,si kath lang nagdala,2
2043,"joy is lost potential, with the film implying that she was an excellent college graduate",0
2046,im weak for this peak version of alden halp,-1
2049,that sagutan scene before joy left was the conversation i never got from never not love you,-1
2050,feliz pelas decisoes da garota,-1
2051,kesambet apaan gua kontol bisa nonton ftv ala pinoy macam ini,2
2052,"the time stops when you don't use it the chemistry was there, but it didn't really hold up in the long run i also have to acknowledge how problematic the start of their romance was moreover, the film still succumbs to cliched tropes we usually encounter in filipino romantic films, not to mention the terrible use of music just to evoke emotions that would only work for, dare i say it, wild fans how it treated the romance aspect was decent at best, but its establishment damaged the film tremendously gosh, it could have been so much better, really",0
2054,"never really liked mainstream filipino romance movies kasi i find some scenes too cheesy although may mga cheesy scenes din 'to, siguro naging totoo pa din siya sa gusto niyang maging ending i'm glad na 'di ginawang malungkot 'yung ending by making them break up for good but instead na open pa din silang magkita...",0
2055,"yes i watched this on christmas day, 2020 was that bad kept hearing ppl say that this is good so i watched it when i saw it on netflix it's really not lmao why can't we trust our audience more",0
2059,i feel like ph mainstream is way too hell bent on pairing people its a disservice to actors imo some of the scenes fell flat but nothing intolerable,0
2060,male lead is a manipulative sad boi,-1
2061,also the body shaming during the pageant,0
2062,ang shonget,1
2063,cerita klise sih tapi sedihhhhh,0
2064,"bisa dihitung jari berapa kali gue nonton film filipina menceritakan joy gadis asal filipina yang bekerja sebagai prt di hongkong ia banting tulang supaya bisa pergi ke kanada untuk membawa semua keluarganya tinggal bersama sekaligus mewujudkan cita citanya menjadi perawat rada complicated lagi nih drama , teryata ibu nya joy yang juga tinggal di hk dan menikah sama orang sana, mengalami kdrt makin rame lagi, ternyata ada cowok yang cinta mati sama joy drama cinta klise cara mereka pertama kali bertemu nya juga rada maksa gagal baper deh gue lol tapi gue suka lihat cara semangat hidup joy sebagai tka di hongkong si generasi sandwich yang hidup untuk dirinya sendiri sekaligus untuk keluarganya",5
